#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   1  16   4.4e-77   2.7e-73  245.3  18.1     8   154    71   220    65   245 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   2  16   2.7e-19   1.6e-15   53.6   2.2   154   221   932  1000   917  1010 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   3  16   1.1e-76   6.7e-73  244.0  16.9   216   359  1136  1289  1127  1334 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   4  16   4.7e-72   2.9e-68  228.6  29.9   393   608  1502  1791  1480  1793 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   5  16  6.2e-168  3.8e-164  546.7  43.2   588   932  1957  2330  1951  2346 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   6  16   2.7e-14   1.7e-10   37.0   6.1   922   983  2349  2421  2331  2436 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   7  16   2.7e-61   1.6e-57  192.9  13.6   978  1096  2530  2649  2513  2654 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   8  16  5.2e-108  3.1e-104  347.9  31.4  1096  1300  2739  2945  2736  2952 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0   9  16  1.2e-284  7.3e-281  933.9  84.9  1297  1800  3077  3613  3074  3625 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  10  16   4.9e-66     3e-62  208.7  20.8  1796  1921  3677  3802  3662  3820 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  11  16     7e-55   4.2e-51  171.7   9.5  1925  2078  4017  4196  4003  4209 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  12  16     2e-48   1.2e-44  150.2   5.0  2071  2170  4298  4399  4293  4411 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  13  16     0.003        18    0.4   1.6  2171  2214  4509  4551  4490  4572 0.69 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  14  16   4.4e-82   2.7e-78  261.9  21.1  2200  2350  4594  4746  4579  4750 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  15  16  5.1e-138  3.1e-134  447.5  35.9  2367  2645  4938  5247  4931  5258 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69671.1           -           5368 109at5820            -           2731         0 4125.2 470.0  16  16   3.9e-44   2.3e-40  136.0  11.2  2641  2731  5277  5367  5250  5367 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/109at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:29 2026
# [ok]
