#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65281.1           -            548 6096at5820           -            473  8.3e-248  821.5  41.2   1   2      0.15        28    2.0   0.1     1    16     1    16     1    20 0.92 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO65281.1           -            548 6096at5820           -            473  8.3e-248  821.5  41.2   2   2  7.8e-250  1.4e-247  820.8  37.8    15   473    56   544    49   544 0.96 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO68088.1           -            599 6096at5820           -            473   3.1e-23   81.0  13.7   1   1   4.8e-25   8.6e-23   79.6  13.7    92   463   180   548   162   556 0.71 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO67810.1           -           1450 6096at5820           -            473     5e-22   77.0   3.2   1   1   7.8e-24   1.4e-21   75.6   3.2    96   429   706  1042   693  1062 0.77 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO65570.1           -            536 6096at5820           -            473   5.3e-22   76.9  11.6   1   1     1e-23   1.8e-21   75.2  11.5    94   411   166   475   154   525 0.78 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO69405.1           -            877 6096at5820           -            473   9.4e-22   76.1  37.5   1   1   9.3e-24   1.7e-21   75.3  37.5    91   454   168   537   113   553 0.69 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO68599.1           -            489 6096at5820           -            473   1.3e-20   72.3   0.3   1   2   1.6e-07   2.8e-05   21.8   0.0   102   204   103   216    91   228 0.75 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 6096at5820           -            473   1.3e-20   72.3   0.3   2   2   1.7e-15     3e-13   48.1   0.3   272   414   291   428   281   466 0.80 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68760.1           -            398 6096at5820           -            473   1.5e-20   72.2   0.4   1   2   4.6e-07   8.2e-05   20.3   0.0    86   212    51   187    43   212 0.75 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO68760.1           -            398 6096at5820           -            473   1.5e-20   72.2   0.4   2   2   4.3e-16   7.6e-14   50.1   0.3   273   413   238   372   228   395 0.85 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO67855.1           -            522 6096at5820           -            473   3.8e-20   70.8  24.7   1   1   4.6e-22   8.2e-20   69.7  24.7    78   448   117   502    98   504 0.78 ATP-dependent helicase, putative [Plasmodium vivax]
SCO66039.1           -            388 6096at5820           -            473     1e-19   69.5   3.1   1   1   6.2e-21   1.1e-18   66.0   3.1    86   434    43   384    37   388 0.79 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO68991.1           -            528 6096at5820           -            473   1.6e-19   68.8   0.0   1   1   2.6e-21   4.6e-19   67.3   0.0    96   408   152   465   129   478 0.75 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO70262.1           -            731 6096at5820           -            473     2e-19   68.4  24.9   1   1     1e-20   1.8e-18   65.3  24.9    97   461   144   540   136   551 0.74 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65802.1           -           1193 6096at5820           -            473   3.5e-19   67.7  14.9   1   1   4.5e-21   8.1e-19   66.5  14.9    96   397   206   508   182   518 0.78 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
