#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69699.1           -            524 5218at5820           -            473  1.3e-267  886.7  35.8   1   1  5.4e-270  2.1e-267  886.1  35.8     1   473     5   524     5   524 0.95 alternative splicing regulator, putative [Plasmodium vivax]
SCO65804.1           -            322 5218at5820           -            473   4.4e-13   47.4   5.1   1   3   3.6e-08   1.4e-05   22.7   0.5   215   316    38   141    13   150 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5218at5820           -            473   4.4e-13   47.4   5.1   2   3     0.014       5.1    4.3   0.1   286   324   154   194   139   197 0.74 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5218at5820           -            473   4.4e-13   47.4   5.1   3   3   5.5e-09   2.1e-06   25.4   0.4   213   358   172   320   159   322 0.74 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67789.1           -            646 5218at5820           -            473   4.7e-11   40.8  14.3   1   4       8.7   3.3e+03   -4.9   1.7   117   152   215   250   192   286 0.59 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5218at5820           -            473   4.7e-11   40.8  14.3   2   4   1.1e-06   0.00041   17.9   0.3   245   336   361   455   350   458 0.90 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5218at5820           -            473   4.7e-11   40.8  14.3   3   4    0.0022      0.83    7.0   0.0   251   326   451   529   446   543 0.78 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 5218at5820           -            473   4.7e-11   40.8  14.3   4   4   3.1e-09   1.2e-06   26.2   0.1   257   355   541   643   526   645 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO65322.1           -            499 5218at5820           -            473   2.6e-10   38.3   8.2   1   4   1.3e-10   4.9e-08   30.8   0.3   179   283    46   143    32   150 0.88 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 5218at5820           -            473   2.6e-10   38.3   8.2   2   4      0.42   1.6e+02   -0.6   0.1   268   275   274   281   208   361 0.53 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 5218at5820           -            473   2.6e-10   38.3   8.2   3   4      0.46   1.7e+02   -0.7   0.0   291   316   340   365   307   377 0.71 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 5218at5820           -            473   2.6e-10   38.3   8.2   4   4   0.00028      0.11    9.9   0.3   201   232   382   413   371   432 0.81 protein SOF1, putative [Plasmodium vivax]
SCO67096.1           -            595 5218at5820           -            473   4.6e-09   34.2  28.8   1   4       7.9     3e+03   -4.8   7.1    40   134    69   168    57   220 0.65 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 5218at5820           -            473   4.6e-09   34.2  28.8   2   4   1.9e-08   7.4e-06   23.6   2.7   172   294   254   368   243   372 0.88 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 5218at5820           -            473   4.6e-09   34.2  28.8   3   4   1.7e-07   6.4e-05   20.5   0.2   259   352   375   476   367   483 0.77 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 5218at5820           -            473   4.6e-09   34.2  28.8   4   4   0.00097      0.37    8.1   0.5   199   278   490   574   482   581 0.84 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO65360.1           -            327 5218at5820           -            473   4.9e-09   34.1   0.4   1   2   0.00082      0.31    8.3   0.0   245   350     6   119     1   141 0.75 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 5218at5820           -            473   4.9e-09   34.1   0.4   2   2   1.1e-08   4.2e-06   24.4   0.1   258   327   151   223   124   248 0.82 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO67557.1           -            660 5218at5820           -            473   1.8e-08   32.2   8.7   1   3   1.1e-05    0.0043   14.5   0.1   256   356    89   194    62   220 0.60 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 5218at5820           -            473   1.8e-08   32.2   8.7   2   3   6.5e-06    0.0025   15.3   1.5   234   353   353   478   347   482 0.81 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 5218at5820           -            473   1.8e-08   32.2   8.7   3   3    0.0062       2.4    5.5   0.1   243   319   489   568   480   579 0.72 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67313.1           -            555 5218at5820           -            473   3.2e-08   31.4  14.2   1   3   4.1e-05     0.016   12.6   0.1   290   359    52   128    46   131 0.78 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67313.1           -            555 5218at5820           -            473   3.2e-08   31.4  14.2   2   3   1.4e-05    0.0055   14.1   1.8   283   354   163   239   133   249 0.74 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67313.1           -            555 5218at5820           -            473   3.2e-08   31.4  14.2   3   3   0.00012     0.045   11.1   1.7   243   321   323   407   297   461 0.69 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70158.1           -            472 5218at5820           -            473   2.3e-05   22.0   8.7   1   3      0.45   1.7e+02   -0.7   0.0   282   353    80   156    76   175 0.65 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 5218at5820           -            473   2.3e-05   22.0   8.7   2   3   1.9e-07     7e-05   20.4   4.8   225   326   198   297   165   303 0.82 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 5218at5820           -            473   2.3e-05   22.0   8.7   3   3     0.081        31    1.8   0.0   261   289   323   351   316   395 0.84 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO67713.1           -           1240 5218at5820           -            473   2.4e-05   21.9  22.6   1   3     0.004       1.5    6.1   5.3     6   175   284   468   281   476 0.62 WD repeat-containing protein 26, putative [Plasmodium vivax]
