#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69659.1           -            626 4799at5820           -            470  5.6e-301  996.5  29.9   1   1  3.8e-303  6.4e-301  996.4  29.9     1   470   153   626   153   626 0.99 DEAD box helicase, putative [Plasmodium vivax]
SCO68088.1           -            599 4799at5820           -            470   7.3e-50  168.6  12.2   1   1   5.5e-52   9.3e-50  168.2  12.2    18   433   169   571   150   597 0.78 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO65570.1           -            536 4799at5820           -            470     9e-42  141.9   8.1   1   1   1.1e-43   1.9e-41  140.8   8.1    18   363   152   482   138   503 0.81 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO69405.1           -            877 4799at5820           -            470     2e-38  130.8  32.2   1   1   1.7e-40   2.8e-38  130.4  32.2    15   464   154   599   141   603 0.79 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO65802.1           -           1193 4799at5820           -            470   1.4e-35  121.5  13.1   1   1   1.2e-37     2e-35  120.9  13.1     4   361   176   528   173   536 0.84 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO67853.1           -            720 4799at5820           -            470   3.2e-34  117.0   9.0   1   2      0.94   1.6e+02   -0.7   0.0    36    64   164   192   144   195 0.82 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 4799at5820           -            470   3.2e-34  117.0   9.0   2   2   4.1e-36     7e-34  115.9   8.0    70   363   227   514   223   647 0.83 ATP-dependent helicase, putative [Plasmodium vivax]
SCO70027.1           -            717 4799at5820           -            470   7.4e-34  115.8   1.3   1   2      0.02       3.4    4.8   0.0    14    64   296   343   288   344 0.86 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4799at5820           -            470   7.4e-34  115.8   1.3   2   2   8.5e-34   1.4e-31  108.2   1.8    67   351   401   677   393   683 0.87 DNA helicase 60, putative [Plasmodium vivax]
SCO66253.1           -           1015 4799at5820           -            470   1.9e-33  114.4   2.6   1   1   2.1e-35   3.5e-33  113.5   2.6    15   365   645   998   638  1013 0.74 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67810.1           -           1450 4799at5820           -            470   2.3e-33  114.1   3.0   1   1   2.4e-35     4e-33  113.4   3.0    10   354   679  1020   674  1052 0.82 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
