#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67853.1           -            720 3783at5820           -            543         0 1089.4  17.7   1   2   7.9e-27   1.3e-24   85.0   0.1    13    65   139   191   136   195 0.94 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 3783at5820           -            543         0 1089.4  17.7   2   2  7.1e-306  1.2e-303 1006.0  14.1    64   543   224   720   219   720 0.97 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67810.1           -           1450 3783at5820           -            543   1.8e-67  226.4   2.2   1   1   1.8e-69     3e-67  225.7   2.2    17   349   684  1024   677  1061 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO68760.1           -            398 3783at5820           -            543   2.1e-61  206.4   1.1   1   1   1.7e-63   2.8e-61  205.9   1.1    12   359    35   384    30   394 0.87 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO66039.1           -            388 3783at5820           -            543   5.7e-61  204.9   2.1   1   1   4.5e-63   7.4e-61  204.6   2.1    12   363    27   378    25   386 0.88 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO70027.1           -            717 3783at5820           -            543     1e-60  204.1   0.5   1   2   1.4e-08   2.3e-06   24.7   0.0    19    63   296   340   285   347 0.84 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 3783at5820           -            543     1e-60  204.1   0.5   2   2   8.7e-55   1.4e-52  177.2   0.5    67   343   404   678   397   685 0.95 DNA helicase 60, putative [Plasmodium vivax]
SCO68991.1           -            528 3783at5820           -            543   1.7e-58  196.8   0.0   1   1   1.5e-60   2.5e-58  196.2   0.0    11   356   124   480   120   492 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO67714.1           -           1006 3783at5820           -            543   2.4e-55  186.4   0.0   1   1   2.2e-56   3.6e-54  182.5   0.0    21   349   602   960   590   979 0.82 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO65570.1           -            536 3783at5820           -            543     7e-55  184.8   4.6   1   1   5.9e-57   9.7e-55  184.4   4.6    19   372   148   502   136   521 0.84 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO67619.1           -            667 3783at5820           -            543   6.2e-54  181.7   0.1   1   2       8.1   1.3e+03   -4.2   0.1   179   201   184   209   182   212 0.78 RNA helicase 1, putative [Plasmodium vivax]
SCO67619.1           -            667 3783at5820           -            543   6.2e-54  181.7   0.1   2   2   3.8e-56   6.2e-54  181.7   0.1    12   368   230   598   227   617 0.85 RNA helicase 1, putative [Plasmodium vivax]
SCO66912.1           -            433 3783at5820           -            543   1.9e-53  180.1   0.5   1   1   1.6e-55   2.7e-53  179.6   0.5    13   362    73   420    66   428 0.90 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66253.1           -           1015 3783at5820           -            543   6.5e-53  178.4   2.4   1   1   1.2e-54   1.9e-52  176.8   2.4    13   350   638   992   634  1003 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 3783at5820           -            543   4.3e-49  165.8   3.3   1   3   1.3e-06   0.00021   18.3   0.0    15    62   355   402   343   410 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 3783at5820           -            543   4.3e-49  165.8   3.3   2   3   2.6e-18   4.3e-16   56.8   0.0    62   164   427   529   421   537 0.93 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 3783at5820           -            543   4.3e-49  165.8   3.3   3   3   4.5e-28   7.5e-26   89.0   1.1   168   353   556   736   546   750 0.88 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68088.1           -            599 3783at5820           -            543   1.2e-47  161.0   5.6   1   1   9.9e-50   1.6e-47  160.5   5.6    22   348   168   498   153   542 0.87 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO70262.1           -            731 3783at5820           -            543   1.1e-44  151.2  10.9   1   1   3.6e-46   5.9e-44  148.8  10.9    12   358   116   498   110   568 0.78 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69405.1           -            877 3783at5820           -            543   4.9e-43  145.8  17.0   1   1   4.7e-45   7.7e-43  145.1  17.0    15   384   149   532   141   563 0.87 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO65802.1           -           1193 3783at5820           -            543   8.5e-43  145.0   6.6   1   1   8.1e-45   1.3e-42  144.3   6.6    22   335   189   509   181   529 0.87 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65655.1           -            473 3783at5820           -            543   5.1e-39  132.5   4.2   1   2     0.003      0.49    7.1   0.0    16    63    75   122    65   137 0.87 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 3783at5820           -            543   5.1e-39  132.5   4.2   2   2   8.6e-39   1.4e-36  124.4   3.1    68   362   163   458   155   471 0.83 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO69659.1           -            626 3783at5820           -            543   5.7e-39  132.3   9.1   1   1   4.7e-41   7.7e-39  131.9   9.1    15   349   165   513   160   573 0.79 DEAD box helicase, putative [Plasmodium vivax]
SCO65404.1           -            850 3783at5820           -            543   8.6e-38  128.4   0.3   1   2   1.1e-28   1.8e-26   91.1   0.2    18   163   154   314   141   321 0.84 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 3783at5820           -            543   8.6e-38  128.4   0.3   2   2     1e-11   1.7e-09   35.0   0.0   267   342   609   687   599   715 0.83 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO68599.1           -            489 3783at5820           -            543   1.1e-37  128.1   0.0   1   1   1.9e-39   3.1e-37  126.6   0.0    19   348    77   426    68   435 0.83 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO66904.1           -            761 3783at5820           -            543   3.3e-34  116.6  13.1   1   2     1e-06   0.00017   18.6   0.1    11    62   265   316   256   327 0.88 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 3783at5820           -            543   3.3e-34  116.6  13.1   2   2   3.4e-31   5.6e-29   99.4   9.5    67   399   380   713   375   722 0.81 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO68859.1           -            787 3783at5820           -            543   1.7e-26   91.2   5.9   1   1   8.9e-28   1.5e-25   88.1   5.9    24   356   396   764   383   778 0.72 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO67682.1           -            816 3783at5820           -            543   7.3e-26   89.1  16.8   1   4   1.9e-05     0.003   14.4   0.0    18    63    20    68    11    76 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 3783at5820           -            543   7.3e-26   89.1  16.8   2   4     3e-13   4.9e-11   40.1   1.8    64   206   329   476   321   492 0.83 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 3783at5820           -            543   7.3e-26   89.1  16.8   3   4         2   3.3e+02   -2.2   3.0   441   508   494   565   486   574 0.72 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 3783at5820           -            543   7.3e-26   89.1  16.8   4   4   6.6e-14   1.1e-11   42.3   0.2   263   348   605   690   567   718 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO68998.1           -            791 3783at5820           -            543   7.4e-26   89.1   7.6   1   2   1.5e-17   2.4e-15   54.4   2.4     8   166   248   427   242   451 0.77 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO68998.1           -            791 3783at5820           -            543   7.4e-26   89.1   7.6   2   2   2.5e-12   4.1e-10   37.1   0.2   269   348   602   682   589   746 0.76 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO69121.1           -            869 3783at5820           -            543   3.2e-25   87.0  11.8   1   3   1.4e-05    0.0023   14.8   0.3    17    95   175   259   158   280 0.72 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 3783at5820           -            543   3.2e-25   87.0  11.8   2   3       1.7   2.8e+02   -2.0   3.6   357   443   300   376   287   437 0.58 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 3783at5820           -            543   3.2e-25   87.0  11.8   3   3   1.1e-26   1.7e-24   84.5   6.0   241   477   536   769   530   834 0.79 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66154.1           -            623 3783at5820           -            543   8.1e-25   85.6   0.1   1   2   4.2e-05    0.0068   13.3   0.0    21    62   153   194   142   198 0.88 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 3783at5820           -            543   8.1e-25   85.6   0.1   2   2     2e-22   3.4e-20   70.4   0.0    67   361   252   551   224   560 0.81 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO70166.1           -            850 3783at5820           -            543   2.3e-20   70.9  12.1   1   2   2.1e-16   3.4e-14   50.6   0.7    14   199   106   306    94   327 0.75 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 3783at5820           -            543   2.3e-20   70.9  12.1   2   2   1.4e-08   2.3e-06   24.7   5.0   300   437   516   663   512   683 0.63 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO69403.1           -            995 3783at5820           -            543   1.3e-18   65.1   6.5   1   4   1.2e-06    0.0002   18.3   0.0    15    67    63   115    58   130 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 3783at5820           -            543   1.3e-18   65.1   6.5   2   4       2.6   4.3e+02   -2.6   0.0    68    86   244   262   233   282 0.73 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 3783at5820           -            543   1.3e-18   65.1   6.5   3   4   1.3e-05    0.0021   15.0   0.1   105   180   307   384   284   389 0.87 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 3783at5820           -            543   1.3e-18   65.1   6.5   4   4   4.6e-11   7.6e-09   32.9   0.3   289   352   583   645   546   669 0.83 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO67171.1           -           1329 3783at5820           -            543   1.2e-16   58.7   0.5   1   2   1.2e-08   1.9e-06   25.0   0.1     7    97   152   245   146   263 0.75 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 3783at5820           -            543   1.2e-16   58.7   0.5   2   2   1.1e-10   1.8e-08   31.7   0.0   268   332   914   978   904   984 0.94 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65342.1           -           1189 3783at5820           -            543   1.3e-14   52.0   1.4   1   2   2.3e-08   3.7e-06   24.0   0.5    20   199   252   455   240   464 0.76 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65342.1           -           1189 3783at5820           -            543   1.3e-14   52.0   1.4   2   2   5.3e-09   8.7e-07   26.1   0.0   262   357   841   939   836   946 0.89 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 3783at5820           -            543   3.8e-14   50.4   0.6   1   3      0.22        35    1.0   0.0    59    89   132   160   114   167 0.73 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 3783at5820           -            543   3.8e-14   50.4   0.6   2   3   0.00014     0.023   11.5   0.1   139   180   287   328   279   345 0.89 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 3783at5820           -            543   3.8e-14   50.4   0.6   3   3   3.2e-11   5.2e-09   33.5   0.1   277   347   640   710   625   718 0.86 RNA helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 3783at5820           -            543   4.6e-11   40.2   0.2   1   3    0.0023      0.37    7.5   0.0    16    78   125   187   119   201 0.89 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 3783at5820           -            543   4.6e-11   40.2   0.2   2   3      0.28        47    0.6   0.0   135   151   372   388   346   408 0.82 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 3783at5820           -            543   4.6e-11   40.2   0.2   3   3   1.7e-09   2.8e-07   27.8   0.0   290   381   661   752   639   762 0.78 DEAD box helicase, putative [Plasmodium vivax]
SCO65281.1           -            548 3783at5820           -            543   8.3e-11   39.4   5.3   1   2   0.00035     0.058   10.2   1.1    39   154   137   265   126   327 0.77 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO65281.1           -            548 3783at5820           -            543   8.3e-11   39.4   5.3   2   2   1.5e-10   2.5e-08   31.2   0.2   272   354   402   485   384   524 0.82 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO67855.1           -            522 3783at5820           -            543   2.6e-08   31.1   9.1   1   1   3.3e-10   5.4e-08   30.1   9.1   135   362   246   480   124   492 0.74 ATP-dependent helicase, putative [Plasmodium vivax]
SCO66507.1           -            742 3783at5820           -            543   1.4e-07   28.7   4.5   1   2      0.01       1.7    5.4   0.3    77   141    45   114    37   158 0.72 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO66507.1           -            742 3783at5820           -            543   1.4e-07   28.7   4.5   2   2   1.6e-08   2.7e-06   24.5   0.5   228   355   373   501   346   544 0.81 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO69307.1           -           1249 3783at5820           -            543   1.9e-05   21.7   0.6   1   2      0.16        26    1.5   0.0    19    82    45   110    39   123 0.76 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69307.1           -           1249 3783at5820           -            543   1.9e-05   21.7   0.6   2   2   1.3e-06   0.00022   18.2   0.2   243   363   285   407   279   460 0.79 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO65162.1           -           1408 3783at5820           -            543     3e-05   21.1   1.9   1   3       1.5   2.4e+02   -1.8   0.1    83   108   831   853   767   860 0.50 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 3783at5820           -            543     3e-05   21.1   1.9   2   3     0.024       3.9    4.2   0.0   114   149   900   936   893   942 0.86 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 3783at5820           -            543     3e-05   21.1   1.9   3   3   1.2e-05     0.002   15.0   0.1   292   346  1210  1264  1183  1282 0.88 ATP-dependent RNA helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3783at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3783at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3783at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:38 2026
# [ok]
