#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69913.1           -            276 9251at5820           -            230  4.6e-146  482.8  10.6   1   1  1.8e-148  1.2e-145  481.3  10.6     1   230    11   263    11   263 0.96 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO67256.1           -            193 9251at5820           -            230   2.5e-38  130.3   0.6   1   1   4.3e-41   2.9e-38  130.1   0.6    36   202    24   192    16   193 0.96 peptidyl-prolyl cis-trans isomerase 11, putative [Plasmodium vivax]
SCO66899.1           -            170 9251at5820           -            230   3.8e-38  129.7   0.1   1   1   6.1e-41   4.1e-38  129.6   0.1    40   201     3   168     1   170 0.96 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO65010.1           -            262 9251at5820           -            230     1e-28   98.8   1.7   1   1     2e-31   1.3e-28   98.5   1.7    41   201    93   260    83   262 0.90 cyclophilin, putative [Plasmodium vivax]
SCO69125.1           -            226 9251at5820           -            230     6e-24   83.2   0.1   1   1   1.1e-26   7.6e-24   82.9   0.1    42   202     7   173     2   190 0.90 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO67612.1           -            203 9251at5820           -            230   1.3e-18   65.7   0.3   1   1   2.7e-21   1.8e-18   65.3   0.3    23   200    24   196    17   202 0.80 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO67794.1           -            751 9251at5820           -            230   4.4e-16   57.5   0.1   1   2      0.77   5.2e+02   -1.6   0.3   167   208   474   516   458   536 0.72 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO67794.1           -            751 9251at5820           -            230   4.4e-16   57.5   0.1   2   2   6.5e-19   4.4e-16   57.5   0.1    49   201   600   748   569   751 0.87 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO67262.1           -            167 9251at5820           -            230   1.2e-15   56.0   0.2   1   1   2.2e-18   1.5e-15   55.7   0.2    55   199    10   151     1   163 0.84 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO65026.1           -            590 9251at5820           -            230   1.6e-10   39.3   0.3   1   2   1.3e-05    0.0088   14.0   0.1    40    99     4    68     2    92 0.80 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
SCO65026.1           -            590 9251at5820           -            230   1.6e-10   39.3   0.3   2   2   2.1e-08   1.4e-05   23.1   0.0   116   200   107   192    88   199 0.87 peptidyl-prolyl cis-trans isomerase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9251at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9251at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9251at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:09:11 2026
# [ok]
