#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65858.1           -            834 3774at5820           -            638         0 1190.2  34.0   1   5   5.8e-25   4.4e-22   76.6   1.7     1    49     1    49     1    53 0.97 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 3774at5820           -            638         0 1190.2  34.0   2   5   3.9e-94   2.9e-91  305.1   1.8    50   206    74   232    66   236 0.97 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 3774at5820           -            638         0 1190.2  34.0   3   5   3.7e-19   2.8e-16   57.4   0.2   207   244   273   310   271   319 0.93 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 3774at5820           -            638         0 1190.2  34.0   4   5  8.4e-154  6.4e-151  502.3   1.1   245   482   347   584   331   587 0.99 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO65858.1           -            834 3774at5820           -            638         0 1190.2  34.0   5   5   4.8e-83   3.6e-80  268.5   2.4   481   634   647   812   644   819 0.93 ATP-dependent RNA helicase prh1, putative [Plasmodium vivax]
SCO66239.1           -           1224 3774at5820           -            638  7.1e-143  475.7   7.1   1   2   3.6e-64   2.8e-61  206.1   0.5     3   233   564   799   562   804 0.93 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO66239.1           -           1224 3774at5820           -            638  7.1e-143  475.7   7.1   2   2   2.2e-84   1.7e-81  272.9   1.2   263   632   809  1181   806  1184 0.93 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO67980.1           -           1127 3774at5820           -            638  4.9e-135  449.8  16.9   1   2   3.8e-62   2.9e-59  199.4   2.4     3   236   431   674   429   682 0.92 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO67980.1           -           1127 3774at5820           -            638  4.9e-135  449.8  16.9   2   2   3.9e-79   2.9e-76  255.6   6.8   257   631   743  1115   730  1122 0.91 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative [Plasmodium vivax]
SCO66498.1           -            840 3774at5820           -            638    1e-131  438.8   3.2   1   2     2e-68   1.5e-65  220.2   1.9     2   234   187   421   186   433 0.90 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO66498.1           -            840 3774at5820           -            638    1e-131  438.8   3.2   2   2   6.1e-68   4.6e-65  218.6   0.0   263   633   431   814   424   819 0.89 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative [Plasmodium vivax]
SCO70072.1           -           1079 3774at5820           -            638  1.5e-103  345.8  25.9   1   3     9e-60   6.9e-57  191.6   5.5     2   231   391   625   390   628 0.94 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO70072.1           -           1079 3774at5820           -            638  1.5e-103  345.8  25.9   2   3    0.0033       2.5    4.7   0.0   258   285   631   658   626   663 0.87 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
SCO70072.1           -           1079 3774at5820           -            638  1.5e-103  345.8  25.9   3   3   6.4e-49   4.9e-46  155.7  10.5   285   630   711  1066   706  1074 0.82 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative [Plasmodium vivax]
