#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68029.1           -           1000 1945at5820           -            869         0 1663.1  57.3   1   2  9.2e-104  1.9e-100  335.9  29.2     1   207     3   234     3   244 0.92 exosome complex exonuclease RRP44, putative [Plasmodium vivax]
SCO68029.1           -           1000 1945at5820           -            869         0 1663.1  57.3   2   2         0         0 1332.7  20.1   201   869   253  1000   246  1000 0.97 exosome complex exonuclease RRP44, putative [Plasmodium vivax]
SCO68238.1           -           2672 1945at5820           -            869     1e-40  138.2  37.5   1   3   1.2e-17   2.5e-14   50.9  10.1   204   443  1432  1717  1417  1743 0.78 ribonuclease, putative [Plasmodium vivax]
SCO68238.1           -           2672 1945at5820           -            869     1e-40  138.2  37.5   2   3   1.6e-19   3.2e-16   57.2   0.9   443   540  2020  2119  1984  2138 0.88 ribonuclease, putative [Plasmodium vivax]
SCO68238.1           -           2672 1945at5820           -            869     1e-40  138.2  37.5   3   3     2e-14     4e-11   40.3  11.5   599   744  2355  2503  2285  2514 0.71 ribonuclease, putative [Plasmodium vivax]
SCO66381.1           -           1767 1945at5820           -            869   2.6e-31  107.1  21.5   1   4      0.03        62    0.0   0.9   214   302   380   489   353   495 0.51 exoribonuclease II, putative [Plasmodium vivax]
SCO66381.1           -           1767 1945at5820           -            869   2.6e-31  107.1  21.5   2   4      0.23   4.7e+02   -2.9   0.0   340   368   601   629   593   646 0.85 exoribonuclease II, putative [Plasmodium vivax]
SCO66381.1           -           1767 1945at5820           -            869   2.6e-31  107.1  21.5   3   4   5.8e-25   1.2e-21   75.2   0.1   410   519   750   869   728   941 0.83 exoribonuclease II, putative [Plasmodium vivax]
SCO66381.1           -           1767 1945at5820           -            869   2.6e-31  107.1  21.5   4   4   4.6e-14   9.3e-11   39.1   8.2   589   745  1092  1248  1048  1292 0.67 exoribonuclease II, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1945at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1945at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1945at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:57 2026
# [ok]
