#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68829.1           -           1071 1552at5820           -            902         0 1844.9  36.4   1   3  4.9e-303  4.2e-300  996.3  10.8     1   451    31   490    31   496 0.99 valine--tRNA ligase, putative [Plasmodium vivax]
SCO68829.1           -           1071 1552at5820           -            902         0 1844.9  36.4   2   3  8.8e-166  7.6e-163  542.1   1.1   440   705   508   796   505   801 0.93 valine--tRNA ligase, putative [Plasmodium vivax]
SCO68829.1           -           1071 1552at5820           -            902         0 1844.9  36.4   3   3   4.8e-98   4.1e-95  318.0   9.4   701   902   839  1071   833  1071 0.93 valine--tRNA ligase, putative [Plasmodium vivax]
SCO68597.1           -           1206 1552at5820           -            902   1.4e-35  121.0  23.2   1   2   7.5e-12   6.5e-09   32.8   1.8    16   203    76   268    66   277 0.83 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO68597.1           -           1206 1552at5820           -            902   1.4e-35  121.0  23.2   2   2   1.8e-28   1.6e-25   87.8  14.0   250   736   397   906   391   914 0.73 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO67009.1           -           1298 1552at5820           -            902   9.5e-20   68.6   0.3   1   4   5.7e-18     5e-15   53.0   0.0    30   200   258   423   228   430 0.85 valine--tRNA ligase, putative [Plasmodium vivax]
SCO67009.1           -           1298 1552at5820           -            902   9.5e-20   68.6   0.3   2   4      0.28   2.4e+02   -2.2   0.0   397   436   700   739   661   740 0.78 valine--tRNA ligase, putative [Plasmodium vivax]
SCO67009.1           -           1298 1552at5820           -            902   9.5e-20   68.6   0.3   3   4   1.8e-05     0.016   11.7   0.0   464   524   813   877   801   881 0.75 valine--tRNA ligase, putative [Plasmodium vivax]
SCO67009.1           -           1298 1552at5820           -            902   9.5e-20   68.6   0.3   4   4      0.21   1.8e+02   -1.8   0.0   530   553   920   943   917   957 0.86 valine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   1   6   2.4e-06    0.0021   14.6   1.3    31   101   211   282   192   287 0.80 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   2   6      0.42   3.7e+02   -2.8   0.1   141   192   398   449   365   455 0.77 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   3   6    0.0046         4    3.7   0.0   275   308   623   656   600   677 0.82 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   4   6     5e-06    0.0043   13.5   0.4   377   437   840   901   826   913 0.77 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   5   6      0.18   1.6e+02   -1.6   0.1   540   592   981  1033   972  1036 0.91 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 1552at5820           -            902   1.3e-13   48.4  17.7   6   6     2e-09   1.7e-06   24.8   0.1   524   734  1153  1400  1140  1425 0.72 isoleucine--tRNA ligase, putative [Plasmodium vivax]
