#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66250.1           -            369 6781at5820           -            324  8.1e-193  638.3  63.2   1   1    2e-195  9.9e-193  638.0  63.2     1   316    11   338    11   353 0.97 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO68834.1           -            326 6781at5820           -            324   1.1e-29  102.2  29.7   1   2   3.3e-25   1.7e-22   78.6  12.2     2   123    48   169    47   170 0.97 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO68834.1           -            326 6781at5820           -            324   1.1e-29  102.2  29.7   2   2   2.5e-11   1.3e-08   33.0  12.4    88   187   157   258   144   294 0.84 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO67785.1           -           1389 6781at5820           -            324   1.8e-20   71.9  27.0   1   4       1.5   7.4e+02   -2.4   0.1   142   150   203   211   182   261 0.55 MORN repeat protein, putative [Plasmodium vivax]
SCO67785.1           -           1389 6781at5820           -            324   1.8e-20   71.9  27.0   2   4   5.6e-07   0.00028   18.7   1.4   228   279   844   899   828   901 0.66 MORN repeat protein, putative [Plasmodium vivax]
SCO67785.1           -           1389 6781at5820           -            324   1.8e-20   71.9  27.0   3   4   1.8e-17     9e-15   53.2   8.4     3   125   896  1023   894  1046 0.90 MORN repeat protein, putative [Plasmodium vivax]
SCO67785.1           -           1389 6781at5820           -            324   1.8e-20   71.9  27.0   4   4   6.2e-06    0.0032   15.3   0.8    72   125  1283  1335  1270  1357 0.53 MORN repeat protein, putative [Plasmodium vivax]
SCO67396.1           -           1007 6781at5820           -            324   4.5e-18   64.1  23.4   1   1   1.8e-12     9e-10   36.8   4.8    46   133   156   244   145   251 0.88 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO65705.1           -            191 6781at5820           -            324   6.8e-16   56.9   9.1   1   1   1.8e-18   9.1e-16   56.5   9.1    14   125    36   147    24   176 0.68 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66821.1           -            381 6781at5820           -            324   2.1e-14   52.0  28.9   1   2   5.6e-07   0.00028   18.7   8.0    69   113    44    88    17   104 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66821.1           -            381 6781at5820           -            324   2.1e-14   52.0  28.9   2   2   3.3e-13   1.7e-10   39.2  13.0    74   184   229   339   175   354 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 6781at5820           -            324   2.3e-11   42.1  32.4   1   2   1.9e-06   0.00097   17.0  13.0    14   139    70   211    54   239 0.71 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 6781at5820           -            324   2.3e-11   42.1  32.4   2   2   2.6e-10   1.3e-07   29.7  11.5    65   137   265   352   259   369 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69342.1           -            148 6781at5820           -            324   3.7e-11   41.3   5.8   1   1   7.4e-14   3.7e-11   41.3   5.8   105   169    11    73     5    79 0.92 MORN repeat protein, putative [Plasmodium vivax]
SCO66582.1           -           1169 6781at5820           -            324   1.4e-10   39.5  10.6   1   1   6.7e-13   3.4e-10   38.2  10.6    86   222    36   172    29   177 0.86 protein kinase, putative [Plasmodium vivax]
SCO69468.1           -            798 6781at5820           -            324   9.5e-09   33.4   6.4   1   1   4.5e-11   2.3e-08   32.2   6.4    48   113   118   184    82   209 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67173.1           -           1333 6781at5820           -            324   3.9e-05   21.6   1.3   1   1   1.4e-07     7e-05   20.7   1.3   227   283    16    74    12    98 0.66 protein kinase, putative [Plasmodium vivax]
SCO65637.1           -           1029 6781at5820           -            324    0.0012   16.7   8.3   1   2   4.5e-06    0.0023   15.8   2.4   252   289    18    56     7    85 0.76 tyrosine kinase-like protein, putative [Plasmodium vivax]
SCO65637.1           -           1029 6781at5820           -            324    0.0012   16.7   8.3   2   2     0.024        12    3.5   0.9   110   134    88   112    65   138 0.69 tyrosine kinase-like protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6781at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6781at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6781at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:53:13 2026
# [ok]
