#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   1  21     3e-77   1.9e-73  245.9   4.8     1   170     1   192     1   201 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   2  21   0.00036       2.2    3.6   0.0   183   206   290   313   268   320 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   3  21   3.6e-24   2.2e-20   69.9   0.0   208   277   417   490   411   501 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   4  21     0.013        80   -1.6   0.1   277   302   528   559   525   562 0.71 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   5  21   2.4e-25   1.4e-21   73.8   0.0   298   378   593   676   587   687 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   6  21   1.9e-49   1.1e-45  153.7   8.4   393   555   791   989   781   997 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   7  21   5.1e-17   3.1e-13   46.2   0.2   554   605  1047  1098  1039  1101 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   8  21   3.5e-05      0.21    6.9   0.0   606   625  1169  1188  1166  1193 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4   9  21   1.4e-08   8.6e-05   18.2   0.0   635   670  1298  1336  1292  1353 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  10  21     3e-75   1.8e-71  239.3   0.0   682   975  1405  1819  1401  1824 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  11  21   2.7e-44   1.7e-40  136.6   0.1   972  1083  1892  2025  1891  2031 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  12  21   4.8e-14   2.9e-10   36.3   0.0  1079  1135  2082  2141  2076  2146 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  13  21   2.1e-30   1.3e-26   90.5   0.1  1135  1227  2212  2310  2199  2319 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  14  21   9.6e-27   5.8e-23   78.4   0.0  1221  1294  2354  2427  2352  2434 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  15  21   1.5e-33   9.3e-30  101.0   0.8  1302  1376  2466  2540  2457  2545 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  16  21   3.8e-05      0.23    6.8   1.6  1386  1415  2630  2659  2627  2663 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  17  21   1.4e-14   8.5e-11   38.1   0.0  1424  1460  2786  2822  2779  2826 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  18  21    0.0005         3    3.1   0.5  1459  1489  2864  2894  2860  2912 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  19  21   2.6e-80   1.6e-76  256.1   8.0  1468  1693  2942  3207  2920  3212 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  20  21   1.6e-91   9.6e-88  293.3  19.2  1687  1899  3265  3500  3253  3505 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66550.1           -           3837 229at5820            -           2164         0 2284.7 152.4  21  21  1.1e-126  6.6e-123  409.9  35.6  1895  2163  3522  3834  3520  3835 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/229at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/229at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/229at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:22 2026
# [ok]
