#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65590.1           -            715 3576at5820           -            580         0 1081.1  59.8   1   2    5e-101     1e-97  326.8  20.9     1   169     1   179     1   185 0.96 vacuolar protein sorting-associated protein 45, putative [Plasmodium vivax]
SCO65590.1           -            715 3576at5820           -            580         0 1081.1  59.8   2   2  1.7e-231  3.4e-228  757.6  31.0   176   580   273   714   255   714 0.94 vacuolar protein sorting-associated protein 45, putative [Plasmodium vivax]
SCO66278.1           -            663 3576at5820           -            580   3.9e-14   50.8  19.7   1   3   8.3e-16   1.7e-12   45.4   8.2    86   297    83   285    38   288 0.80 Sec1 family protein, putative [Plasmodium vivax]
SCO66278.1           -            663 3576at5820           -            580   3.9e-14   50.8  19.7   2   3       0.3   6.1e+02   -2.6   0.8   365   420   401   460   386   519 0.57 Sec1 family protein, putative [Plasmodium vivax]
SCO66278.1           -            663 3576at5820           -            580   3.9e-14   50.8  19.7   3   3   4.5e-06    0.0091   13.3   0.1   527   573   606   652   599   657 0.89 Sec1 family protein, putative [Plasmodium vivax]
SCO68255.1           -            654 3576at5820           -            580   0.00064   17.1  12.6   1   4     0.029        58    0.7   0.0    23    76    18    72     5    88 0.76 syntaxin binding protein, putative [Plasmodium vivax]
SCO68255.1           -            654 3576at5820           -            580   0.00064   17.1  12.6   2   4    0.0019       3.8    4.6   0.2   243   289   205   251   132   261 0.86 syntaxin binding protein, putative [Plasmodium vivax]
SCO68255.1           -            654 3576at5820           -            580   0.00064   17.1  12.6   3   4     0.023        46    1.1   3.0   307   435   312   453   291   467 0.68 syntaxin binding protein, putative [Plasmodium vivax]
SCO68255.1           -            654 3576at5820           -            580   0.00064   17.1  12.6   4   4   7.2e-06     0.015   12.6   0.0   529   570   602   643   593   649 0.90 syntaxin binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3576at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3576at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3576at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:39:34 2026
# [ok]
