#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69972.1           -            430 8306at5820           -            317  6.8e-162  536.6  13.9   1   2   3.4e-36   1.2e-33  115.2   0.3     1    82     8   100     8   112 0.88 protein TSSC1, putative [Plasmodium vivax]
SCO69972.1           -            430 8306at5820           -            317  6.8e-162  536.6  13.9   2   2  1.7e-130  6.2e-128  425.0   8.1    88   317   191   430   180   430 0.94 protein TSSC1, putative [Plasmodium vivax]
SCO69273.1           -            509 8306at5820           -            317   2.2e-10   38.8   4.8   1   3      0.63   2.3e+02   -0.7   1.5    61    95   140   170   113   188 0.55 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO69273.1           -            509 8306at5820           -            317   2.2e-10   38.8   4.8   2   3       1.4   5.2e+02   -1.8   0.0   194   210   205   221   177   226 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO69273.1           -            509 8306at5820           -            317   2.2e-10   38.8   4.8   3   3   6.1e-13   2.2e-10   38.8   4.8   149   298   330   482   320   496 0.80 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68494.1           -            644 8306at5820           -            317   7.8e-10   37.0   1.5   1   4       2.8     1e+03   -2.8   0.2   101   101    97    97    43   141 0.51 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 8306at5820           -            317   7.8e-10   37.0   1.5   2   4    0.0074       2.6    5.7   1.8   100   190   204   298   180   321 0.69 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 8306at5820           -            317   7.8e-10   37.0   1.5   3   4   2.2e-12   7.8e-10   37.0   1.5   140   254   434   546   424   559 0.90 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 8306at5820           -            317   7.8e-10   37.0   1.5   4   4      0.12        43    1.7   0.6   179   221   558   601   544   636 0.61 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68631.1           -            533 8306at5820           -            317     1e-09   36.6   4.1   1   2      0.54   1.9e+02   -0.4   0.0   191   210   272   292   270   298 0.81 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 8306at5820           -            317     1e-09   36.6   4.1   2   2   5.7e-12     2e-09   35.6   2.2   137   300   339   519   314   529 0.77 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO65922.1           -            458 8306at5820           -            317   1.9e-08   32.4   3.1   1   3       2.3   8.3e+02   -2.5   0.0   175   208   201   234   190   235 0.85 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 8306at5820           -            317   1.9e-08   32.4   3.1   2   3   3.1e-10   1.1e-07   29.9   0.8   178   255   325   402   315   412 0.93 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 8306at5820           -            317   1.9e-08   32.4   3.1   3   3    0.0005      0.18    9.5   1.0   179   247   370   449   370   454 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65804.1           -            322 8306at5820           -            317   8.6e-08   30.3   3.0   1   4       1.1     4e+02   -1.5   0.0   223   250    19    47    16    57 0.67 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 8306at5820           -            317   8.6e-08   30.3   3.0   2   4   4.5e-09   1.6e-06   26.1   0.3   172   257   105   190    86   213 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 8306at5820           -            317   8.6e-08   30.3   3.0   3   4       1.1   4.1e+02   -1.5   0.0   198   210   217   229   205   241 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 8306at5820           -            317   8.6e-08   30.3   3.0   4   4     0.064        23    2.6   0.0   196   254   255   317   227   321 0.74 receptor for activated c kinase, putative [Plasmodium vivax]
SCO66129.1           -            720 8306at5820           -            317   1.1e-07   29.9   0.1   1   2    0.0046       1.7    6.4   0.0   181   249   425   498   414   540 0.74 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO66129.1           -            720 8306at5820           -            317   1.1e-07   29.9   0.1   2   2   1.4e-07     5e-05   21.2   0.1   134   231   571   669   560   690 0.86 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO67635.1           -            329 8306at5820           -            317   3.5e-07   28.3   4.4   1   3   6.2e-06    0.0022   15.8   0.1   144   210    25    93     2   113 0.73 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO67635.1           -            329 8306at5820           -            317   3.5e-07   28.3   4.4   2   3    0.0052       1.9    6.2   0.1   174   211    99   134    90   142 0.88 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO67635.1           -            329 8306at5820           -            317   3.5e-07   28.3   4.4   3   3    0.0015      0.52    8.0   0.4    67   127   153   213   135   246 0.76 nucleolar Jumonji domain interacting protein, putative [Plasmodium vivax]
SCO68313.1           -            361 8306at5820           -            317   1.3e-05   23.2   0.1   1   1   5.9e-08   2.1e-05   22.4   0.1   178   252   190   263   174   302 0.85 diphthine methyltransferase, putative [Plasmodium vivax]
SCO68463.1           -            363 8306at5820           -            317   1.4e-05   23.0   3.0   1   3   5.2e-08   1.9e-05   22.6   1.2   149   256    30   144     3   152 0.78 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 8306at5820           -            317   1.4e-05   23.0   3.0   2   3       1.4   5.1e+02   -1.8   0.0   202   216   194   208   185   247 0.60 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 8306at5820           -            317   1.4e-05   23.0   3.0   3   3       3.4   1.2e+03   -3.0   0.0   292   312   279   299   272   303 0.78 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO70023.1           -            641 8306at5820           -            317   1.8e-05   22.6  15.4   1   2   4.8e-07   0.00017   19.4  12.0   153   295   387   532   357   551 0.77 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
