#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66287.1           -            886 2073at5820           -            783         0 1494.9  50.8   1   1         0         0 1491.3  50.8     1   779     1   879     1   886 0.93 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO66763.1           -            748 2073at5820           -            783   4.2e-66  221.9  21.3   1   2   2.9e-45     3e-42  143.0   7.7   178   407   161   401   152   407 0.87 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO66763.1           -            748 2073at5820           -            783   4.2e-66  221.9  21.3   2   2   1.4e-27   1.4e-24   84.6   5.6   407   617   494   717   490   722 0.83 methionine--tRNA ligase, putative [Plasmodium vivax]
SCO68597.1           -           1206 2073at5820           -            783   5.2e-20   69.5   0.9   1   3   9.1e-07   0.00092   15.7   0.1   178   245   100   169    80   201 0.81 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO68597.1           -           1206 2073at5820           -            783   5.2e-20   69.5   0.9   2   3     0.029        30    0.8   0.0   330   389   530   591   521   605 0.82 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO68597.1           -           1206 2073at5820           -            783   5.2e-20   69.5   0.9   3   3   6.8e-17   6.9e-14   49.2   0.0   406   488   668   752   658   773 0.86 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO65790.1           -           1302 2073at5820           -            783   3.8e-13   46.8   4.7   1   3   4.4e-11   4.4e-08   30.0   0.5   179   356   151   333   147   345 0.74 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO65790.1           -           1302 2073at5820           -            783   3.8e-13   46.8   4.7   2   3   2.5e-07   0.00025   17.6   0.0   453   485   916   948   910   964 0.87 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO65790.1           -           1302 2073at5820           -            783   3.8e-13   46.8   4.7   3   3      0.22   2.3e+02   -2.1   0.1    92   141  1066  1116  1054  1128 0.79 leucine--tRNA ligase, putative [Plasmodium vivax]
SCO68829.1           -           1071 2073at5820           -            783   7.2e-13   45.8   0.2   1   3   5.9e-06     0.006   13.0   0.0   177   232    73   128    57   150 0.86 valine--tRNA ligase, putative [Plasmodium vivax]
SCO68829.1           -           1071 2073at5820           -            783   7.2e-13   45.8   0.2   2   3   2.1e-10   2.2e-07   27.7   0.1   409   474   568   635   546   645 0.89 valine--tRNA ligase, putative [Plasmodium vivax]
SCO68829.1           -           1071 2073at5820           -            783   7.2e-13   45.8   0.2   3   3     0.038        38    0.4   0.0   472   503   670   701   654   715 0.86 valine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 2073at5820           -            783   4.6e-05   20.0   1.2   1   2   0.00013      0.13    8.6   0.5   183   237   222   276   180   289 0.81 isoleucine--tRNA ligase, putative [Plasmodium vivax]
SCO70007.1           -           1615 2073at5820           -            783   4.6e-05   20.0   1.2   2   2   7.4e-05     0.075    9.4   0.0   439   471  1155  1187  1150  1195 0.88 isoleucine--tRNA ligase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2073at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2073at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2073at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:44 2026
# [ok]
