#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   1   9   8.8e-17   5.4e-13   46.4   0.0     1    45     1    45     1    47 0.97 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   2   9  1.3e-108  7.9e-105  350.3  14.8    45   277    94   341    90   344 0.93 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   3   9   2.4e-49   1.4e-45  154.2   1.1   276   375   444   543   440   549 0.97 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   4   9   1.2e-07    0.0007   16.2   0.0   374   401   577   604   574   607 0.92 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   5   9   8.3e-11     5e-07   26.6   0.5   397   428   636   667   630   673 0.90 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   6   9   3.9e-32   2.4e-28   97.2   0.1   429   498   711   786   703   799 0.92 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   7   9    1e-109  6.4e-106  353.9  12.6   498   739   812  1059   809  1069 0.96 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   8   9   3.2e-16   1.9e-12   44.5   0.4   729   810  1080  1178  1066  1189 0.75 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
SCO69357.1           -           1454 1767at5820           -            979         0 1337.9  74.3   9   9   2.9e-85   1.7e-81  273.0   6.6   802   979  1270  1450  1257  1450 0.95 vacuolar protein sorting-associated protein 3, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1767at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1767at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1767at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:52 2026
# [ok]
