#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68017.1           -           3144 188at5820            -           2473         0 4589.3 201.2   1   4         0         0 2313.7 101.6     1  1182     1  1263     1  1275 0.97 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO68017.1           -           3144 188at5820            -           2473         0 4589.3 201.2   2   4  2.4e-234  3.6e-231  769.0  39.5  1176  1582  1298  1711  1293  1716 0.97 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO68017.1           -           3144 188at5820            -           2473         0 4589.3 201.2   3   4   1.3e-99   1.9e-96  322.1  10.1  1581  1882  1747  2225  1737  2265 0.85 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO68017.1           -           3144 188at5820            -           2473         0 4589.3 201.2   4   4         0         0 1198.4  26.0  1875  2473  2410  3133  2376  3133 0.94 guanylyl cyclase beta, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   1   9     3e-34   4.5e-31  105.3  21.1    22   379    58   430    38   437 0.77 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   2   9         4   6.1e+03   -8.6   9.6  1816  1919   463   565   437   575 0.51 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   3   9     0.061        92   -1.9   0.0   383   423   684   724   673   731 0.87 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   4   9      0.83   1.3e+03   -5.7   3.2  1811  1932   746   873   709   886 0.53 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   5   9      0.07   1.1e+02   -2.1  22.7  1798  1931  1163  1297  1040  1328 0.65 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   6   9     0.003       4.5    2.4   0.4   600   689  1407  1496  1378  1501 0.78 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   7   9   1.4e-21   2.1e-18   63.3  39.1   695  1201  1636  2170  1629  2206 0.73 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   8   9   6.7e-35     1e-31  107.4  14.6  1290  1572  2637  2922  2509  2936 0.73 guanylyl cyclase, putative [Plasmodium vivax]
SCO67483.1           -           3974 188at5820            -           2473  3.6e-179  596.5 134.4   9   9  1.3e-114    2e-111  371.8  35.7  1591  2452  2984  3901  2963  3925 0.69 guanylyl cyclase, putative [Plasmodium vivax]
SCO69952.1           -           1515 188at5820            -           2473   5.7e-15   51.9  52.5   1   3   6.3e-06    0.0095   11.3   0.3   148   244   195   297   183   318 0.81 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO69952.1           -           1515 188at5820            -           2473   5.7e-15   51.9  52.5   2   3   4.5e-05     0.069    8.5   6.1   249   390   361   516   350   521 0.73 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO69952.1           -           1515 188at5820            -           2473   5.7e-15   51.9  52.5   3   3   7.3e-14   1.1e-10   37.6  32.9   663  1175   888  1457   878  1472 0.77 aminophospholipid-transporting P-ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   1   7   1.1e-06    0.0016   13.8  19.6    36   216    48   228    33   244 0.72 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   2   7         4   6.1e+03  -13.9  23.4  1788  1929   217   315   188   365 0.32 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   3   7         4   6.1e+03   -9.1  17.9  1651  1816   249   415   232   428 0.65 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   4   7         4   6.1e+03  -10.0   8.6  1787  1848   491   547   457   550 0.46 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   5   7   6.4e-05     0.097    8.0  16.3   228   416   603   775   592   793 0.73 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   6   7         4   6.1e+03  -14.4  16.7  1658  1831   794   985   768  1021 0.45 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 188at5820            -           2473   1.4e-05   20.7  32.0   7   7   9.5e-09   1.4e-05   20.7  32.0   572  1040  1085  1553  1047  1586 0.71 phospholipid-transporting ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/188at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/188at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/188at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:42 2026
# [ok]
