#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67096.1           -            595 4767at5820           -            494         0 1054.1  41.6   1   2   1.5e-56   3.1e-54  182.9  19.1     1   132    40   188    40   207 0.88 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 4767at5820           -            494         0 1054.1  41.6   2   2  5.1e-267    1e-264  877.1  15.1   106   494   207   595   194   595 0.96 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO68325.1           -           1399 4767at5820           -            494   4.3e-31  106.6   9.3   1   3   4.6e-12   9.4e-10   36.2   0.0   267   357    12   102     5   102 0.96 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4767at5820           -            494   4.3e-31  106.6   9.3   2   3   4.6e-20   9.4e-18   62.5   0.9   178   295    49   166    43   183 0.93 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4767at5820           -            494   4.3e-31  106.6   9.3   3   3   1.8e-10   3.6e-08   30.9   0.4   175   284   244   356   237   371 0.72 coatomer alpha subunit, putative [Plasmodium vivax]
SCO65804.1           -            322 4767at5820           -            494   1.7e-26   91.3   9.1   1   2   4.5e-15   9.2e-13   46.1   0.6   178   292    18   141     9   143 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4767at5820           -            494   1.7e-26   91.3   9.1   2   2   2.4e-18   4.8e-16   56.9   2.3   195   337   128   271   124   316 0.88 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67037.1           -            498 4767at5820           -            494   2.3e-26   90.9  10.2   1   3       1.8   3.6e+02   -2.1   0.3    18    59    99   146    88   200 0.48 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 4767at5820           -            494   2.3e-26   90.9  10.2   2   3     6e-16   1.2e-13   49.0   0.3   232   358   223   353   205   359 0.88 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 4767at5820           -            494   2.3e-26   90.9  10.2   3   3   7.7e-16   1.6e-13   48.6   0.4   196   333   359   497   354   498 0.91 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67557.1           -            660 4767at5820           -            494   4.2e-23   80.2  11.8   1   4   3.9e-12   7.9e-10   36.4   0.0   260   361   118   219    62   230 0.83 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 4767at5820           -            494   4.2e-23   80.2  11.8   2   4   2.8e-12   5.6e-10   36.9   2.1   196   381   342   529   337   532 0.82 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 4767at5820           -            494   4.2e-23   80.2  11.8   3   4   4.4e-07   8.9e-05   19.7   0.2   190   293   461   566   455   574 0.81 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 4767at5820           -            494   4.2e-23   80.2  11.8   4   4    0.0082       1.7    5.6   0.1   176   207   627   658   611   660 0.79 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO68971.1           -           1238 4767at5820           -            494   3.8e-22   77.0  33.0   1   4   2.9e-13   5.9e-11   40.1   8.0   200   374    36   233    13   261 0.77 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 4767at5820           -            494   3.8e-22   77.0  33.0   2   4       2.4   4.8e+02   -2.5   3.4    97   131   370   407   348   452 0.57 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 4767at5820           -            494   3.8e-22   77.0  33.0   3   4    0.0007      0.14    9.2   0.2   260   369   627   733   609   744 0.70 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 4767at5820           -            494   3.8e-22   77.0  33.0   4   4     2e-14   4.1e-12   43.9   1.2   183   335   839   991   833  1007 0.93 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO67789.1           -            646 4767at5820           -            494   2.2e-19   67.9   9.4   1   3      0.47        95   -0.1   5.6    84   158    20    96    13   104 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 4767at5820           -            494   2.2e-19   67.9   9.4   2   3   2.4e-20   4.9e-18   63.5   2.5   193   345   378   530   355   537 0.94 WD repeat-containing protein, putative [Plasmodium vivax]
