#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   1   7  1.6e-168  8.2e-166  552.0   0.3     1   265     1   278     1   286 0.97 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   2   7  1.4e-258  7.3e-256  850.4   3.6   264   704   331   800   326   806 0.96 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   3   7   1.9e-91   9.7e-89  296.6  19.7   702   921   852  1093   837  1098 0.90 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   4   7   7.1e-11   3.6e-08   29.6   0.2   921   957  1174  1210  1167  1223 0.90 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   5   7   1.2e-80   5.9e-78  260.8   1.2   956  1113  1289  1460  1287  1475 0.93 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   6   7   4.7e-45   2.4e-42  142.9   0.1  1107  1191  1599  1683  1581  1693 0.94 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 538at5820            -           1455         0 2666.4  69.4   7   7  2.4e-171  1.2e-168  561.4   6.5  1190  1455  1709  1981  1705  1981 0.98 myosin C, putative [Plasmodium vivax]
SCO68507.1           -            817 538at5820            -           1455  2.1e-113  378.3  10.4   1   1  5.2e-116  2.6e-113  378.0  10.4    66   744   101   795    85   816 0.86 myosin A, putative [Plasmodium vivax]
SCO67860.1           -            800 538at5820            -           1455   2.4e-87  292.0  41.0   1   1   6.1e-90   3.1e-87  291.6  41.0    48   737    71   760    48   797 0.84 myosin B, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   1   6   2.1e-21   1.1e-18   64.5   0.5    14   173    52   221    44   240 0.77 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   2   6   1.6e-24   8.1e-22   74.8   0.0   182   265   340   421   320   444 0.87 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   3   6   1.7e-06   0.00087   15.1   1.4   310   373   542   607   535   686 0.76 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   4   6   2.2e-24   1.1e-21   74.4   8.0   435   590   745   917   740   936 0.78 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   5   6   5.2e-18   2.6e-15   53.2  16.3   599   821  1023  1245  1014  1249 0.83 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 538at5820            -           1455   5.6e-77  257.6  74.1   6   6      0.26   1.3e+02   -2.1  15.7   734   821  1249  1342  1244  1399 0.77 myosin F, putative [Plasmodium vivax]
SCO70054.1           -           1984 538at5820            -           1455   3.1e-46  155.7  20.6   1   3   1.3e-16   6.8e-14   48.6   0.1    70   171   169   281   162   287 0.84 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 538at5820            -           1455   3.1e-46  155.7  20.6   2   3   5.7e-27   2.9e-24   82.9   2.6   188   589   323   784   306   787 0.72 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 538at5820            -           1455   3.1e-46  155.7  20.6   3   3   1.8e-11   9.1e-09   31.6   5.7   600   790   842  1052   837  1094 0.74 myosin D, putative [Plasmodium vivax]
SCO68253.1           -           1974 538at5820            -           1455   2.2e-27   93.3  11.8   1   3   6.1e-18   3.1e-15   53.0   0.5    30   173    37   188    31   196 0.86 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 538at5820            -           1455   2.2e-27   93.3  11.8   2   3   2.5e-07   0.00013   17.8   0.0   190   250   298   357   284   362 0.85 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 538at5820            -           1455   2.2e-27   93.3  11.8   3   3   2.1e-09   1.1e-06   24.7   3.4   436   591   733   902   728   976 0.78 myosin E, putative [Plasmodium vivax]
SCO67557.1           -            660 538at5820            -           1455   9.5e-17   58.0   9.9   1   5   1.7e-06   0.00087   15.1   0.0  1184  1254   106   177    66   183 0.85 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 538at5820            -           1455   9.5e-17   58.0   9.9   2   5    0.0021       1.1    4.8   0.0  1169  1209   179   215   175   225 0.81 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 538at5820            -           1455   9.5e-17   58.0   9.9   3   5   1.1e-12   5.6e-10   35.6   0.9  1169  1350   341   518   334   527 0.78 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 538at5820            -           1455   9.5e-17   58.0   9.9   4   5    0.0011      0.54    5.8   0.0  1188  1231   525   568   520   575 0.91 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 538at5820            -           1455   9.5e-17   58.0   9.9   5   5      0.89   4.5e+02   -3.9   0.0  1191  1227   622   658   619   659 0.90 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67037.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   1   3   9.2e-06    0.0047   12.6   0.1  1174  1228   233   283   209   309 0.80 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   2   3   3.8e-07   0.00019   17.2   0.1  1119  1230   311   415   294   424 0.85 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 538at5820            -           1455   1.1e-12   44.6   2.4   3   3   5.8e-06    0.0029   13.3   0.1  1184  1227   454   497   439   498 0.90 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO65022.1           -            365 538at5820            -           1455   1.6e-10   37.3   5.4   1   2   1.3e-11   6.5e-09   32.0   0.8  1187  1291     4   109     1   127 0.82 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO65022.1           -            365 538at5820            -           1455   1.6e-10   37.3   5.4   2   2   0.00024      0.12    7.9   0.3  1210  1318   156   265   134   325 0.81 mitogen-activated protein kinase organizer 1, putative [Plasmodium vivax]
SCO67713.1           -           1240 538at5820            -           1455   1.7e-05   20.7   5.2   1   3      0.18        93   -1.6   0.1  1181  1228   895   942   890   947 0.89 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 538at5820            -           1455   1.7e-05   20.7   5.2   2   3   0.00015     0.078    8.6   0.3  1391  1442   969  1018   960  1027 0.87 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 538at5820            -           1455   1.7e-05   20.7   5.2   3   3   5.7e-06    0.0029   13.3   0.0  1195  1252  1124  1184  1113  1205 0.83 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO65804.1           -            322 538at5820            -           1455   3.7e-05   19.6   4.5   1   3   0.00049      0.25    6.9   0.1  1195  1259    66   131    59   134 0.85 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 538at5820            -           1455   3.7e-05   19.6   4.5   2   3    0.0062       3.2    3.3   0.1  1198  1238   154   196   144   211 0.76 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 538at5820            -           1455   3.7e-05   19.6   4.5   3   3   0.00026      0.13    7.8   0.0  1217  1312   217   317   192   321 0.73 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65843.1           -            324 538at5820            -           1455    0.0078   11.9   1.1   1   3    0.0087       4.4    2.8   0.2  1189  1238    69   118    42   186 0.72 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 538at5820            -           1455    0.0078   11.9   1.1   2   3       0.1        53   -0.8   0.0  1195  1229   199   233   159   235 0.83 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 538at5820            -           1455    0.0078   11.9   1.1   3   3   0.00052      0.26    6.8   0.0  1166  1226   265   321   251   324 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/538at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/538at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/538at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:32 2026
# [ok]
