#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68971.1           -           1238 1841at5820           -            929         0 1701.0  87.0   1   4  9.8e-149  2.5e-146  487.9  22.5     1   263     1   276     1   283 0.96 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 1841at5820           -            929         0 1701.0  87.0   2   4   3.7e-72   9.2e-70  234.5  17.3   257   420   336   512   326   515 0.90 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 1841at5820           -            929         0 1701.0  87.0   3   4   1.2e-57   2.9e-55  186.5   2.8   419   537   606   739   599   744 0.93 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 1841at5820           -            929         0 1701.0  87.0   4   4  2.9e-246  7.3e-244  810.7  20.6   538   928   833  1231   827  1232 0.99 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO65843.1           -            324 1841at5820           -            929   6.6e-20   69.5  10.5   1   3   4.1e-13     1e-10   39.1   3.8    80   197    50   159    29   163 0.88 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 1841at5820           -            929   6.6e-20   69.5  10.5   2   3     1e-06   0.00026   17.9   0.1    72   139   168   234   159   247 0.85 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 1841at5820           -            929   6.6e-20   69.5  10.5   3   3   2.4e-08     6e-06   23.3   0.1    36   135   224   321   223   324 0.93 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO67557.1           -            660 1841at5820           -            929   2.8e-17   60.8  14.6   1   5   1.4e-07   3.5e-05   20.8   0.0    91   158   103   171    88   173 0.87 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 1841at5820           -            929   2.8e-17   60.8  14.6   2   5   1.5e-08   3.8e-06   24.0   0.1    73   159   127   214   121   226 0.90 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 1841at5820           -            929   2.8e-17   60.8  14.6   3   5   8.2e-06    0.0021   14.9   1.8    84   162   343   424   337   447 0.79 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 1841at5820           -            929   2.8e-17   60.8  14.6   4   5   3.1e-06   0.00078   16.3   0.1   105   188   491   566   461   570 0.64 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 1841at5820           -            929   2.8e-17   60.8  14.6   5   5   0.00071      0.18    8.5   0.1   575   611   623   659   616   660 0.88 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67789.1           -            646 1841at5820           -            929   2.1e-16   57.9  12.3   1   3   7.4e-10   1.9e-07   28.3   0.3    54   151   350   449   340   457 0.82 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 1841at5820           -            929   2.1e-16   57.9  12.3   2   3   5.2e-10   1.3e-07   28.8   0.2    91   196   431   528   430   529 0.93 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 1841at5820           -            929   2.1e-16   57.9  12.3   3   3   1.7e-08   4.3e-06   23.8   1.8   554   697   462   605   460   632 0.78 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67096.1           -            595 1841at5820           -            929   3.1e-16   57.3  13.2   1   4       9.5   2.4e+03   -5.2   6.2   286   321   146   172    77   199 0.65 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 1841at5820           -            929   3.1e-16   57.3  13.2   2   4     6e-10   1.5e-07   28.6   0.6    41   138   249   352   215   353 0.79 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 1841at5820           -            929   3.1e-16   57.3  13.2   3   4   3.2e-12   8.2e-10   36.1   0.2    91   210   347   458   345   475 0.88 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 1841at5820           -            929   3.1e-16   57.3  13.2   4   4   3.1e-06   0.00078   16.3   1.4    73   230   414   575   410   582 0.79 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO65804.1           -            322 1841at5820           -            929     4e-16   57.0   8.6   1   3     0.022       5.6    3.5   0.1   581   613    18    52     7    60 0.85 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 1841at5820           -            929     4e-16   57.0   8.6   2   3     6e-09   1.5e-06   25.3   0.2   578   663    66   150    58   154 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 1841at5820           -            929     4e-16   57.0   8.6   3   3   3.3e-11   8.4e-09   32.7   1.2   574   695   147   268   144   283 0.87 receptor for activated c kinase, putative [Plasmodium vivax]
SCO70158.1           -            472 1841at5820           -            929   4.8e-15   53.4  13.5   1   3      0.11        28    1.2   1.6    85   159   147   222   131   230 0.71 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 1841at5820           -            929   4.8e-15   53.4  13.5   2   3   1.9e-16   4.9e-14   50.1   8.5    34   199   189   351   160   361 0.83 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 1841at5820           -            929   4.8e-15   53.4  13.5   3   3   1.4e-05    0.0035   14.2   0.2    65   182   309   431   303   437 0.85 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO66848.1           -           1140 1841at5820           -            929   2.7e-13   47.6  33.9   1   3   1.1e-07   2.7e-05   21.1   1.2    75   162   204   289   189   293 0.89 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 1841at5820           -            929   2.7e-13   47.6  33.9   2   3   5.6e-08   1.4e-05   22.1   4.0   560   653   542   639   465   647 0.75 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 1841at5820           -            929   2.7e-13   47.6  33.9   3   3   6.4e-08   1.6e-05   21.9   5.4   575   684   670   777   661   817 0.52 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO67037.1           -            498 1841at5820           -            929     1e-12   45.7   9.8   1   5       1.6   4.1e+02   -2.6   0.1   296   333    95   135    93   179 0.68 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 1841at5820           -            929     1e-12   45.7   9.8   2   5      0.13        32    1.0   0.1    80   136   226   282   175   289 0.65 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 1841at5820           -            929     1e-12   45.7   9.8   3   5     0.041        10    2.7   0.1    85   140   273   332   254   341 0.72 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 1841at5820           -            929     1e-12   45.7   9.8   4   5   2.5e-13   6.3e-11   39.8   0.1    81   142   357   418   349   427 0.92 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 1841at5820           -            929     1e-12   45.7   9.8   5   5    0.0036      0.91    6.1   0.1    92   136   450   497   430   498 0.78 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO68412.1           -            466 1841at5820           -            929   4.3e-12   43.6  12.9   1   1   5.4e-14   1.4e-11   42.0  11.9    77   235    82   235    70   457 0.93 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO68325.1           -           1399 1841at5820           -            929   4.4e-12   43.6  18.4   1   4   1.1e-11   2.9e-09   34.3   1.1   542   699    10   167     5   187 0.88 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 1841at5820           -            929   4.4e-12   43.6  18.4   2   4   4.5e-07   0.00011   19.1   0.6   577   680   243   349   230   381 0.73 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 1841at5820           -            929   4.4e-12   43.6  18.4   3   4      0.29        75   -0.2   0.0   478   512   543   577   534   588 0.88 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 1841at5820           -            929   4.4e-12   43.6  18.4   4   4      0.68   1.7e+02   -1.4   1.3   490   525   597   634   590   668 0.76 coatomer alpha subunit, putative [Plasmodium vivax]
SCO65033.1           -           1073 1841at5820           -            929   2.8e-11   40.9  12.7   1   5   6.6e-05     0.017   11.9   0.1   542   652   117   234   101   240 0.57 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1841at5820           -            929   2.8e-11   40.9  12.7   2   5      0.31        78   -0.3   0.2    68   158   301   391   287   398 0.82 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1841at5820           -            929   2.8e-11   40.9  12.7   3   5   1.8e-05    0.0045   13.8   0.0    78   140   420   482   411   491 0.91 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1841at5820           -            929   2.8e-11   40.9  12.7   4   5   7.8e-05      0.02   11.6   0.3    68   139   524   601   520   615 0.81 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1841at5820           -            929   2.8e-11   40.9  12.7   5   5    0.0013      0.33    7.6   0.0    66   108   616   658   609   670 0.92 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO69957.1           -            612 1841at5820           -            929   4.3e-11   40.3  16.5   1   4   0.00025     0.062   10.0   0.0   100   142   314   357   302   361 0.86 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO69957.1           -            612 1841at5820           -            929   4.3e-11   40.3  16.5   2   4   4.5e-06    0.0011   15.8   0.6   100   140   358   398   354   410 0.84 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO69957.1           -            612 1841at5820           -            929   4.3e-11   40.3  16.5   3   4   5.4e-05     0.014   12.2   0.9    72   137   414   479   405   487 0.93 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO69957.1           -            612 1841at5820           -            929   4.3e-11   40.3  16.5   4   4   9.1e-05     0.023   11.4   1.8   550   653   503   612   483   612 0.76 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO67713.1           -           1240 1841at5820           -            929   1.2e-10   38.9  12.3   1   3   0.00092      0.23    8.1   0.1   104   137   909   942   898   951 0.82 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 1841at5820           -            929   1.2e-10   38.9  12.3   2   3   6.8e-08   1.7e-05   21.8   3.6   540   655   956  1075   947  1082 0.81 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 1841at5820           -            929   1.2e-10   38.9  12.3   3   3   3.2e-05    0.0082   12.9   0.2    69   188  1088  1206  1079  1213 0.77 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO69699.1           -            524 1841at5820           -            929   1.1e-09   35.6   6.3   1   2       2.1   5.4e+02   -3.0   0.9   142   190    35    83    20   134 0.61 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 1841at5820           -            929   1.1e-09   35.6   6.3   2   2   4.4e-12   1.1e-09   35.6   6.3   537   685   216   372   178   386 0.84 alternative splicing regulator, putative [Plasmodium vivax]
SCO68463.1           -            363 1841at5820           -            929   2.9e-07   27.7   6.2   1   2   2.7e-09   6.9e-07   26.4   1.0    79   192    31   146    20   157 0.78 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 1841at5820           -            929   2.9e-07   27.7   6.2   2   2     0.015       3.9    4.1   0.4    79   137   186   245   180   263 0.64 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68631.1           -            533 1841at5820           -            929   1.2e-06   25.6   3.0   1   3      0.23        57    0.2   0.0   595   615   275   295   266   303 0.61 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 1841at5820           -            929   1.2e-06   25.6   3.0   2   3   2.4e-08     6e-06   23.3   1.0    72   189   345   461   340   480 0.79 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 1841at5820           -            929   1.2e-06   25.6   3.0   3   3       0.3        76   -0.2   0.0   419   473   470   527   456   531 0.78 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO65360.1           -            327 1841at5820           -            929   1.6e-06   25.2   1.1   1   4    0.0078         2    5.0   0.0   579   616     6    43     2    46 0.88 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 1841at5820           -            929   1.6e-06   25.2   1.1   2   4      0.21        53    0.3   0.0   578   624    46    92    43   121 0.83 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 1841at5820           -            929   1.6e-06   25.2   1.1   3   4   8.5e-06    0.0022   14.8   0.1   595   661   154   220   127   233 0.89 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 1841at5820           -            929   1.6e-06   25.2   1.1   4   4      0.27        69   -0.1   0.0   134   161   271   298   260   322 0.59 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO69195.1           -            694 1841at5820           -            929   7.5e-06   23.0   0.8   1   4   0.00048      0.12    9.0   0.2   576   639     6    69     1    82 0.83 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 1841at5820           -            929   7.5e-06   23.0   0.8   2   4     0.098        25    1.4   0.3   107   154    85   135    71   146 0.81 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 1841at5820           -            929   7.5e-06   23.0   0.8   3   4     3e-08   7.5e-06   23.0   0.8   637   718   261   346   249   371 0.83 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 1841at5820           -            929   7.5e-06   23.0   0.8   4   4       1.3   3.2e+02   -2.3   1.2   108   143   612   647   592   692 0.37 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO68494.1           -            644 1841at5820           -            929   2.1e-05   21.5   4.6   1   3    0.0076       1.9    5.1   0.2   568   622   224   284   218   331 0.75 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
