#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70021.1           -           1239 2119at5820           -            997         0 1664.4  17.9   1   2         0         0 1421.6   7.9     2   818    36   964    33   968 0.94 RAP protein, putative [Plasmodium vivax]
SCO70021.1           -           1239 2119at5820           -            997         0 1664.4  17.9   2   2   3.7e-75     1e-72  243.8   2.4   816   997   990  1217   983  1217 0.91 RAP protein, putative [Plasmodium vivax]
SCO69971.1           -            836 2119at5820           -            997   7.2e-26   88.7  48.3   1   2    0.0012      0.32    7.1   0.3   219   272    98   151    77   154 0.70 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69971.1           -            836 2119at5820           -            997   7.2e-26   88.7  48.3   2   2   4.6e-27   1.3e-24   84.5  43.2   304   724   154   561   144   567 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67002.1           -            631 2119at5820           -            997   1.5e-19   67.7  27.2   1   3      0.45   1.2e+02   -1.5   0.1   576   654   136   221   130   230 0.57 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67002.1           -            631 2119at5820           -            997   1.5e-19   67.7  27.2   2   3     1e-15   2.8e-13   47.0   2.7   297   397   231   331   193   340 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67002.1           -            631 2119at5820           -            997   1.5e-19   67.7  27.2   3   3   9.5e-10   2.6e-07   27.2  15.5   544   811   335   619   328   626 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68742.1           -            443 2119at5820           -            997     3e-10   37.0   0.4   1   1   1.7e-12   4.8e-10   36.3   0.4   853   936   341   421   324   442 0.75 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.9   1   4   5.8e-09   1.6e-06   24.6   2.6   270   400   278   410   260   417 0.83 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.9   2   4    0.0011      0.29    7.2   0.3   526   585   429   488   416   498 0.85 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.9   3   4      0.17        47   -0.1   0.7   733   810   685   763   667   767 0.80 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 2119at5820           -            997   4.2e-09   33.2  21.9   4   4   1.3e-05    0.0036   13.5   0.3   855   911   769   825   759   832 0.89 RAP protein, putative [Plasmodium vivax]
SCO67604.1           -            927 2119at5820           -            997   6.3e-09   32.6  21.8   1   5     1e-09   2.9e-07   27.1  13.7   179   404   140   399   133   404 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67604.1           -            927 2119at5820           -            997   6.3e-09   32.6  21.8   2   5     2e-07   5.7e-05   19.5   1.0   295   391   364   460   358   481 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
