#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   1   6      0.01        16    0.9   0.1     1    28     1    40     1    47 0.66 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   2   6   1.1e-95   1.7e-92  309.1  17.4    47   249   179   412   160   419 0.90 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   3   6         0         0 1326.4  52.1   248   860   520  1137   515  1141 0.99 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   4   6         0         0 1038.5  37.1   858  1342  1198  1689  1192  1693 0.98 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   5   6  4.8e-169  7.3e-166  552.4  18.8  1332  1602  1747  2021  1731  2025 0.97 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 322at5820            -           1848         0 3560.8 181.9   6   6    5e-109  7.6e-106  353.4  21.1  1600  1848  2121  2431  2118  2431 0.86 RNA helicase, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   1   8   2.7e-42   4.1e-39  132.1   1.3   173   365   667   861   656   865 0.88 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   2   8   7.4e-79   1.1e-75  253.4   1.0   372   662   943  1234   935  1241 0.96 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   3   8   1.6e-19   2.4e-16   56.7  25.2   663   972  1266  1563  1257  1567 0.84 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   4   8     2e-06     0.003   13.2   0.1   972  1096  1589  1714  1572  1725 0.81 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   5   8     3e-17   4.6e-14   49.1   0.1  1100  1206  1756  1861  1749  1867 0.90 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   6   8   7.9e-08   0.00012   17.9   1.4  1211  1307  1939  2032  1920  2046 0.84 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   7   8   6.8e-26     1e-22   77.7   4.2  1355  1526  2057  2228  2051  2260 0.88 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 322at5820            -           1848  4.6e-170  566.3  83.0   8   8      0.13   1.9e+02   -2.7   4.4  1652  1745  2433  2531  2405  2583 0.75 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO68371.1           -           1393 322at5820            -           1848   2.2e-27   93.3   6.9   1   2   1.4e-30   2.2e-27   93.3   6.9  1069  1459   270   665   251   746 0.80 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 322at5820            -           1848   2.2e-27   93.3   6.9   2   2       3.3   4.9e+03   -7.4   3.5   844  1348  1078  1101  1037  1145 0.49 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 322at5820            -           1848   3.6e-25   85.9  15.8   1   2   8.7e-15   1.3e-11   40.9   3.5  1073  1193   327   438   315   444 0.86 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 322at5820            -           1848   3.6e-25   85.9  15.8   2   2   1.8e-17   2.7e-14   49.8   4.5  1317  1461   633   776   620   863 0.79 DEAD/DEAH box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/322at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/322at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/322at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:01 2026
# [ok]
