#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68088.1           -            599 5227at5820           -            467         0 1061.6  19.9   1   1         0         0 1061.2  19.9     4   467   136   599   133   599 1.00 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO65570.1           -            536 5227at5820           -            467   2.4e-75  252.5  10.3   1   1   2.1e-77   3.3e-75  252.0  10.3    13   385   128   495   116   518 0.94 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO68991.1           -            528 5227at5820           -            467   1.1e-68  230.5   0.3   1   1   9.1e-71   1.5e-68  230.1   0.3    22   366   121   468   112   479 0.91 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO69405.1           -            877 5227at5820           -            467   2.5e-63  212.9  34.4   1   1   2.1e-65   3.4e-63  212.4  34.4     8   446   128   574   113   602 0.84 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO67619.1           -            667 5227at5820           -            467   1.7e-58  196.9   0.9   1   1   1.6e-60   2.5e-58  196.4   0.9    15   365   219   576   216   600 0.89 RNA helicase 1, putative [Plasmodium vivax]
SCO65404.1           -            850 5227at5820           -            467     9e-57  191.2   5.2   1   4   3.1e-35     5e-33  113.0   0.3    21   191   143   319   133   334 0.89 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 5227at5820           -            467     9e-57  191.2   5.2   2   4   6.6e-05     0.011   13.0   0.1   229   285   442   500   429   516 0.81 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 5227at5820           -            467     9e-57  191.2   5.2   3   4     6e-21   9.7e-19   65.8   0.0   281   381   605   707   592   716 0.90 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 5227at5820           -            467     9e-57  191.2   5.2   4   4       9.5   1.5e+03   -4.0   0.0   393   452   738   799   731   807 0.76 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO67810.1           -           1450 5227at5820           -            467   2.1e-54  183.4   3.6   1   1   2.3e-56   3.6e-54  182.6   3.6    32   402   685  1055   675  1075 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO70262.1           -            731 5227at5820           -            467   6.1e-54  181.9  11.1   1   1   2.9e-54   4.6e-52  175.7  10.7    13   359   103   482    92   507 0.85 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 5227at5820           -            467   1.2e-53  180.9  18.8   1   1   9.5e-56   1.5e-53  180.6  18.8    30   452   163   602   145   619 0.78 DEAD box helicase, putative [Plasmodium vivax]
SCO70027.1           -            717 5227at5820           -            467   5.7e-52  175.4   2.5   1   2   2.2e-09   3.5e-07   27.7   0.0    15    76   279   340   268   352 0.85 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 5227at5820           -            467   5.7e-52  175.4   2.5   2   2     3e-45   4.8e-43  146.0   1.8    90   361   405   677   398   683 0.90 DNA helicase 60, putative [Plasmodium vivax]
