#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   1   9   5.2e-95   3.2e-91  305.4  17.8     1   181     1   187     1   205 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   2   9   4.3e-22   2.6e-18   63.9   0.2   177   221   232   276   213   294 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   3   9   7.9e-24   4.8e-20   69.6   0.3   218   283   330   404   307   410 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   4   9  3.4e-117  2.1e-113  378.9  28.1   280   521   484   763   461   783 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   5   9  3.2e-105    2e-101  339.2  11.6   512   703   798   998   792  1021 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   6   9   2.1e-86   1.3e-82  276.9  12.8   701   865  1079  1255  1076  1267 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   7   9  2.1e-105  1.3e-101  339.8  22.7   863  1067  1361  1577  1356  1592 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   8   9   1.9e-26   1.1e-22   78.3  10.5  1065  1139  1643  1734  1635  1739 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68916.1           -           1848 933at5820            -           1217         0 1938.0 163.6   9   9   9.7e-41   5.9e-37  125.6   1.6  1137  1217  1759  1839  1751  1839 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/933at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/933at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/933at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:10:08 2026
# [ok]
