#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   1  17   9.5e-15   2.9e-11   39.9   0.7    16    65   128   177   125   180 0.91 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   2  17   1.6e-24   4.8e-21   72.3   6.1    62   118   222   279   213   285 0.88 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   3  17   3.6e-32   1.1e-28   97.6   0.2   138   261   685   849   670   857 0.75 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   4  17   1.2e-20   3.5e-17   59.5   0.0   275   338   974  1037   937  1045 0.82 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   5  17   2.1e-54   6.3e-51  171.4   0.2   334   436  1097  1199  1072  1216 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   6  17   1.9e-69   5.8e-66  221.2   0.1   468   593  1383  1508  1324  1515 0.81 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   7  17   9.4e-15   2.9e-11   39.9   0.0   594   637  1536  1581  1531  1584 0.91 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   8  17  5.3e-142  1.6e-138  461.7  17.7   636   872  1691  1928  1680  1941 0.95 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9   9  17   1.8e-13   5.4e-10   35.7   5.0   868   932  2134  2198  2124  2221 0.71 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  10  17   1.8e-16   5.4e-13   45.6   1.3   928   983  2253  2309  2212  2339 0.80 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  11  17   2.3e-44   7.1e-41  138.1   0.2   988  1095  2384  2491  2360  2494 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  12  17   1.1e-07   0.00032   16.6   0.1  1089  1120  2537  2566  2531  2577 0.85 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  13  17   1.2e-26   3.6e-23   79.4   0.9  1123  1173  2632  2682  2621  2688 0.93 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  14  17   1.8e-28   5.4e-25   85.4   0.1  1174  1236  2734  2796  2728  2810 0.92 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  15  17   9.2e-13   2.8e-09   33.3   4.2  1256  1309  2874  2931  2869  2931 0.86 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  16  17   9.9e-12     3e-08   29.9   7.6  1282  1338  2922  2981  2920  3035 0.70 bromodomain protein, putative [Plasmodium vivax]
SCO70097.1           -           3410 445at5820            -           1541         0 1918.1 134.9  17  17  1.9e-108  5.6e-105  350.5   4.3  1342  1534  3172  3366  3108  3372 0.85 bromodomain protein, putative [Plasmodium vivax]
SCO66275.1           -            482 445at5820            -           1541   5.3e-09   32.4   1.7   1   2      0.17   5.2e+02   -4.0   0.4   188   264    19   102     4   110 0.54 bromodomain protein 1, putative [Plasmodium vivax]
SCO66275.1           -            482 445at5820            -           1541   5.3e-09   32.4   1.7   2   2   1.7e-12   5.3e-09   32.4   1.7  1414  1488   345   419   315   461 0.77 bromodomain protein 1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/445at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/445at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/445at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:26 2026
# [ok]
