#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67772.1           -            200 12020at5820          -            161  1.2e-103  342.2  19.9   1   1  1.9e-105  6.2e-103  339.9  19.9     1   161    30   200    30   200 0.97 ras-related protein Rab-1B, putative [Plasmodium vivax]
SCO67760.1           -            207 12020at5820          -            161   4.7e-57  190.7   4.5   1   1   1.8e-59   5.8e-57  190.4   4.5     1   145    34   179    34   194 0.93 ras-related protein Rab-1A, putative [Plasmodium vivax]
SCO64983.1           -            201 12020at5820          -            161   3.2e-42  142.5   6.7   1   1   1.2e-44   3.9e-42  142.2   6.7     1   158    32   192    32   195 0.88 ras-related protein Rab-18, putative [Plasmodium vivax]
SCO67546.1           -            207 12020at5820          -            161   8.6e-41  137.9   1.5   1   1   3.4e-43   1.1e-40  137.5   1.5     2   155    34   187    33   192 0.97 ras-related protein Rab-6, putative [Plasmodium vivax]
SCO70067.1           -            213 12020at5820          -            161   2.7e-40  136.2   0.2   1   1   1.1e-42   3.6e-40  135.8   0.2    10   141    38   168    29   175 0.95 ras-related protein Rab-2, putative [Plasmodium vivax]
SCO69792.1           -            216 12020at5820          -            161   3.7e-39  132.5   4.4   1   1   1.2e-41   3.7e-39  132.5   4.4     9   147    41   180    33   197 0.93 ras-related protein Rab-11A, putative [Plasmodium vivax]
SCO65132.1           -            194 12020at5820          -            161     8e-37  125.0   2.2   1   1   3.1e-39   9.9e-37  124.6   2.2     9   161    37   194    30   194 0.90 ras-related protein Rab-5C, putative [Plasmodium vivax]
SCO68523.1           -            229 12020at5820          -            161   1.3e-32  111.2   0.4   1   1   6.5e-35   2.1e-32  110.6   0.4    10   147    40   182    35   195 0.91 ras-related protein Rab-11B, putative [Plasmodium vivax]
SCO66352.1           -            206 12020at5820          -            161     6e-28   96.1   0.5   1   1   2.4e-30   7.5e-28   95.8   0.5     3   140    32   174    30   197 0.87 ras-related protein RAB7, putative [Plasmodium vivax]
SCO69693.1           -            205 12020at5820          -            161   1.1e-26   92.0   0.2   1   1   5.9e-29   1.9e-26   91.2   0.2     6   140    59   192    55   202 0.92 ras-related protein Rab-5B, putative [Plasmodium vivax]
SCO65643.1           -            245 12020at5820          -            161   1.1e-20   72.5   6.4   1   2       1.4   4.6e+02   -1.0   0.0     2    25    29    52    28    59 0.82 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO65643.1           -            245 12020at5820          -            161   1.1e-20   72.5   6.4   2   2   3.4e-23   1.1e-20   72.5   6.4    28   147   102   223    93   245 0.86 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO67276.1           -            214 12020at5820          -            161   8.3e-20   69.6   0.0   1   1   3.4e-22   1.1e-19   69.2   0.0     6   146    36   173    32   206 0.91 GTP-binding nuclear protein RAN/TC4, putative [Plasmodium vivax]
SCO66285.1           -            178 12020at5820          -            161   9.5e-09   33.7   1.0   1   1   3.3e-11   1.1e-08   33.5   1.0    17   104    52   138    41   178 0.77 ADP-ribosylation factor, putative [Plasmodium vivax]
SCO66148.1           -            181 12020at5820          -            161   2.6e-08   32.3   0.1   1   1   1.1e-10   3.7e-08   31.8   0.1    11   101    48   135    40   159 0.82 ADP-ribosylation factor, putative [Plasmodium vivax]
SCO69030.1           -            185 12020at5820          -            161   3.6e-06   25.3   0.9   1   1   1.8e-08   5.6e-06   24.7   0.9    13   102    47   135    38   153 0.78 ADP-ribosylation-like factor, putative [Plasmodium vivax]
SCO69220.1           -            381 12020at5820          -            161   5.5e-06   24.7   3.0   1   5     0.051        16    3.7   0.0    52   100     8    54     2    73 0.72 polyubiquitin 5, putative [Plasmodium vivax]
SCO69220.1           -            381 12020at5820          -            161   5.5e-06   24.7   3.0   2   5     0.032        10    4.3   0.0    48   100    80   130    70   146 0.71 polyubiquitin 5, putative [Plasmodium vivax]
SCO69220.1           -            381 12020at5820          -            161   5.5e-06   24.7   3.0   3   5     0.031       9.9    4.4   0.0    47   100   155   206   145   222 0.72 polyubiquitin 5, putative [Plasmodium vivax]
SCO69220.1           -            381 12020at5820          -            161   5.5e-06   24.7   3.0   4   5     0.029       9.4    4.5   0.0    47   100   231   282   220   301 0.73 polyubiquitin 5, putative [Plasmodium vivax]
SCO69220.1           -            381 12020at5820          -            161   5.5e-06   24.7   3.0   5   5     0.033        11    4.3   0.0    48    99   308   357   298   372 0.71 polyubiquitin 5, putative [Plasmodium vivax]
SCO65989.1           -            191 12020at5820          -            161   5.1e-05   21.6   0.0   1   1   2.2e-07   6.9e-05   21.1   0.0    28    96    64   133    55   157 0.84 small GTP-binding protein sar1, putative [Plasmodium vivax]
SCO68225.1           -            452 12020at5820          -            161   0.00062   18.0   0.0   1   1   4.7e-06    0.0015   16.8   0.0    24    78   152   206   145   215 0.89 ras GTPAse, putative [Plasmodium vivax]
SCO68452.1           -            224 12020at5820          -            161    0.0027   16.0   1.0   1   2       1.7   5.5e+02   -1.3   0.0   102   129    40    67    29    85 0.72 GTPase, putative [Plasmodium vivax]
