#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70023.1           -            641 5553at5820           -            506  5.3e-265  878.2  54.7   1   4   5.9e-06     0.006   13.7   4.6     5    32    14    43     1    48 0.68 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 5553at5820           -            506  5.3e-265  878.2  54.7   2   4   2.1e-37   2.2e-34  117.4  15.5     2   135    48   193    47   197 0.86 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 5553at5820           -            506  5.3e-265  878.2  54.7   3   4   2.7e-20   2.7e-17   61.0   0.2   135   179   240   294   233   304 0.91 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 5553at5820           -            506  5.3e-265  878.2  54.7   4   4    2e-214    2e-211  701.5  14.1   177   506   312   641   306   641 0.99 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO65804.1           -            322 5553at5820           -            506   1.1e-09   35.9   7.3   1   3      0.28   2.8e+02   -1.7   0.0   335   360    26    54    17    60 0.59 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5553at5820           -            506   1.1e-09   35.9   7.3   2   3     8e-11   8.1e-08   29.8   0.1   287   359    69   144    60   154 0.74 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 5553at5820           -            506   1.1e-09   35.9   7.3   3   3   0.00015      0.16    9.0   1.3   303   443   175   319   169   322 0.67 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65843.1           -            324 5553at5820           -            506   3.3e-07   27.8   8.3   1   2   4.4e-06    0.0044   14.2   3.4   272   363    73   156    33   171 0.73 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 5553at5820           -            506   3.3e-07   27.8   8.3   2   2   1.5e-06    0.0016   15.6   0.2   303   436   179   319   172   323 0.74 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO66273.1           -            706 5553at5820           -            506   3.6e-05   21.1  13.2   1   2    0.0042       4.2    4.3   6.3   233   376    85   234    69   246 0.69 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO66273.1           -            706 5553at5820           -            506   3.6e-05   21.1  13.2   2   2   7.8e-08   7.9e-05   19.9   0.3   232   281   292   342   276   356 0.84 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO69972.1           -            430 5553at5820           -            506   0.00045   17.4   1.5   1   1   6.9e-07    0.0007   16.8   1.5   297   380   303   391   277   423 0.71 protein TSSC1, putative [Plasmodium vivax]
SCO65922.1           -            458 5553at5820           -            506     0.004   14.3   0.1   1   2      0.31   3.2e+02   -1.9   0.0   318   361   195   240   172   252 0.80 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 5553at5820           -            506     0.004   14.3   0.1   2   2   1.1e-05     0.011   12.8   0.1   245   340   336   426   296   450 0.79 ribosome assembly protein RRB1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5553at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5553at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5553at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:54:05 2026
# [ok]
