#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   1  25   2.5e-64   1.5e-60  203.0   3.8     1   161     5   182     5   188 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   2  25   3.1e-15   1.9e-11   40.1   0.0   161   221   261   335   259   345 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   3  25    0.0019        12    1.0   0.0   220   250   367   397   361   399 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   4  25   3.3e-06      0.02   10.2   0.0   249   277   441   469   436   487 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   5  25   5.4e-11   3.3e-07   26.1   0.0   349   384   655   690   574   694 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   6  25     3e-26   1.8e-22   76.7   0.1   385   522   718   920   713   936 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   7  25   9.8e-31     6e-27   91.6   0.0   537   689  1022  1203  1020  1210 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   8  25   2.6e-21   1.6e-17   60.3   0.0   670   752  1228  1301  1222  1305 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   9  25   5.3e-54   3.3e-50  168.7   3.6   716   873  1315  1509  1310  1514 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  10  25   8.8e-83   5.4e-79  264.2   5.0   871  1052  1547  1735  1542  1739 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  11  25   7.3e-24   4.4e-20   68.8   0.0  1049  1121  1767  1845  1764  1855 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  12  25   3.6e-50   2.2e-46  156.1   1.9  1118  1247  1870  2009  1864  2027 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  13  25   1.5e-87   9.4e-84  280.0  12.6  1252  1450  2107  2313  2101  2323 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  14  25   1.4e-48   8.8e-45  150.7   0.3  1458  1584  2408  2544  2398  2559 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  15  25   2.9e-29   1.7e-25   86.7   0.0  1597  1697  2629  2746  2624  2747 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  16  25   4.6e-56   2.8e-52  175.6   0.0  1692  1869  2795  3027  2790  3031 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  17  25   2.2e-38   1.4e-34  116.9   2.4  1869  1977  3056  3182  3052  3188 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  18  25     3e-52   1.8e-48  162.9   4.3  1970  2125  3201  3389  3192  3392 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
