#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   1   6    0.0093       1.9    4.9   0.1    19    39    76    96    57   105 0.73 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   2   6  7.4e-254  1.5e-251  835.6  15.0    32   436   134   547   113   572 0.95 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   3   6   3.2e-46   6.5e-44  148.7   0.4   431   515   603   687   598   692 0.97 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   4   6   1.5e-62     3e-60  202.7  22.2   535   717   779   990   774   999 0.83 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   5   6   4.3e-12   8.7e-10   35.8   1.3   717   751  1013  1047  1008  1065 0.86 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 3824at5820           -            858         0 1362.2  91.1   6   6   3.3e-47   6.6e-45  152.0  20.5   733   858  1056  1184  1046  1184 0.91 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO68088.1           -            599 3824at5820           -            858   3.4e-56  189.3  14.5   1   3       1.4   2.8e+02   -2.3   2.4   613   648    23    58     8    74 0.64 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 3824at5820           -            858   3.4e-56  189.3  14.5   2   3   1.7e-58   3.4e-56  189.3  14.5    64   401   148   483   134   509 0.87 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 3824at5820           -            858   3.4e-56  189.3  14.5   3   3       4.8   9.7e+02   -4.1   0.1   761   789   527   555   521   575 0.79 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO65570.1           -            536 3824at5820           -            858   5.2e-47  158.9  12.1   1   1   4.2e-49   8.4e-47  158.2  12.1    62   434   129   498   116   531 0.87 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO68760.1           -            398 3824at5820           -            858   2.3e-46  156.8   0.2   1   1   1.4e-48   2.9e-46  156.5   0.2    54   412    15   370     3   372 0.90 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO67619.1           -            667 3824at5820           -            858   5.7e-45  152.2   0.0   1   1   2.8e-47   5.7e-45  152.2   0.0    80   403   235   565   217   575 0.83 RNA helicase 1, putative [Plasmodium vivax]
SCO69659.1           -            626 3824at5820           -            858   6.5e-44  148.7  18.7   1   1   4.4e-46   8.9e-44  148.2  18.7    74   415   158   514   151   544 0.87 DEAD box helicase, putative [Plasmodium vivax]
SCO66039.1           -            388 3824at5820           -            858   4.6e-43  145.9   4.0   1   1   2.8e-45   5.7e-43  145.6   4.0    53   414     6   364     2   377 0.90 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO70262.1           -            731 3824at5820           -            858   1.8e-41  140.6  17.8   1   1   8.9e-44   1.8e-41  140.6  17.8    81   402   122   474   106   484 0.80 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 3824at5820           -            858   2.1e-41  140.4  12.0   1   1   1.4e-42   2.8e-40  136.6  12.0    61   403   337   719   289   745 0.81 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66912.1           -            433 3824at5820           -            858   2.5e-41  140.2   1.0   1   1   1.5e-43   3.1e-41  139.8   1.0    82   426    79   419    27   426 0.88 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO70027.1           -            717 3824at5820           -            858   6.3e-41  138.8   1.7   1   2   7.3e-09   1.5e-06   25.1   0.0    58   127   274   342   221   346 0.79 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 3824at5820           -            858   6.3e-41  138.8   1.7   2   2   3.1e-35   6.3e-33  112.3   1.0   133   403   401   670   394   684 0.87 DNA helicase 60, putative [Plasmodium vivax]
SCO67810.1           -           1450 3824at5820           -            858     2e-40  137.1  10.0   1   2       1.9   3.8e+02   -2.7   0.9   603   640   368   399   336   414 0.60 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 3824at5820           -            858     2e-40  137.1  10.0   2   2     1e-42     2e-40  137.1  10.0    61   432   666  1042   603  1047 0.81 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO65655.1           -            473 3824at5820           -            858   5.6e-40  135.7   1.7   1   2   2.8e-06   0.00056   16.6   0.0    63   126    60   122    43   127 0.87 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 3824at5820           -            858   5.6e-40  135.7   1.7   2   2   3.6e-36   7.3e-34  115.4   3.3   133   411   159   441   152   451 0.88 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO67853.1           -            720 3824at5820           -            858   1.2e-39  134.6   6.7   1   2   0.00014     0.029   10.9   0.0    83   125   146   188   131   193 0.86 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 3824at5820           -            858   1.2e-39  134.6   6.7   2   2   8.4e-39   1.7e-36  124.1   3.5   137   410   228   503   225   522 0.89 ATP-dependent helicase, putative [Plasmodium vivax]
SCO68991.1           -            528 3824at5820           -            858   1.6e-38  130.8   0.0   1   1     1e-40   2.1e-38  130.5   0.0    63   403   114   456    74   468 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO66154.1           -            623 3824at5820           -            858   1.2e-37  128.0   3.2   1   2   4.8e-11   9.8e-09   32.3   0.3    72   121   141   190   136   197 0.88 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 3824at5820           -            858   1.2e-37  128.0   3.2   2   2   2.5e-30   5.1e-28   96.1   0.2   132   423   248   545   241   549 0.85 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO69405.1           -            877 3824at5820           -            858     2e-37  127.2  31.0   1   3   9.8e-40     2e-37  127.2  31.0    36   401   108   479    77   491 0.85 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO69405.1           -            877 3824at5820           -            858     2e-37  127.2  31.0   2   3      0.24        48    0.2   1.4   747   781   494   528   489   563 0.80 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO69405.1           -            877 3824at5820           -            858     2e-37  127.2  31.0   3   3      0.86   1.7e+02   -1.6   6.7   558   650   770   867   764   874 0.55 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO67714.1           -           1006 3824at5820           -            858   8.9e-36  121.8   0.0   1   3       2.9   5.9e+02   -3.3   1.2   603   638   348   382   329   402 0.62 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
