#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   1   6     0.017        18    1.4   0.5     1    19     5    21     5    31 0.80 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   2   6     0.056        56   -0.3   0.3    14    34   116   144   113   149 0.76 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   3   6         0         0 1213.8  12.4    32   576   198   756   194   772 0.97 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   4   6   2.6e-35   2.6e-32  110.1   0.1   573   643   832   903   817   917 0.92 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   5   6   1.1e-81   1.1e-78  263.5  16.3   654   812   988  1150   957  1163 0.92 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO68371.1           -           1393 1404at5820           -            988         0 1965.9  62.9   6   6    2e-122    2e-119  398.4   2.7   808   988  1213  1393  1212  1393 1.00 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 1404at5820           -            988  1.6e-145  484.7  42.6   1   3   1.4e-71   1.4e-68  230.1   5.6    85   305   305   523   274   527 0.93 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 1404at5820           -            988  1.6e-145  484.7  42.6   2   3     6e-60   6.1e-57  191.6  10.1   309   563   598   856   576   902 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 1404at5820           -            988  1.6e-145  484.7  42.6   3   3   9.1e-25   9.3e-22   75.1  10.9   723   988  1122  1382  1070  1382 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   1   7     0.061        62   -0.4   6.5   520   616   182   282   158   303 0.80 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   2   7     0.091        92   -1.0   0.0    93   126   365   399   342   404 0.75 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   3   7     6e-05     0.061    9.5   2.5   135   275   528   689   512   717 0.64 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   4   7   3.7e-09   3.7e-06   23.5   9.8   293   596   680   991   671  1000 0.71 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   5   7     1e-13     1e-10   38.6   0.1   102   220  1411  1542  1390  1648 0.84 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   6   7   4.5e-16   4.6e-13   46.3   8.8   387   579  1775  1964  1743  1985 0.73 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 1404at5820           -            988   1.4e-29  101.0  53.4   7   7       0.1     1e+02   -1.1   4.0   757   824  1935  2004  1890  2016 0.71 RNA helicase, putative [Plasmodium vivax]
SCO66037.1           -           2679 1404at5820           -            988   5.5e-25   85.8   9.2   1   3   4.6e-11   4.7e-08   29.8   0.5   101   221   712   853   697   865 0.70 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 1404at5820           -            988   5.5e-25   85.8   9.2   2   3   2.8e-15   2.9e-12   43.7   0.9   301   485   988  1169   973  1201 0.80 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 1404at5820           -            988   5.5e-25   85.8   9.2   3   3   9.3e-07   0.00095   15.5   0.0   384   491  2058  2164  2050  2189 0.85 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO69352.1           -           1059 1404at5820           -            988   9.4e-09   32.1   1.4   1   3    0.0016       1.6    4.8   0.0   102   165   155   218   126   243 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69352.1           -           1059 1404at5820           -            988   9.4e-09   32.1   1.4   2   3      0.36   3.6e+02   -3.0   0.0   200   226   312   338   309   370 0.62 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69352.1           -           1059 1404at5820           -            988   9.4e-09   32.1   1.4   3   3   1.3e-09   1.3e-06   24.9   0.4   276   475   433   629   420   652 0.71 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 1404at5820           -            988   3.4e-08   30.2   0.0   1   2     0.044        44    0.0   0.0   134   233   233   323   212   337 0.75 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
SCO68160.1           -            922 1404at5820           -            988   3.4e-08   30.2   0.0   2   2   2.6e-10   2.6e-07   27.3   0.0   422   471   446   495   440   507 0.93 ATP-dependent DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1404at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:34:15 2026
# [ok]
