#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66273.1           -            706 4451at5820           -            552  3.7e-275  912.4  35.7   1   2   1.4e-07   6.5e-05   20.3   2.4     1    27    20    46    20    52 0.90 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO66273.1           -            706 4451at5820           -            552  3.7e-275  912.4  35.7   2   2  4.4e-273  2.1e-270  896.7  25.6    26   551    75   703    58   704 0.94 WD repeat-containing protein 70, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   1   7     0.036        17    2.4   0.0   135   173    48    85    39    89 0.78 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   2   7    0.0047       2.2    5.4   0.2   132   176    87   130    79   132 0.82 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   3   7   2.4e-07   0.00011   19.5   0.1   135   169   132   165   127   179 0.87 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   4   7     4e-06    0.0018   15.5   0.1   135   177   246   287   239   290 0.92 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   5   7   7.6e-07   0.00036   17.9   0.1   133   173   288   328   285   336 0.92 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   6   7      0.47   2.2e+02   -1.2   0.0    49    98   345   394   339   400 0.79 coatomer alpha subunit, putative [Plasmodium vivax]
SCO68325.1           -           1399 4451at5820           -            552   7.5e-15   53.1  16.4   7   7      0.65     3e+02   -1.7   0.7    95   135   597   637   522   684 0.70 coatomer alpha subunit, putative [Plasmodium vivax]
SCO66379.1           -           1013 4451at5820           -            552   1.2e-11   42.5  17.6   1   4   1.2e-08   5.5e-06   23.9   0.6   135   172   139   176    42   180 0.80 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 4451at5820           -            552   1.2e-11   42.5  17.6   2   4   1.4e-06   0.00066   17.0   0.1   135   174   187   227   179   231 0.86 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 4451at5820           -            552   1.2e-11   42.5  17.6   3   4    0.0014      0.66    7.1   1.4   135   170   231   265   225   307 0.81 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 4451at5820           -            552   1.2e-11   42.5  17.6   4   4      0.26   1.2e+02   -0.4   0.7    84   157   295   369   282   403 0.56 coatomer subunit beta, putative [Plasmodium vivax]
SCO70259.1           -            565 4451at5820           -            552   1.4e-10   39.0   0.9   1   3   6.1e-08   2.9e-05   21.5   0.0   130   173    66   109    53   121 0.82 coronin, putative [Plasmodium vivax]
SCO70259.1           -            565 4451at5820           -            552   1.4e-10   39.0   0.9   2   3   3.7e-06    0.0017   15.6   0.2   134   172   121   160   111   167 0.87 coronin, putative [Plasmodium vivax]
SCO70259.1           -            565 4451at5820           -            552   1.4e-10   39.0   0.9   3   3      0.98   4.6e+02   -2.3   0.0   354   391   254   291   225   304 0.64 coronin, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   1   6     0.006       2.8    5.0   0.0   134   169    67   101    41   109 0.80 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   2   6   1.3e-05     0.006   13.8   0.0   135   179   110   153   103   155 0.90 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   3   6   3.8e-05     0.018   12.3   0.3   136   178   154   194   151   233 0.74 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   4   6     0.051        24    1.9   0.1   134   178   196   240   190   250 0.82 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   5   6     0.062        29    1.7   0.2   140   171   243   272   239   286 0.83 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4451at5820           -            552     8e-08   29.9  11.3   6   6      0.25   1.2e+02   -0.3   0.0   375   390   301   316   278   321 0.73 receptor for activated c kinase, putative [Plasmodium vivax]
SCO70023.1           -            641 4451at5820           -            552   1.2e-07   29.3  11.7   1   4   7.6e-05     0.035   11.3   0.2   232   279   359   405   320   411 0.85 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 4451at5820           -            552   1.2e-07   29.3  11.7   2   4   1.6e-05    0.0074   13.5   0.3   241   279   411   455   404   461 0.73 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 4451at5820           -            552   1.2e-07   29.3  11.7   3   4   0.00037      0.17    9.0   1.0   131   185   457   511   455   521 0.78 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO70023.1           -            641 4451at5820           -            552   1.2e-07   29.3  11.7   4   4      0.12        57    0.7   0.0   152   170   560   578   539   590 0.86 U3 small nucleolar RNA-interacting protein 2, putative [Plasmodium vivax]
SCO67037.1           -            498 4451at5820           -            552   4.8e-07   27.3  10.2   1   4   0.00016     0.075   10.2   1.0   131   167   248   283   117   300 0.82 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 4451at5820           -            552   4.8e-07   27.3  10.2   2   4       0.1        48    0.9   0.0   136   173   299   335   291   342 0.79 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 4451at5820           -            552   4.8e-07   27.3  10.2   3   4   7.6e-07   0.00035   17.9   0.1   211   285   358   425   349   451 0.77 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 4451at5820           -            552   4.8e-07   27.3  10.2   4   4      0.09        42    1.1   0.1   243   272   469   497   444   498 0.63 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO68631.1           -            533 4451at5820           -            552   7.1e-05   20.2   0.8   1   3    0.0095       4.4    4.4   0.0   134   171   382   419   367   427 0.89 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 4451at5820           -            552   7.1e-05   20.2   0.8   2   3     2e-05    0.0095   13.2   0.1   137   176   429   469   422   476 0.89 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 4451at5820           -            552   7.1e-05   20.2   0.8   3   3       2.3   1.1e+03   -3.5   0.0   136   170   494   528   492   530 0.65 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68494.1           -            644 4451at5820           -            552   0.00011   19.6   2.9   1   4       1.5   6.8e+02   -2.9   1.1   465   496    97   125    82   167 0.54 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 4451at5820           -            552   0.00011   19.6   2.9   2   4      0.17        80    0.2   0.1   139   179   244   282   234   306 0.69 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 4451at5820           -            552   0.00011   19.6   2.9   3   4   2.3e-07   0.00011   19.6   2.9   133   282   426   554   422   564 0.85 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO68494.1           -            644 4451at5820           -            552   0.00011   19.6   2.9   4   4     0.031        14    2.7   0.3   241   296   556   611   550   634 0.70 U4/U6 small nuclear ribonucleoprotein PRP4, putative [Plasmodium vivax]
SCO65843.1           -            324 4451at5820           -            552   0.00013   19.3   3.4   1   2   9.3e-05     0.044   11.0   0.2   131   171   115   153   111   163 0.78 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 4451at5820           -            552   0.00013   19.3   3.4   2   2    0.0029       1.4    6.0   0.1   107   164   276   320   174   324 0.64 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO68313.1           -            361 4451at5820           -            552     0.006   13.8   1.2   1   2   0.00088      0.41    7.8   0.1   134   187   188   240   173   244 0.82 diphthine methyltransferase, putative [Plasmodium vivax]
SCO68313.1           -            361 4451at5820           -            552     0.006   13.8   1.2   2   2    0.0028       1.3    6.1   0.1   133   170   231   267   226   292 0.70 diphthine methyltransferase, putative [Plasmodium vivax]
SCO65417.1           -            644 4451at5820           -            552     0.006   13.8   0.5   1   2      0.39   1.8e+02   -1.0   0.0    81   118   220   259   190   267 0.66 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65417.1           -            644 4451at5820           -            552     0.006   13.8   0.5   2   2   4.1e-05     0.019   12.2   0.1   254   293   356   394   312   421 0.79 U3 small nucleolar RNA-associated protein 7, putative [Plasmodium vivax]
SCO65922.1           -            458 4451at5820           -            552     0.011   13.0   0.3   1   3      0.54   2.5e+02   -1.4   0.0    42    70   151   180   135   192 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 4451at5820           -            552     0.011   13.0   0.3   2   3    0.0082       3.8    4.6   0.0   135   173   324   361   301   377 0.79 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 4451at5820           -            552     0.011   13.0   0.3   3   3    0.0022         1    6.4   0.0   131   170   364   403   361   427 0.86 ribosome assembly protein RRB1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4451at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4451at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4451at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:19 2026
# [ok]
