#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65033.1           -           1073 1849at5820           -            886         0 1634.3  51.4   1   5  1.5e-141  8.5e-139  462.6   2.9     1   235     1   240     1   246 0.97 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1849at5820           -            886         0 1634.3  51.4   2   5  1.1e-116  6.1e-114  380.4   3.1   232   428   279   491   276   495 0.95 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1849at5820           -            886         0 1634.3  51.4   3   5  8.1e-179  4.5e-176  586.0  11.7   427   742   521   862   518   869 0.95 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1849at5820           -            886         0 1634.3  51.4   4   5   1.3e-61   7.2e-59  198.2   4.9   742   854   885   999   882  1005 0.98 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 1849at5820           -            886         0 1634.3  51.4   5   5   1.1e-09   6.2e-07   26.3   0.2   854   886  1033  1068  1030  1068 0.87 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO67037.1           -            498 1849at5820           -            886   5.7e-13   46.3   1.6   1   2   2.7e-12   1.5e-09   35.0   0.2   361   534   270   439   245   461 0.82 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 1849at5820           -            886   5.7e-13   46.3   1.6   2   2   4.2e-05     0.023   11.2   0.3   355   414   436   496   431   498 0.73 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67789.1           -            646 1849at5820           -            886   1.8e-12   44.7   2.0   1   2   1.9e-05     0.011   12.3   0.0   359   419   378   438   350   442 0.90 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 1849at5820           -            886   1.8e-12   44.7   2.0   2   2   9.5e-13   5.3e-10   36.5   2.3   360   511   421   567   421   628 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO65843.1           -            324 1849at5820           -            886   5.1e-12   43.1   3.6   1   3   3.8e-06    0.0021   14.6   0.0   159   213    34    88    29    98 0.90 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 1849at5820           -            886   5.1e-12   43.1   3.6   2   3   2.3e-05     0.013   12.0   0.5   452   577   100   217    93   228 0.82 U5 snrnp-specific protein, putative [Plasmodium vivax]
