#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   1   6   3.5e-29   1.1e-25   88.9   0.2     1    66    36   105    36   108 0.90 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   2   6  2.5e-131  7.7e-128  426.0  14.5    65   307   162   425   158   430 0.91 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   3   6   4.8e-41   1.5e-37  128.0   0.6   303   381   474   554   471   557 0.93 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   4   6   5.5e-32   1.7e-28   98.1   1.1   382   446   584   647   581   661 0.90 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   5   6     8e-41   2.4e-37  127.3   1.4   431   517   655   742   649   745 0.91 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO65209.1           -            901 6996at5820           -            561  5.3e-278  921.8  49.4   6   6   1.8e-25   5.5e-22   76.6   0.5   511   561   838   888   822   888 0.90 tRNA pseudouridine synthase D, putative [Plasmodium vivax]
SCO66288.1           -           1136 6996at5820           -            561   1.7e-15   55.1  20.5   1   4   3.3e-05     0.099    9.7   2.6    16    98    37   114    29   141 0.65 U2 snRNA/tRNA pseudouridine synthase, putative [Plasmodium vivax]
SCO66288.1           -           1136 6996at5820           -            561   1.7e-15   55.1  20.5   2   4     8e-08   0.00024   18.3   0.6    61   115   483   537   466   553 0.84 U2 snRNA/tRNA pseudouridine synthase, putative [Plasmodium vivax]
SCO66288.1           -           1136 6996at5820           -            561   1.7e-15   55.1  20.5   3   4   9.3e-13   2.8e-09   34.6   0.9   140   225   589   677   583   686 0.83 U2 snRNA/tRNA pseudouridine synthase, putative [Plasmodium vivax]
SCO66288.1           -           1136 6996at5820           -            561   1.7e-15   55.1  20.5   4   4    0.0052        16    2.5   0.0   329   362   865   899   846   916 0.78 U2 snRNA/tRNA pseudouridine synthase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6996at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6996at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6996at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:55:50 2026
# [ok]
