#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65922.1           -            458 6833at5820           -            348  6.8e-177  586.1  15.8   1   4   5.1e-15   1.6e-12   45.5   0.2     1    31     1    31     1    34 0.95 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 6833at5820           -            348  6.8e-177  586.1  15.8   2   4     1e-11   3.3e-09   34.6   0.0    32    63    57    91    55    95 0.88 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 6833at5820           -            348  6.8e-177  586.1  15.8   3   4   6.6e-66   2.1e-63  212.9   0.3    63   179   135   251   131   262 0.96 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO65922.1           -            458 6833at5820           -            348  6.8e-177  586.1  15.8   4   4     9e-92   2.9e-89  297.9   4.5   175   348   267   458   257   458 0.92 ribosome assembly protein RRB1, putative [Plasmodium vivax]
SCO67789.1           -            646 6833at5820           -            348   8.6e-20   69.4   6.0   1   3   1.9e-13   6.1e-11   40.3   0.2   211   322   355   467   345   469 0.89 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 6833at5820           -            348   8.6e-20   69.4   6.0   2   3   4.7e-08   1.5e-05   22.6   0.2   236   292   463   521   451   537 0.82 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67789.1           -            646 6833at5820           -            348   8.6e-20   69.4   6.0   3   3   0.00032       0.1   10.0   0.1   198   290   550   642   539   645 0.79 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67557.1           -            660 6833at5820           -            348   3.1e-17   61.0   7.4   1   5   2.4e-06   0.00076   17.0   0.0   212   290   113   192   103   194 0.82 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6833at5820           -            348   3.1e-17   61.0   7.4   2   5    0.0013      0.41    8.0   0.0   229   279   172   221   163   228 0.78 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6833at5820           -            348   3.1e-17   61.0   7.4   3   5   5.1e-05     0.016   12.6   1.0   202   284   347   433   332   445 0.79 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6833at5820           -            348   3.1e-17   61.0   7.4   4   5   7.8e-08   2.5e-05   21.9   0.3   114   253   428   568   425   579 0.80 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 6833at5820           -            348   3.1e-17   61.0   7.4   5   5    0.0013       0.4    8.0   0.0   219   250   629   659   614   660 0.89 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO70158.1           -            472 6833at5820           -            348   1.9e-14   51.9  13.3   1   4   2.5e-05    0.0079   13.7   1.8   139   294    91   249    77   255 0.72 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 6833at5820           -            348   1.9e-14   51.9  13.3   2   4   5.8e-09   1.9e-06   25.6   0.1   218   262   256   299   250   310 0.88 polyadenylation factor subunit 2, putative [Plasmodium vivax]
