#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   1   9   2.5e-93   2.2e-90  302.2  31.2     1   229    13   264    13   269 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   2   9  7.4e-208  6.4e-205  682.0  69.9   219   687   294   827   290   833 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   3   9   4.6e-06     0.004   12.8   0.2   682   706   860   884   846   888 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   4   9  9.7e-163  8.4e-160  532.4  31.0   706  1046   936  1302   932  1316 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   5   9  1.9e-156  1.7e-153  511.5  21.7  1042  1321  1426  1706  1421  1719 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   6   9   9.5e-56   8.2e-53  177.6   1.8  1316  1421  1733  1854  1729  1858 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   7   9    1e-261    9e-259  860.6  28.1  1421  1841  1935  2366  1928  2382 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   8   9   1.1e-51   9.9e-49  164.1   9.0  1840  1966  2411  2545  2404  2557 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69611.1           -           2652 327at5820            -           1976         0 3212.0 250.1   9   9      0.16   1.4e+02   -2.2   0.1  1939  1971  2573  2605  2564  2609 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   1   6      0.11        98   -1.7   1.1  1102  1204    92   193    48   208 0.75 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   2   6    0.0034       2.9    3.4   2.1   359  1313   312   398   291   406 0.56 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   3   6   1.5e-11   1.3e-08   31.0   0.1  1331  1376   604   648   592   656 0.87 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   4   6   3.1e-07   0.00027   16.7   0.3  1390  1435   892   936   879   967 0.71 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   5   6   3.4e-35     3e-32  109.4   1.7  1588  1710   967  1095   960  1107 0.88 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66819.1           -           1736 327at5820            -           1976   1.2e-51  173.8  52.2   6   6   1.6e-12   1.4e-09   34.3  14.8  1777  1954  1222  1430  1180  1448 0.57 DNA2/NAM7 helicase, putative [Plasmodium vivax]
SCO66768.1           -           1547 327at5820            -           1976   2.9e-50  169.2   3.4   1   3   8.3e-12   7.2e-09   31.9   0.1  1332  1416   817   888   804   902 0.85 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO66768.1           -           1547 327at5820            -           1976   2.9e-50  169.2   3.4   2   3   1.5e-36   1.3e-33  113.9   0.1  1548  1836   903  1196   898  1198 0.83 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO66768.1           -           1547 327at5820            -           1976   2.9e-50  169.2   3.4   3   3   1.2e-08   1.1e-05   21.4   0.0  1865  1899  1199  1233  1195  1261 0.87 regulator of nonsense transcripts, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   1   6         7   6.1e+03  -11.7   9.8  1904  1971    77   141    54   145 0.67 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   2   6         7   6.1e+03   -9.4   7.0   358   425   974  1044   889  1052 0.60 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   3   6      0.59   5.2e+02   -4.1   3.4    56   133  1283  1364  1272  1427 0.65 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   4   6   9.4e-05     0.082    8.5   0.0  1335  1403  1810  1866  1777  1878 0.69 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   5   6   1.1e-35   9.8e-33  111.0   0.3  1594  1835  1931  2173  1922  2175 0.81 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO64892.1           -           2317 327at5820            -           1976   7.3e-34  114.8   9.5   6   6     2e-07   0.00018   17.4   3.9  1862  1973  2174  2287  2172  2290 0.76 erythrocyte membrane-associated antigen, putative [Plasmodium vivax]
SCO67172.1           -           1089 327at5820            -           1976   3.2e-29   99.4  38.9   1   5         3   2.6e+03   -6.4   3.0  1501  1561   152   211    97   231 0.54 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 327at5820            -           1976   3.2e-29   99.4  38.9   2   5   3.6e-08   3.2e-05   19.8   2.1  1333  1425   398   477   369   540 0.74 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 327at5820            -           1976   3.2e-29   99.4  38.9   3   5   2.5e-17   2.2e-14   50.2   7.3  1592  1709   560   684   518   697 0.80 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 327at5820            -           1976   3.2e-29   99.4  38.9   4   5     7e-10   6.1e-07   25.5   1.3  1743  1834   931  1020   920  1023 0.62 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO67172.1           -           1089 327at5820            -           1976   3.2e-29   99.4  38.9   5   5   3.1e-10   2.7e-07   26.7   0.2  1861  1907  1021  1067  1018  1081 0.86 dna2/nam7 helicase family member, putative [Plasmodium vivax]
SCO70098.1           -           1875 327at5820            -           1976   1.8e-14   50.5   0.9   1   2    0.0004      0.35    6.4   0.1  1617  1670  1452  1507  1440  1522 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70098.1           -           1875 327at5820            -           1976   1.8e-14   50.5   0.9   2   2   2.3e-14     2e-11   40.4   0.1  1682  1904  1633  1865  1629  1874 0.70 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 327at5820            -           1976   5.1e-11   39.0  19.7   1   3   2.5e-08   2.2e-05   20.4   2.4  1612  1714   739   843   712   848 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 327at5820            -           1976   5.1e-11   39.0  19.7   2   3     0.083        72   -1.3   0.4  1742  1771   930   958   914   978 0.70 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68587.1           -           1256 327at5820            -           1976   5.1e-11   39.0  19.7   3   3   1.1e-09   9.7e-07   24.8   3.2  1850  1904  1176  1234  1167  1238 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/327at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:14 2026
# [ok]
