#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68760.1           -            398 6975at5820           -            385  5.2e-275  909.6   5.6   1   1  3.6e-277  5.8e-275  909.5   5.6     1   385     8   393     8   393 1.00 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO66039.1           -            388 6975at5820           -            385  2.9e-157  522.0   2.3   1   1  2.1e-159  3.4e-157  521.8   2.3    10   384    10   382     2   383 0.99 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO66912.1           -            433 6975at5820           -            385   1.2e-87  292.9   0.1   1   1     9e-90   1.4e-87  292.6   0.1    15   384    60   425    50   426 0.96 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO65655.1           -            473 6975at5820           -            385   2.5e-67  225.9   5.0   1   2   2.8e-13   4.5e-11   40.8   0.0    17    77    61   121    43   126 0.86 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 6975at5820           -            385   2.5e-67  225.9   5.0   2   2   5.2e-57   8.2e-55  184.7   3.4    85   383   161   462   155   464 0.94 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO68859.1           -            787 6975at5820           -            385   2.6e-66  222.6   7.0   1   1     2e-66   3.3e-64  215.7   7.0    15   383   372   774   357   776 0.85 ATP-dependent RNA helicase DBP5, putative [Plasmodium vivax]
SCO68991.1           -            528 6975at5820           -            385   5.4e-60  201.8   0.0   1   1   4.5e-62   7.3e-60  201.4   0.0     8   363   106   469   102   485 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO70027.1           -            717 6975at5820           -            385   6.6e-58  194.9   0.6   1   2   9.5e-05     0.015   12.7   0.0    33    76   295   338   273   343 0.80 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 6975at5820           -            385   6.6e-58  194.9   0.6   2   2   1.5e-55   2.4e-53  180.0   0.8    86   361   404   681   396   690 0.93 DNA helicase 60, putative [Plasmodium vivax]
SCO67714.1           -           1006 6975at5820           -            385   8.5e-57  191.3   0.0   1   2   1.4e-27   2.2e-25   87.9   0.0    21   185   587   759   566   781 0.90 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67714.1           -           1006 6975at5820           -            385   8.5e-57  191.3   0.0   2   2   1.3e-31     2e-29  101.2   0.0   192   363   790   959   783   977 0.92 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO69871.1           -            923 6975at5820           -            385   3.8e-56  189.1   4.7   1   2   4.4e-22   7.1e-20   69.7   0.1    14   181   337   527   325   534 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 6975at5820           -            385   3.8e-56  189.1   4.7   2   2   1.4e-36   2.2e-34  117.5   1.0   179   368   549   739   536   748 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
