#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70166.1           -            850 5119at5820           -            616         0 1012.6  48.4   1   4  2.7e-137  5.1e-135  449.4   4.0     8   263    56   312     7   317 0.93 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 5119at5820           -            616         0 1012.6  48.4   2   4   7.7e-58   1.4e-55  186.9   3.2   260   361   363   464   356   477 0.93 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 5119at5820           -            616         0 1012.6  48.4   3   4     3e-91   5.5e-89  297.3  16.8   357   538   497   681   491   698 0.92 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 5119at5820           -            616         0 1012.6  48.4   4   4   2.1e-30   3.8e-28   96.3   1.3   529   615   710   796   702   798 0.93 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO68088.1           -            599 5119at5820           -            616   2.2e-43  146.7   9.4   1   1   1.7e-42   3.2e-40  136.2   9.4    20   433   127   506   106   566 0.79 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO65570.1           -            536 5119at5820           -            616   2.8e-37  126.5   9.5   1   1   8.4e-37   1.6e-34  117.5   9.5    11   441    98   494    84   512 0.75 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO66039.1           -            388 5119at5820           -            616   6.4e-37  125.3   3.5   1   1   3.4e-36   6.3e-34  115.4   3.5    35   448     8   385     1   388 0.81 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO70262.1           -            731 5119at5820           -            616   1.7e-36  123.9  18.9   1   2       1.6     3e+02   -2.4   0.3     7    34    20    47    15    63 0.44 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70262.1           -            731 5119at5820           -            616   1.7e-36  123.9  18.9   2   2   9.5e-39   1.7e-36  123.9  18.9     6   474    63   537    51   563 0.72 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO68760.1           -            398 5119at5820           -            616   1.9e-35  120.5   0.7   1   2   1.4e-23   2.5e-21   73.8   0.1    25   303     6   272     1   280 0.78 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO68760.1           -            398 5119at5820           -            616   1.9e-35  120.5   0.7   2   2   8.1e-15   1.5e-12   44.9   0.0   374   436   321   383   318   395 0.87 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO66912.1           -            433 5119at5820           -            616   2.1e-34  117.0   4.6   1   2   5.2e-26   9.5e-24   81.8   1.9    32   305    46   309    14   353 0.77 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66912.1           -            433 5119at5820           -            616   2.1e-34  117.0   4.6   2   2   4.4e-12   8.2e-10   35.8   0.0   374   422   356   405   352   416 0.90 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66253.1           -           1015 5119at5820           -            616   6.3e-30  102.2   2.6   1   2   1.6e-21   2.9e-19   67.0   1.0    63   264   645   853   640   898 0.84 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66253.1           -           1015 5119at5820           -            616   6.3e-30  102.2   2.6   2   2   1.1e-11     2e-09   34.5   0.0   375   431   941   999   910  1007 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 5119at5820           -            616   3.9e-29   99.6  15.2   1   2   1.6e-18   2.9e-16   57.1  11.0    42   317   338   647   299   659 0.72 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 5119at5820           -            616   3.9e-29   99.6  15.2   2   2   7.4e-15   1.4e-12   45.0   0.3   334   436   637   746   634   766 0.76 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65802.1           -           1193 5119at5820           -            616   1.6e-28   97.6  19.1   1   2   8.4e-31   1.6e-28   97.6  19.1    54   419   178   520   150   531 0.78 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 5119at5820           -            616   1.6e-28   97.6  19.1   2   2       1.5   2.8e+02   -2.3   1.7   534   609   967  1047   928  1057 0.66 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO68599.1           -            489 5119at5820           -            616   3.4e-28   96.5   2.8   1   3       1.5   2.8e+02   -2.3   0.1   569   603    13    47     7    53 0.69 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 5119at5820           -            616   3.4e-28   96.5   2.8   2   3   1.7e-16   3.1e-14   50.4   0.0    62   310    77   330    69   346 0.75 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 5119at5820           -            616   3.4e-28   96.5   2.8   3   3   3.7e-14   6.7e-12   42.7   0.1   375   427   377   430   373   441 0.86 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68998.1           -            791 5119at5820           -            616   4.9e-28   96.0  18.5   1   2   4.8e-24   8.8e-22   75.3   8.6    58   242   255   451   195   472 0.75 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO68998.1           -            791 5119at5820           -            616   4.9e-28   96.0  18.5   2   2   6.4e-09   1.2e-06   25.4   2.2   375   448   633   708   610   755 0.72 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO69405.1           -            877 5119at5820           -            616   5.3e-28   95.9  36.3   1   2   3.3e-20     6e-18   62.7  24.4     7   305    98   393    89   441 0.76 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO69405.1           -            877 5119at5820           -            616   5.3e-28   95.9  36.3   2   2   7.2e-13   1.3e-10   38.4   4.0   376   473   446   543   441   614 0.71 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO67714.1           -           1006 5119at5820           -            616   2.1e-27   93.9   0.0   1   2   8.6e-15   1.6e-12   44.8   0.0    61   217   599   756   577   810 0.83 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67714.1           -           1006 5119at5820           -            616   2.1e-27   93.9   0.0   2   2   2.5e-15   4.6e-13   46.5   0.0   358   440   886   978   835   986 0.75 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO69659.1           -            626 5119at5820           -            616   2.2e-26   90.6  15.2   1   2   4.9e-21     9e-19   65.4  12.1    52   320   156   430   142   447 0.76 DEAD box helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 5119at5820           -            616   2.2e-26   90.6  15.2   2   2   3.7e-09   6.9e-07   26.1   0.0   376   442   464   528   459   548 0.81 DEAD box helicase, putative [Plasmodium vivax]
SCO65655.1           -            473 5119at5820           -            616   3.7e-26   89.8   8.3   1   2   7.8e-08   1.4e-05   21.8   0.0    61   105    77   121    16   136 0.79 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 5119at5820           -            616   3.7e-26   89.8   8.3   2   2   5.3e-20   9.7e-18   62.0   6.7   119   424   159   444   151   469 0.79 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO67619.1           -            667 5119at5820           -            616   5.6e-26   89.2   0.1   1   3       4.2   7.8e+02   -3.8   1.9   466   522   113   172    90   183 0.45 RNA helicase 1, putative [Plasmodium vivax]
