#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66393.1           -           1226 4469at5820           -            832         0 1209.8  87.2   1   2         0         0 1027.0  21.9     1   571     1   738     1   816 0.87 GTPase-activating protein, putative [Plasmodium vivax]
SCO66393.1           -           1226 4469at5820           -            832         0 1209.8  87.2   2   2   4.9e-55   4.9e-52  175.8  57.4   575   825   865  1214   819  1224 0.72 GTPase-activating protein, putative [Plasmodium vivax]
SCO68662.1           -            547 4469at5820           -            832   1.7e-39  134.3  15.7   1   1   2.9e-42   2.9e-39  133.5  15.7   158   383   265   503   244   516 0.85 TBC domain containing protein [Plasmodium vivax]
SCO67242.1           -            372 4469at5820           -            832   6.1e-23   79.5  19.3   1   2      0.78   7.9e+02   -3.6   4.8   545   658    23    64     2    82 0.26 GTPase-activating protein, putative [Plasmodium vivax]
SCO67242.1           -            372 4469at5820           -            832   6.1e-23   79.5  19.3   2   2   6.1e-26   6.1e-23   79.5  19.3   148   388    86   336    62   354 0.82 GTPase-activating protein, putative [Plasmodium vivax]
SCO67830.1           -            740 4469at5820           -            832   1.1e-18   65.5  12.6   1   3       1.3   1.3e+03   -4.3   2.6    63    91   131   160    40   182 0.54 GTPase-activating protein, putative [Plasmodium vivax]
SCO67830.1           -            740 4469at5820           -            832   1.1e-18   65.5  12.6   2   3     0.047        48    0.5   0.0   192   213   275   296   247   300 0.91 GTPase-activating protein, putative [Plasmodium vivax]
SCO67830.1           -            740 4469at5820           -            832   1.1e-18   65.5  12.6   3   3   1.1e-21   1.1e-18   65.5  12.6   222   382   333   492   331   499 0.97 GTPase-activating protein, putative [Plasmodium vivax]
SCO68717.1           -            620 4469at5820           -            832   1.2e-09   35.6   7.8   1   3      0.62   6.3e+02   -3.2   0.1   529   529    28    28     5    91 0.51 GTPase-activating protein, putative [Plasmodium vivax]
SCO68717.1           -            620 4469at5820           -            832   1.2e-09   35.6   7.8   2   3   2.5e-08   2.5e-05   21.2   0.0   187   258   146   217   140   244 0.84 GTPase-activating protein, putative [Plasmodium vivax]
SCO68717.1           -            620 4469at5820           -            832   1.2e-09   35.6   7.8   3   3   3.4e-07   0.00035   17.5   1.7   283   347   282   346   275   350 0.94 GTPase-activating protein, putative [Plasmodium vivax]
SCO69086.1           -            369 4469at5820           -            832      0.09    9.5  10.2   1   1   0.00012      0.12    9.0  10.2   487   595   232   339   216   361 0.56 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4469at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4469at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4469at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:31 2026
# [ok]
