#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   1  11   3.2e-07     8e-05   19.4   0.0     1    25     1    25     1    36 0.90 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   2  11     1e-28   2.5e-26   90.5   0.0    23    91    48   116    44   119 0.96 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   3  11   5.2e-27   1.3e-24   84.9   0.0    93   153   149   209   143   214 0.96 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   4  11     4e-16     1e-13   48.9   0.0   159   211   276   337   272   342 0.90 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   5  11   4.4e-11   1.1e-08   32.1   0.0   212   264   382   440   378   443 0.83 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   6  11   3.3e-27   8.3e-25   85.5   0.0   264   343   477   565   473   569 0.89 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   7  11   1.3e-27   3.2e-25   86.9   4.3   344   434   618   721   602   738 0.85 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   8  11   1.1e-39   2.9e-37  126.8   0.0   435   562   829   968   816   978 0.85 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4   9  11   1.2e-90   3.1e-88  295.5  11.1   550   749  1040  1249  1030  1252 0.93 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4  10  11   1.6e-13   4.1e-11   40.2   0.0   748   780  1278  1310  1271  1320 0.92 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO65431.1           -           1612 1624at5820           -            953         0 1162.4  45.4  11  11   2.5e-76   6.3e-74  248.1  12.5   779   953  1411  1612  1408  1612 0.86 Rab GTPase activator and protein kinase, putative [Plasmodium vivax]
SCO68053.1           -            288 1624at5820           -            953     2e-10   38.0   0.0   1   1   1.4e-12   3.5e-10   37.1   0.0    68   199    63   197    29   209 0.88 protein kinase 5 [Plasmodium vivax]
SCO65579.1           -            526 1624at5820           -            953   1.8e-08   31.5   9.8   1   1   4.6e-10   1.2e-07   28.8   9.8    23   216   107   287    95   322 0.72 calcium-dependent protein kinase 1, putative [Plasmodium vivax]
SCO66582.1           -           1169 1624at5820           -            953     4e-08   30.3   0.2   1   2       2.3   5.8e+02   -3.3   0.4   780   799   148   167   137   176 0.78 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 1624at5820           -            953     4e-08   30.3   0.2   2   2   3.4e-10   8.7e-08   29.2   0.0    38   158   823   954   804   961 0.73 protein kinase, putative [Plasmodium vivax]
SCO65999.1           -            627 1624at5820           -            953   6.5e-08   29.6   3.8   1   2   2.6e-10   6.5e-08   29.6   3.8    96   197   379   479   298   493 0.80 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO65999.1           -            627 1624at5820           -            953   6.5e-08   29.6   3.8   2   2       4.6   1.2e+03   -4.3   0.4   865   882   521   539   512   555 0.53 cdc2-related protein kinase 1, putative [Plasmodium vivax]
SCO68555.1           -            305 1624at5820           -            953   1.1e-07   28.9   0.4   1   1   7.5e-10   1.9e-07   28.1   0.3    93   199   111   212    59   217 0.83 CDK-related protein kinase 6, putative [Plasmodium vivax]
SCO69291.1           -            718 1624at5820           -            953   3.1e-07   27.4   1.0   1   1   3.2e-09   8.1e-07   26.0   0.9    69   199    82   220    72   318 0.74 mitogen-activated protein kinase 1, putative [Plasmodium vivax]
SCO68907.1           -            861 1624at5820           -            953   3.4e-07   27.2  19.1   1   1   3.4e-09   8.7e-07   25.9  19.1    82   341   562   829   500   835 0.67 serine/threonine protein kinase KIN, putative [Plasmodium vivax]
SCO65367.1           -            529 1624at5820           -            953   3.7e-07   27.1   8.3   1   1     1e-08   2.6e-06   24.3   8.3    23   204   108   272    90   324 0.74 calcium-dependent protein kinase 4, putative [Plasmodium vivax]
SCO67639.1           -            288 1624at5820           -            953   1.5e-06   25.1   0.6   1   1     7e-09   1.8e-06   24.9   0.6    85   198    98   207    44   228 0.90 NIMA related kinase 2, putative [Plasmodium vivax]
SCO66997.1           -            488 1624at5820           -            953   1.5e-06   25.1   0.4   1   1   1.1e-08   2.7e-06   24.2   0.4    83   200   198   313   165   330 0.85 glycogen synthase kinase 3, putative [Plasmodium vivax]
SCO69747.1           -            341 1624at5820           -            953   2.3e-06   24.5   0.3   1   1   1.3e-08   3.3e-06   24.0   0.3    80   198   115   233    56   251 0.83 protein kinase, putative [Plasmodium vivax]
SCO69738.1           -            368 1624at5820           -            953   3.8e-06   23.8   8.6   1   2      0.19        49    0.2   2.3   556   654    95   201    85   207 0.63 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO69738.1           -            368 1624at5820           -            953   3.8e-06   23.8   8.6   2   2   1.5e-08   3.8e-06   23.8   8.6    90   212   197   318   171   345 0.78 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO69240.1           -            854 1624at5820           -            953   6.7e-06   23.0   0.2   1   2     0.048        12    2.2   0.1    66   125   173   235   159   239 0.71 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO69240.1           -            854 1624at5820           -            953   6.7e-06   23.0   0.2   2   2   7.6e-07   0.00019   18.1   0.0   108   202   648   736   627   747 0.81 cGMP-dependent protein kinase, putative [Plasmodium vivax]
SCO66862.1           -            325 1624at5820           -            953   1.3e-05   22.0   7.5   1   1   8.8e-08   2.2e-05   21.2   7.5    28   196    28   219    17   228 0.65 MO15-related protein kinase, putative [Plasmodium vivax]
SCO67189.1           -            335 1624at5820           -            953   2.9e-05   20.9   3.5   1   1   1.4e-07   3.4e-05   20.6   3.5   100   197   135   230    97   310 0.83 casein kinase 2, alpha subunit, putative [Plasmodium vivax]
SCO65947.1           -           1626 1624at5820           -            953   5.1e-05   20.0   0.0   1   1   3.1e-07   7.8e-05   19.4   0.0    96   197   885   985   856  1014 0.84 CDK-related kinase 3, putative [Plasmodium vivax]
SCO68538.1           -            897 1624at5820           -            953   5.3e-05   20.0   0.0   1   1     3e-07   7.5e-05   19.5   0.0    92   222   522   659   460   673 0.76 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO65383.1           -            310 1624at5820           -            953   0.00027   17.6   4.4   1   1   2.3e-06   0.00059   16.5   4.3    34   171    50   175    22   199 0.71 serine/threonine-protein kinase NEK4, putative [Plasmodium vivax]
SCO67031.1           -           1585 1624at5820           -            953   0.00042   17.0   0.1   1   1   2.5e-06   0.00065   16.4   0.1   105   203  1421  1527  1401  1549 0.78 aurora-related kinase 2, putative [Plasmodium vivax]
SCO68339.1           -            354 1624at5820           -            953     0.001   15.8   0.2   1   2   7.3e-06    0.0019   14.9   0.1   102   156   132   186    55   280 0.85 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO68339.1           -            354 1624at5820           -            953     0.001   15.8   0.2   2   2      0.89   2.3e+02   -2.0   0.0   316   347   280   312   246   317 0.62 serine/threonine protein kinase, putative [Plasmodium vivax]
SCO66393.1           -           1226 1624at5820           -            953    0.0012   15.5  21.3   1   1     8e-06     0.002   14.7  21.3   511   720   220   447   189   458 0.71 GTPase-activating protein, putative [Plasmodium vivax]
SCO68662.1           -            547 1624at5820           -            953    0.0031   14.2  16.9   1   1    0.0002     0.051   10.1  16.9   597   733   370   515   246   519 0.72 TBC domain containing protein [Plasmodium vivax]
SCO65725.1           -           2125 1624at5820           -            953     0.013   12.1   0.3   1   1   8.1e-05      0.02   11.4   0.3    96   199  1795  1896  1739  1909 0.85 protein kinase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1624at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1624at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1624at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:00 2026
# [ok]
