#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68834.1           -            326 9005at5820           -            283  4.7e-147  487.0  30.0   1   2   3.5e-05      0.02   12.4   0.2     1    19     1    19     1    25 0.92 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO68834.1           -            326 9005at5820           -            283  4.7e-147  487.0  30.0   2   2  5.3e-147  2.9e-144  477.8  24.8    13   282    36   320    29   321 0.95 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO66250.1           -            369 9005at5820           -            283   4.7e-53  178.5  71.4   1   5   1.2e-19   6.6e-17   59.9  10.3    21   100     8    89     2    91 0.88 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO66250.1           -            369 9005at5820           -            283   4.7e-53  178.5  71.4   2   5   3.4e-14   1.9e-11   42.0  11.9    32    88    89   146    88   160 0.87 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO66250.1           -            369 9005at5820           -            283   4.7e-53  178.5  71.4   3   5   1.5e-12   8.2e-10   36.6  15.1    26    98   156   230   149   232 0.90 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO66250.1           -            369 9005at5820           -            283   4.7e-53  178.5  71.4   4   5     1e-10   5.7e-08   30.6   8.0    21    78   220   278   218   279 0.92 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO66250.1           -            369 9005at5820           -            283   4.7e-53  178.5  71.4   5   5   1.4e-14   7.8e-12   43.3   7.6    36   110   259   336   258   342 0.91 MORN repeat-containing protein 1, putative [Plasmodium vivax]
SCO67785.1           -           1389 9005at5820           -            283   1.4e-15   55.6  29.9   1   2   1.1e-13   6.3e-11   40.3  22.1    43   201   842  1010   829  1024 0.85 MORN repeat protein, putative [Plasmodium vivax]
SCO67785.1           -           1389 9005at5820           -            283   1.4e-15   55.6  29.9   2   2   1.9e-06     0.001   16.6   0.9    42   100  1277  1335  1267  1359 0.79 MORN repeat protein, putative [Plasmodium vivax]
SCO65705.1           -            191 9005at5820           -            283   5.2e-11   40.6  13.8   1   2   3.9e-05     0.021   12.3   0.3    36    68    36    68    24    69 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65705.1           -            191 9005at5820           -            283   5.2e-11   40.6  13.8   2   2   7.3e-12     4e-09   34.4   8.2    42   144    65   168    63   181 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67396.1           -           1007 9005at5820           -            283   2.1e-10   38.6  24.8   1   1   6.9e-12   3.8e-09   34.4  24.4    21   212   154   356   149   365 0.87 phosphatidylinositol-4-phosphate 5-kinase, putative [Plasmodium vivax]
SCO66821.1           -            381 9005at5820           -            283     5e-10   37.3   8.3   1   2   0.00086      0.47    7.9  16.3   135   181    44    93     4   109 0.58 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66821.1           -            381 9005at5820           -            283     5e-10   37.3   8.3   2   2   9.1e-13     5e-10   37.3   8.3    19   114   244   342   229   353 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69342.1           -            148 9005at5820           -            283   8.1e-07   26.8   8.0   1   1   3.5e-09   1.9e-06   25.6   7.6    36    97    12    73     6    80 0.88 MORN repeat protein, putative [Plasmodium vivax]
SCO67173.1           -           1333 9005at5820           -            283   1.9e-06   25.6   0.4   1   1   7.9e-09   4.4e-06   24.4   0.4    65   129    14    81     9   102 0.83 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 9005at5820           -            283   9.5e-06   23.3   9.5   1   3   1.7e-08   9.5e-06   23.3   9.5   151   212    38   103    34   105 0.90 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 9005at5820           -            283   9.5e-06   23.3   9.5   2   3     0.053        29    2.0   0.7   152   209   108   166   103   173 0.76 protein kinase, putative [Plasmodium vivax]
SCO66582.1           -           1169 9005at5820           -            283   9.5e-06   23.3   9.5   3   3       5.1   2.8e+03   -4.5   0.7   174   200   242   268   212   271 0.71 protein kinase, putative [Plasmodium vivax]
SCO67752.1           -           1386 9005at5820           -            283   0.00032   18.3   6.9   1   5     0.059        33    1.9   0.2   186   221    67   102    56   114 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 9005at5820           -            283   0.00032   18.3   6.9   2   5     0.037        20    2.5   5.5    46   105   135   201   103   208 0.72 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 9005at5820           -            283   0.00032   18.3   6.9   3   5      0.05        28    2.1   1.8   156   178   270   292   260   306 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 9005at5820           -            283   0.00032   18.3   6.9   4   5   5.8e-07   0.00032   18.3   6.9    43    97   304   359   292   389 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67752.1           -           1386 9005at5820           -            283   0.00032   18.3   6.9   5   5       1.6   8.6e+02   -2.8   1.9    70   125   836   890   801   895 0.62 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65637.1           -           1029 9005at5820           -            283    0.0029   15.2   8.6   1   2   0.00013     0.071   10.6   1.8    46    81    17    53     9    76 0.65 tyrosine kinase-like protein, putative [Plasmodium vivax]
SCO65637.1           -           1029 9005at5820           -            283    0.0029   15.2   8.6   2   2    0.0012      0.65    7.4   0.8   176   201    94   119    72   138 0.77 tyrosine kinase-like protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9005at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9005at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9005at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:08:17 2026
# [ok]
