#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65836.1           -            628 7587at5820           -            324  2.7e-136  452.6  61.8   1   5   6.7e-96   8.2e-93  309.7  36.6     2   155    57   210    56   231 0.95 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO65836.1           -            628 7587at5820           -            324  2.7e-136  452.6  61.8   2   5   2.9e-06    0.0035   15.2   0.1   153   172   247   266   243   270 0.91 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO65836.1           -            628 7587at5820           -            324  2.7e-136  452.6  61.8   3   5   6.3e-05     0.076   10.8   0.2   176   195   310   329   299   346 0.83 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO65836.1           -            628 7587at5820           -            324  2.7e-136  452.6  61.8   4   5   6.2e-07   0.00076   17.4   0.1   187   224   391   432   374   450 0.75 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO65836.1           -            628 7587at5820           -            324  2.7e-136  452.6  61.8   5   5   7.4e-36     9e-33  112.4   4.4   208   324   481   626   463   626 0.74 inner membrane complex protein 1i, putative [Plasmodium vivax]
SCO67640.1           -            301 7587at5820           -            324   2.9e-29  100.9  31.7   1   1   3.2e-32   3.8e-29  100.5  31.7    11   185    31   206    21   253 0.85 inner membrane complex protein 1g, putative [Plasmodium vivax]
SCO67079.1           -            529 7587at5820           -            324   8.3e-15   53.4  35.6   1   3   6.8e-18   8.3e-15   53.4  35.6    17   129    88   200    83   202 0.96 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO67079.1           -            529 7587at5820           -            324   8.3e-15   53.4  35.6   2   3      0.11   1.3e+02    0.2  14.3    74   113   193   234   187   246 0.44 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO67079.1           -            529 7587at5820           -            324   8.3e-15   53.4  35.6   3   3    0.0074         9    4.0  17.3    21   118   246   337   240   486 0.87 inner membrane complex protein 1e, putative [Plasmodium vivax]
SCO66750.1           -            286 7587at5820           -            324   4.2e-05   21.5  31.8   1   2   3.4e-08   4.2e-05   21.5  31.8    13    96    51   136    41   154 0.90 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO66750.1           -            286 7587at5820           -            324   4.2e-05   21.5  31.8   2   2         5   6.1e+03   -6.3  12.0   185   281   166   225   136   254 0.40 inner membrane complex protein 1c, putative [Plasmodium vivax]
SCO66227.1           -            371 7587at5820           -            324      0.64    7.8  21.6   1   2   2.5e-05      0.03   12.1  12.6    74   132    44   106    34   109 0.85 inner membrane complex protein 1m, putative [Plasmodium vivax]
SCO66227.1           -            371 7587at5820           -            324      0.64    7.8  21.6   2   2      0.41   4.9e+02   -1.7  10.2    22    55    78   119    72   137 0.65 inner membrane complex protein 1m, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7587at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7587at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7587at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:01:41 2026
# [ok]
