#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70262.1           -            731 6358at5820           -            578         0 1086.9  33.0   1   1         0         0 1086.9  33.0     6   575    91   693    82   697 0.95 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70027.1           -            717 6358at5820           -            578     1e-64  217.4   2.3   1   2     4e-13   6.5e-11   39.8   0.0    22    84   281   342   263   353 0.82 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 6358at5820           -            578     1e-64  217.4   2.3   2   2   1.7e-54   2.7e-52  176.4   1.1   101   385   403   678   389   704 0.89 DNA helicase 60, putative [Plasmodium vivax]
SCO65570.1           -            536 6358at5820           -            578   1.1e-61  207.4  12.2   1   1   1.5e-63   2.5e-61  206.3  12.2     9   402   119   488   110   525 0.88 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO68088.1           -            599 6358at5820           -            578   1.1e-61  207.4  11.1   1   2       9.2   1.5e+03   -4.3   7.7   500   539    17    53     1    69 0.43 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 6358at5820           -            578   1.1e-61  207.4  11.1   2   2   6.7e-64   1.1e-61  207.4  11.1    17   390   144   498   129   536 0.90 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO67619.1           -            667 6358at5820           -            578   3.8e-60  202.4   0.3   1   1   2.3e-62   3.8e-60  202.4   0.3    22   399   221   587   218   597 0.87 RNA helicase 1, putative [Plasmodium vivax]
SCO66253.1           -           1015 6358at5820           -            578   1.6e-58  197.0   3.3   1   1   9.5e-61   1.6e-58  197.0   3.3    32   405   638  1005   627  1008 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO68991.1           -            528 6358at5820           -            578   4.8e-56  188.8   0.0   1   1   4.4e-58   7.2e-56  188.2   0.0    30   404   124   483   117   487 0.90 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO67810.1           -           1450 6358at5820           -            578   3.8e-53  179.2   2.6   1   3       7.5   1.2e+03   -4.0   2.1   498   530   112   143    85   155 0.43 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 6358at5820           -            578   3.8e-53  179.2   2.6   2   3   2.3e-55   3.8e-53  179.2   2.6    30   402   678  1035   669  1059 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 6358at5820           -            578   3.8e-53  179.2   2.6   3   3       3.6   5.8e+02   -3.0  14.7   444   558  1216  1336  1210  1348 0.65 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO65655.1           -            473 6358at5820           -            578   7.6e-53  178.3   7.1   1   1   2.9e-54   4.7e-52  175.7   7.1    22   390    62   443    44   451 0.86 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO67714.1           -           1006 6358at5820           -            578   1.3e-51  174.2   0.0   1   4      0.19        32    1.2   1.1   470   537   226   291   217   301 0.60 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
