#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   1   6     2e-14     4e-11   40.3   0.0     1    47    53   103    53   113 0.91 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   2   6   3.2e-34   6.4e-31  105.8   5.6    44   116   122   197   118   203 0.93 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   3   6   2.8e-68   5.8e-65  218.4  17.7   117   316   225   461   221   473 0.87 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   4   6  2.3e-107  4.6e-104  347.8  10.5   312   519   485   698   472   703 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   5   6   8.1e-79   1.7e-75  253.3   9.6   517   651   779   914   775   921 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69392.1           -           1232 1692at5820           -            932         0 1505.3  87.3   6   6    9e-173  1.8e-169  564.3   8.9   645   932   934  1232   932  1232 0.96 tetratricopeptide repeat family protein, putative [Plasmodium vivax]
SCO69263.1           -            559 1692at5820           -            932   6.8e-05   19.6   7.7   1   4     0.041        83   -0.5   0.0     4    29    10    35     8    45 0.89 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO69263.1           -            559 1692at5820           -            932   6.8e-05   19.6   7.7   2   4     0.092   1.9e+02   -1.7   0.1    87   109    50    72    39   185 0.50 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO69263.1           -            559 1692at5820           -            932   6.8e-05   19.6   7.7   3   4   3.4e-08   6.8e-05   19.6   7.7     2   116   239   343   238   371 0.74 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO69263.1           -            559 1692at5820           -            932   6.8e-05   19.6   7.7   4   4   0.00071       1.4    5.3   0.4     2    35   374   407   373   414 0.87 Hsp70/Hsp90 organizing protein, putative [Plasmodium vivax]
SCO65619.1           -            477 1692at5820           -            932      0.82    6.1   5.3   1   2     0.019        39    0.6   1.5    57   109    49   103    12   110 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65619.1           -            477 1692at5820           -            932      0.82    6.1   5.3   2   2   0.00026      0.52    6.8   0.1     3    68   302   375   300   388 0.76 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1692at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1692at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1692at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:25 2026
# [ok]
