#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68663.1           -            338 9865at5820           -            291  2.8e-159  527.5  25.0   1   1    7e-162  7.1e-159  526.2  25.0     1   291    12   334    12   334 0.92 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67096.1           -            595 9865at5820           -            291     3e-05   21.9   5.8   1   3   4.6e-07   0.00047   18.0   0.3    16   128   287   395   273   397 0.79 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 9865at5820           -            291     3e-05   21.9   5.8   2   3       0.1   1.1e+02    0.4   0.0   239   255   422   438   401   475 0.71 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 9865at5820           -            291     3e-05   21.9   5.8   3   3      0.14   1.5e+02   -0.0   0.1   232   255   503   526   489   538 0.82 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   1   7       1.7   1.7e+03   -3.6   0.2   130   183    44    97    38   104 0.68 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   2   7     0.071        72    1.0   0.0   232   259   130   157   121   190 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   3   7      0.41   4.2e+02   -1.5   0.0   231   260   171   200   167   206 0.83 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   4   7      0.44   4.5e+02   -1.6   0.0   240   261   342   363   335   378 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   5   7      0.11   1.2e+02    0.3   2.8    57   112   408   466   396   471 0.80 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   6   7   2.5e-07   0.00026   18.9   0.1   160   255   474   568   466   579 0.75 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 9865at5820           -            291   0.00026   18.9   0.1   7   7    0.0017       1.7    6.3   0.1   228   252   634   659   629   660 0.84 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   1   6      0.39     4e+02   -1.5   0.0   239   255    37    53    29    61 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   2   6     0.051        51    1.5   0.0   233   260    80   107    66   114 0.82 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   3   6     0.027        27    2.4   0.0   189   256   117   190   108   207 0.59 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   4   6    0.0017       1.7    6.3   0.1   233   257   209   234   202   269 0.83 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   5   6      0.28   2.8e+02   -1.0   0.0   236   260   252   276   231   281 0.79 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 9865at5820           -            291     0.002   15.9   3.7   6   6      0.05        50    1.5   0.0   232   256   296   320   291   322 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO67263.1           -            464 9865at5820           -            291     0.012   13.4   5.3   1   3      0.21   2.1e+02   -0.6   0.1   228   247    10    32     4    57 0.70 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 9865at5820           -            291     0.012   13.4   5.3   2   3   0.00044      0.44    8.2   0.0   227   254   113   140    83   146 0.71 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 9865at5820           -            291     0.012   13.4   5.3   3   3    0.0072       7.3    4.2   2.3   149   253   284   394   225   404 0.74 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67713.1           -           1240 9865at5820           -            291     0.031   12.0   7.8   1   3   9.2e-06    0.0093   13.7   1.0   216   257   949   990   919  1017 0.84 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 9865at5820           -            291     0.031   12.0   7.8   2   3      0.18   1.8e+02   -0.4   0.0   236   255  1144  1163  1137  1174 0.84 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 9865at5820           -            291     0.031   12.0   7.8   3   3      0.44   4.5e+02   -1.6   0.1   226   255  1179  1208  1156  1216 0.75 WD repeat-containing protein 26, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9865at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9865at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9865at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:15:51 2026
# [ok]
