#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66501.1           -            652 3789at5820           -            599         0 1331.6  21.7   1   1         0         0 1331.4  21.7     1   599    33   652    33   652 0.98 heat shock protein 70, putative [Plasmodium vivax]
SCO65882.1           -            690 3789at5820           -            599    1e-231  768.9   8.3   1   1    1e-234  1.2e-231  768.6   8.3     1   591    20   628    20   632 0.94 heat shock protein 70, putative [Plasmodium vivax]
SCO67438.1           -            663 3789at5820           -            599  1.1e-182  606.9  17.4   1   1  1.2e-185  1.4e-182  606.6  17.4     1   587    46   637    46   647 0.92 heat shock protein 70, putative [Plasmodium vivax]
SCO64942.1           -            887 3789at5820           -            599   1.3e-28   98.1   7.3   1   3   1.8e-23   2.1e-20   71.0   3.7     1   233     6   250     6   264 0.83 heat shock protein 110, putative [Plasmodium vivax]
SCO64942.1           -            887 3789at5820           -            599   1.3e-28   98.1   7.3   2   3   2.2e-13   2.7e-10   37.6   0.1   235   366   281   412   273   421 0.88 heat shock protein 110, putative [Plasmodium vivax]
SCO64942.1           -            887 3789at5820           -            599   1.3e-28   98.1   7.3   3   3         5   6.1e+03  -14.8  18.0   497   564   810   877   793   887 0.57 heat shock protein 110, putative [Plasmodium vivax]
SCO68491.1           -            928 3789at5820           -            599   9.8e-27   91.9  25.6   1   3    0.0013       1.6    5.4   0.0     1    63    29    92    29   114 0.82 heat shock protein 110, putative [Plasmodium vivax]
SCO68491.1           -            928 3789at5820           -            599   9.8e-27   91.9  25.6   2   3   1.3e-29   1.6e-26   91.3   9.7    97   391   159   473   138   634 0.76 heat shock protein 110, putative [Plasmodium vivax]
SCO68491.1           -            928 3789at5820           -            599   9.8e-27   91.9  25.6   3   3     0.019        23    1.6   5.0   493   582   648   744   631   749 0.75 heat shock protein 110, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3789at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3789at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3789at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:39 2026
# [ok]
