#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67713.1           -           1240 2329at5820           -            907         0 1411.0  36.1   1   2   2.7e-23   7.5e-21   72.6   1.2     1    61     1    61     1    93 0.82 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67713.1           -           1240 2329at5820           -            907         0 1411.0  36.1   2   2         0         0 1341.9  27.7    88   906   142  1238   125  1239 0.82 WD repeat-containing protein 26, putative [Plasmodium vivax]
SCO67557.1           -            660 2329at5820           -            907   1.5e-22   78.2  21.6   1   5   3.2e-08   8.9e-06   22.7   0.2   563   674   104   214    12   218 0.70 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 2329at5820           -            907   1.5e-22   78.2  21.6   2   5       1.4     4e+02   -2.6   0.7    99   128   232   267   218   304 0.38 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 2329at5820           -            907   1.5e-22   78.2  21.6   3   5     0.002      0.55    6.8   0.0   833   872   360   399   339   417 0.72 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 2329at5820           -            907   1.5e-22   78.2  21.6   4   5   2.7e-15   7.5e-13   46.1   0.5   577   653   491   566   485   581 0.88 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO67557.1           -            660 2329at5820           -            907   1.5e-22   78.2  21.6   5   5   2.6e-06   0.00073   16.4   0.7   577   609   627   659   600   660 0.92 ribosome assembly protein 4, putative [Plasmodium vivax]
SCO65804.1           -            322 2329at5820           -            907   6.6e-15   52.9  13.1   1   2    0.0011       0.3    7.7   0.2   852   876    30    54    11    66 0.70 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 2329at5820           -            907   6.6e-15   52.9  13.1   2   2     4e-15   1.1e-12   45.6   8.6   575   827    65   316    62   320 0.86 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65843.1           -            324 2329at5820           -            907   1.1e-14   52.1   7.0   1   3   6.7e-07   0.00018   18.4   0.0   575   607    31    63    22    70 0.87 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 2329at5820           -            907   1.1e-14   52.1   7.0   2   3   5.5e-08   1.5e-05   21.9   3.8   575   688    74   185    69   196 0.82 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO65843.1           -            324 2329at5820           -            907   1.1e-14   52.1   7.0   3   3   7.3e-05      0.02   11.6   0.0   579   692   202   321   198   324 0.73 U5 snrnp-specific protein, putative [Plasmodium vivax]
SCO67096.1           -            595 2329at5820           -            907   1.3e-13   48.6  22.8   1   2   1.6e-07   4.4e-05   20.4  17.7   387   646    76   345    26   347 0.52 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO67096.1           -            595 2329at5820           -            907   1.3e-13   48.6  22.8   2   2   5.5e-11   1.5e-08   31.9   0.3   777   897   346   461   343   468 0.83 pre-mRNA-splicing factor PRP46, putative [Plasmodium vivax]
SCO66379.1           -           1013 2329at5820           -            907   1.4e-10   38.7  27.8   1   3   7.6e-08   2.1e-05   21.5   0.5   574   657    92   176    85   199 0.83 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 2329at5820           -            907   1.4e-10   38.7  27.8   2   3   5.8e-10   1.6e-07   28.5   2.0   792   873   186   263   180   271 0.79 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 2329at5820           -            907   1.4e-10   38.7  27.8   3   3      0.61   1.7e+02   -1.4  11.1    62   147   874   961   828  1005 0.52 coatomer subunit beta, putative [Plasmodium vivax]
SCO67037.1           -            498 2329at5820           -            907   1.8e-08   31.6   0.2   1   2      0.33        90   -0.5   9.2   542   647   194   324    76   339 0.49 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO67037.1           -            498 2329at5820           -            907   1.8e-08   31.6   0.2   2   2   6.6e-11   1.8e-08   31.6   0.2   577   690   381   494   377   498 0.81 pre-mRNA-processing factor 19, putative [Plasmodium vivax]
SCO69699.1           -            524 2329at5820           -            907   3.4e-07   27.4  32.9   1   3     0.012       3.3    4.3  14.7   169   344    11   187     7   222 0.66 alternative splicing regulator, putative [Plasmodium vivax]
SCO69699.1           -            524 2329at5820           -            907   3.4e-07   27.4  32.9   2   3   5.4e-08   1.5e-05   22.0   1.3   629   685   225   289   206   302 0.79 alternative splicing regulator, putative [Plasmodium vivax]
