#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69293.1           -            780 4413at5820           -            552  3.6e-277  918.9  47.0   1   4     6e-65   5.2e-62  208.7  13.7     2   147     9   171     5   198 0.87 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO69293.1           -            780 4413at5820           -            552  3.6e-277  918.9  47.0   2   4   3.4e-92     3e-89  298.6  10.0   144   302   273   434   262   437 0.95 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO69293.1           -            780 4413at5820           -            552  3.6e-277  918.9  47.0   3   4  7.1e-123  6.1e-120  399.9   3.6   303   526   481   725   473   729 0.92 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO69293.1           -            780 4413at5820           -            552  3.6e-277  918.9  47.0   4   4   5.5e-09   4.8e-06   23.9   0.1   527   552   752   777   743   777 0.92 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO69365.1           -            518 4413at5820           -            552   4.4e-24   83.5  18.9   1   3      0.35   3.1e+02   -1.8   1.5   137   171    29    63     4    85 0.65 nucleolar GTP-binding protein 2, putative [Plasmodium vivax]
SCO69365.1           -            518 4413at5820           -            552   4.4e-24   83.5  18.9   2   3   4.7e-12   4.1e-09   34.1   3.7   138   290   128   295   108   311 0.67 nucleolar GTP-binding protein 2, putative [Plasmodium vivax]
SCO69365.1           -            518 4413at5820           -            552   4.4e-24   83.5  18.9   3   3   5.8e-20   5.1e-17   60.2   0.6   359   519   319   475   297   480 0.86 nucleolar GTP-binding protein 2, putative [Plasmodium vivax]
SCO65335.1           -            800 4413at5820           -            552     6e-09   33.5   0.4   1   1   1.4e-11   1.3e-08   32.5   0.4   321   419   530   623   411   640 0.78 ribosome biogenesis GTPase A, putative [Plasmodium vivax]
SCO67611.1           -            533 4413at5820           -            552   8.6e-09   33.0   1.5   1   3         7   6.1e+03   -6.3   3.3    70    79    33    42     8    79 0.48 nucleolar preribosomal GTPase, putative [Plasmodium vivax]
SCO67611.1           -            533 4413at5820           -            552   8.6e-09   33.0   1.5   2   3   9.9e-12   8.6e-09   33.0   1.5   212   284   188   258   170   268 0.86 nucleolar preribosomal GTPase, putative [Plasmodium vivax]
SCO67611.1           -            533 4413at5820           -            552   8.6e-09   33.0   1.5   3   3      0.77   6.7e+02   -2.9   2.6   109   157   416   465   375   480 0.61 nucleolar preribosomal GTPase, putative [Plasmodium vivax]
SCO67764.1           -            288 4413at5820           -            552   1.5e-07   28.9   0.0   1   1   2.6e-10   2.3e-07   28.3   0.0   362   424    85   150    51   181 0.74 GTP-binding protein, putative [Plasmodium vivax]
SCO69933.1           -            855 4413at5820           -            552   1.1e-06   26.0   7.6   1   3   0.00054      0.47    7.5   0.0   362   422   277   343   267   358 0.75 GTP-binding protein, putative [Plasmodium vivax]
SCO69933.1           -            855 4413at5820           -            552   1.1e-06   26.0   7.6   2   3   2.8e-07   0.00024   18.3   0.4   340   396   531   587   517   602 0.82 GTP-binding protein, putative [Plasmodium vivax]
SCO69933.1           -            855 4413at5820           -            552   1.1e-06   26.0   7.6   3   3     0.018        16    2.4   0.9   212   270   633   688   614   754 0.82 GTP-binding protein, putative [Plasmodium vivax]
SCO69241.1           -            417 4413at5820           -            552   0.00054   17.2   5.3   1   3   0.00048      0.42    7.6   0.3   216   264   105   153    95   178 0.82 GTP-binding protein, putative [Plasmodium vivax]
SCO69241.1           -            417 4413at5820           -            552   0.00054   17.2   5.3   2   3     5e-05     0.043   10.9   0.1   355   380   196   221   164   281 0.85 GTP-binding protein, putative [Plasmodium vivax]
SCO69241.1           -            417 4413at5820           -            552   0.00054   17.2   5.3   3   3      0.15   1.3e+02   -0.6   0.1   444   461   337   356   317   366 0.83 GTP-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4413at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4413at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4413at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:47:46 2026
# [ok]
