#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   1   6  1.7e-105  1.7e-102  342.5  17.0     6   178    16   188     7   198 0.95 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   2   6  1.1e-165  1.1e-162  541.5  24.2   177   457   251   549   245   552 0.93 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   3   6      0.39     4e+02   -2.5  11.3   435   462   545   573   540   610 0.71 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   4   6    0.0028       2.8    4.6   0.0   459   477   700   718   690   722 0.90 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   5   6   6.3e-98   6.4e-95  317.5  11.1   459   659   762   969   741   974 0.89 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO64899.1           -           1116 2233at5820           -            734         0 1326.2  96.3   6   6     3e-45   3.1e-42  143.3   5.7   651   734  1032  1116  1015  1116 0.93 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO67394.1           -            610 2233at5820           -            734     1e-19   68.8   9.8   1   3   6.4e-07   0.00064   16.6   0.0   107   149   281   325   270   332 0.86 proliferating-cell nucleolar antigen p120, putative [Plasmodium vivax]
SCO67394.1           -            610 2233at5820           -            734     1e-19   68.8   9.8   2   3   4.2e-19   4.2e-16   56.9   0.7   214   336   331   452   325   461 0.93 proliferating-cell nucleolar antigen p120, putative [Plasmodium vivax]
SCO67394.1           -            610 2233at5820           -            734     1e-19   68.8   9.8   3   3       0.1     1e+02   -0.6   0.1   404   440   475   506   468   514 0.77 proliferating-cell nucleolar antigen p120, putative [Plasmodium vivax]
SCO67210.1           -            505 2233at5820           -            734   1.9e-18   64.7   5.0   1   2   4.2e-07   0.00042   17.2   0.1   114   216   206   311   199   316 0.75 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO67210.1           -            505 2233at5820           -            734   1.9e-18   64.7   5.0   2   2   6.6e-17   6.7e-14   49.6   2.1   236   353   310   432   280   438 0.79 tRNA m5C-methyltransferase, putative [Plasmodium vivax]
SCO70062.1           -            376 2233at5820           -            734   1.2e-10   38.9   0.4   1   2     0.021        21    1.7   0.0   110   149   178   217   102   241 0.74 sun-family protein, putative [Plasmodium vivax]
SCO70062.1           -            376 2233at5820           -            734   1.2e-10   38.9   0.4   2   2     2e-12     2e-09   34.8   0.1   258   328   266   336   222   351 0.83 sun-family protein, putative [Plasmodium vivax]
SCO66130.1           -            546 2233at5820           -            734   2.3e-05   21.4   0.3   1   2   8.7e-05     0.089    9.6   0.1   120   186   184   256   174   265 0.67 S-adenosyl-L-methionine-dependent methyltransferase, putative [Plasmodium vivax]
SCO66130.1           -            546 2233at5820           -            734   2.3e-05   21.4   0.3   2   2   9.9e-05       0.1    9.4   0.0   294   337   438   481   434   493 0.90 S-adenosyl-L-methionine-dependent methyltransferase, putative [Plasmodium vivax]
SCO68465.1           -            433 2233at5820           -            734    0.0024   14.7   7.1   1   1   3.2e-06    0.0032   14.3   7.1   420   546   118   239    99   282 0.73 6-cysteine protein [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2233at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2233at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2233at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:56 2026
# [ok]
