#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66752.1           -           1241 1423at5820           -            976         0 1995.6  49.4   1   5   1.1e-08   5.8e-06   22.9   2.0     1    24     1    24     1    30 0.93 U5 small nuclear ribonuclear protein, putative [Plasmodium vivax]
SCO66752.1           -           1241 1423at5820           -            976         0 1995.6  49.4   2   5   1.3e-60   7.1e-58  194.7   1.2    22   129   104   213    93   220 0.94 U5 small nuclear ribonuclear protein, putative [Plasmodium vivax]
SCO66752.1           -           1241 1423at5820           -            976         0 1995.6  49.4   3   5  3.8e-273  2.1e-270  898.2  24.7   129   564   260   711   236   724 0.95 U5 small nuclear ribonuclear protein, putative [Plasmodium vivax]
SCO66752.1           -           1241 1423at5820           -            976         0 1995.6  49.4   4   5   3.1e-89   1.7e-86  289.4   0.3   563   702   781   923   776   937 0.94 U5 small nuclear ribonuclear protein, putative [Plasmodium vivax]
SCO66752.1           -           1241 1423at5820           -            976         0 1995.6  49.4   5   5  1.8e-184  9.8e-182  604.7   0.0   707   976   971  1241   961  1241 0.99 U5 small nuclear ribonuclear protein, putative [Plasmodium vivax]
SCO68939.1           -            832 1423at5820           -            976  1.8e-149  497.9   0.7   1   1  1.1e-151  5.9e-149  496.2   0.7    84   921     3   801     1   810 0.93 elongation factor 2, putative [Plasmodium vivax]
SCO68450.1           -           1387 1423at5820           -            976   1.5e-47  160.5  52.4   1   4   3.8e-09   2.1e-06   24.4   0.2    93   167     7    73     2    85 0.79 elongation factor Tu, putative [Plasmodium vivax]
SCO68450.1           -           1387 1423at5820           -            976   1.5e-47  160.5  52.4   2   4   7.2e-22     4e-19   66.4  31.9   192   476   159   478   150   491 0.80 elongation factor Tu, putative [Plasmodium vivax]
SCO68450.1           -           1387 1423at5820           -            976   1.5e-47  160.5  52.4   3   4     2e-08   1.1e-05   21.9   1.8   548   661   685   796   674   814 0.88 elongation factor Tu, putative [Plasmodium vivax]
SCO68450.1           -           1387 1423at5820           -            976   1.5e-47  160.5  52.4   4   4   1.3e-19     7e-17   59.0   0.2   687   953  1104  1372  1093  1380 0.75 elongation factor Tu, putative [Plasmodium vivax]
SCO69822.1           -            771 1423at5820           -            976   8.1e-18   62.1   7.5   1   3   4.9e-06    0.0027   14.0   0.0    92   125   102   135    87   148 0.84 GTP-binding translation elongation factor tu family protein, putative [Plasmodium vivax]
SCO69822.1           -            771 1423at5820           -            976   8.1e-18   62.1   7.5   2   3   1.5e-15     8e-13   45.6   0.8   179   257   154   233   145   239 0.91 GTP-binding translation elongation factor tu family protein, putative [Plasmodium vivax]
SCO69822.1           -            771 1423at5820           -            976   8.1e-18   62.1   7.5   3   3    0.0027       1.5    5.0   0.2   481   652   378   552   368   564 0.67 GTP-binding translation elongation factor tu family protein, putative [Plasmodium vivax]
SCO70086.1           -            775 1423at5820           -            976   2.4e-17   60.6   9.3   1   3   8.3e-08   4.6e-05   19.9   0.5    98   256    40   176    31   182 0.73 elongation factor G, putative [Plasmodium vivax]
SCO70086.1           -            775 1423at5820           -            976   2.4e-17   60.6   9.3   2   3   4.2e-07   0.00023   17.6   0.4   518   661   432   570   408   616 0.80 elongation factor G, putative [Plasmodium vivax]
SCO70086.1           -            775 1423at5820           -            976   2.4e-17   60.6   9.3   3   3     9e-08     5e-05   19.8   0.1   778   920   631   769   602   772 0.80 elongation factor G, putative [Plasmodium vivax]
SCO66438.1           -            910 1423at5820           -            976   4.7e-13   46.4  12.6   1   3   0.00014     0.077    9.2   0.0    97   125   189   217   186   240 0.82 GTP-binding protein, putative [Plasmodium vivax]
SCO66438.1           -            910 1423at5820           -            976   4.7e-13   46.4  12.6   2   3     3e-15   1.6e-12   44.6   2.3   178   316   238   381   218   396 0.77 GTP-binding protein, putative [Plasmodium vivax]
SCO66438.1           -            910 1423at5820           -            976   4.7e-13   46.4  12.6   3   3      0.87   4.8e+02   -3.3   1.3    97   202   740   846   715   865 0.72 GTP-binding protein, putative [Plasmodium vivax]
SCO68368.1           -            917 1423at5820           -            976   1.2e-08   31.7  14.7   1   4   1.2e-09   6.5e-07   26.0   0.3   186   275   166   253    79   276 0.73 elongation factor G, putative [Plasmodium vivax]
SCO68368.1           -            917 1423at5820           -            976   1.2e-08   31.7  14.7   2   4      0.25   1.4e+02   -1.5   0.7   353   396   289   332   259   391 0.49 elongation factor G, putative [Plasmodium vivax]
SCO68368.1           -            917 1423at5820           -            976   1.2e-08   31.7  14.7   3   4   0.00027      0.15    8.3   0.5   509   661   510   657   455   684 0.73 elongation factor G, putative [Plasmodium vivax]
SCO68368.1           -            917 1423at5820           -            976   1.2e-08   31.7  14.7   4   4     0.052        28    0.7   0.0   784   915   777   905   741   913 0.73 elongation factor G, putative [Plasmodium vivax]
SCO70110.1           -           1101 1423at5820           -            976   2.3e-07   27.5   1.6   1   2   1.1e-09   5.9e-07   26.2   0.4   185   263    82   159    68   172 0.87 tetQ family GTPase, putative [Plasmodium vivax]
SCO70110.1           -           1101 1423at5820           -            976   2.3e-07   27.5   1.6   2   2      0.13        70   -0.6   0.0   830   908  1012  1094   889  1098 0.71 tetQ family GTPase, putative [Plasmodium vivax]
SCO68323.1           -           1006 1423at5820           -            976   3.8e-07   26.8   0.8   1   2     0.046        25    0.9   0.0   102   121   425   444   418   464 0.85 translation initiation factor IF-2, putative [Plasmodium vivax]
SCO68323.1           -           1006 1423at5820           -            976   3.8e-07   26.8   0.8   2   2   4.6e-09   2.5e-06   24.1   0.2   181   263   473   555   455   596 0.85 translation initiation factor IF-2, putative [Plasmodium vivax]
SCO67734.1           -           1367 1423at5820           -            976   1.7e-05   21.3   2.6   1   2     0.062        34    0.5   0.1   102   137   771   807   763   816 0.69 sporozoite surface antigen MB2, putative [Plasmodium vivax]
SCO67734.1           -           1367 1423at5820           -            976   1.7e-05   21.3   2.6   2   2   4.7e-08   2.6e-05   20.7   0.7   187   302   811   927   799   943 0.86 sporozoite surface antigen MB2, putative [Plasmodium vivax]
SCO68618.1           -            456 1423at5820           -            976    0.0043   13.4   0.4   1   2     0.027        15    1.6   0.1   101   127    74   100    67   130 0.69 elongation factor Tu, mitochondrial precursor, putative [Plasmodium vivax]
SCO68618.1           -            456 1423at5820           -            976    0.0043   13.4   0.4   2   2   8.1e-05     0.045   10.0   0.0   191   257   133   200   104   210 0.82 elongation factor Tu, mitochondrial precursor, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1423at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1423at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1423at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:34:43 2026
# [ok]
