#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65404.1           -            850 4442at5820           -            603         0 1029.6  19.0   1   5    4e-118  6.5e-116  386.4   0.8    17   209   130   322   125   328 0.98 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 4442at5820           -            603         0 1029.6  19.0   2   5   4.6e-18   7.6e-16   55.9   0.0   212   246   367   401   365   405 0.94 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 4442at5820           -            603         0 1029.6  19.0   3   5   1.6e-52   2.7e-50  169.7   5.2   244   345   437   538   431   543 0.97 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 4442at5820           -            603         0 1029.6  19.0   4   5       3.9   6.4e+02   -3.3   0.0   344   356   556   568   549   576 0.84 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 4442at5820           -            603         0 1029.6  19.0   5   5  1.5e-129  2.5e-127  424.2   0.1   357   600   588   834   583   837 0.97 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO68088.1           -            599 4442at5820           -            603   5.6e-69  231.4  18.1   1   2   3.1e-46   5.1e-44  149.0   8.8    20   306   145   416   125   418 0.89 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO68088.1           -            599 4442at5820           -            603   5.6e-69  231.4  18.1   2   2   1.3e-26   2.1e-24   84.2   1.8   374   517   413   538   410   599 0.75 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO69405.1           -            877 4442at5820           -            603   2.1e-52  176.7  32.4   1   2   9.4e-36   1.5e-33  114.4  18.4     6   302   114   404   109   409 0.81 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO69405.1           -            877 4442at5820           -            603   2.1e-52  176.7  32.4   2   2   6.2e-22     1e-19   68.7   5.1   376   496   410   530   401   563 0.77 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO68991.1           -            528 4442at5820           -            603   9.4e-50  167.9   0.2   1   2   4.8e-33   7.8e-31  105.4   0.2    32   299   122   380   116   383 0.88 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO68991.1           -            528 4442at5820           -            603   9.4e-50  167.9   0.2   2   2   9.6e-20   1.6e-17   61.5   0.0   363   467   373   481   371   487 0.87 ATP-dependent RNA helicase DDX5, putative [Plasmodium vivax]
SCO70262.1           -            731 4442at5820           -            603   6.5e-49  165.1  17.4   1   2   3.3e-35   5.4e-33  112.6   0.9    30   238   111   315    94   326 0.89 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70262.1           -            731 4442at5820           -            603   6.5e-49  165.1  17.4   2   2   1.8e-18   2.9e-16   57.3   9.7   313   467   347   497   329   562 0.74 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 4442at5820           -            603   1.2e-48  164.2   3.7   1   3   5.8e-09   9.5e-07   25.9   0.0    23    89   127   192   118   197 0.87 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 4442at5820           -            603   1.2e-48  164.2   3.7   2   3   2.7e-23   4.4e-21   73.2   0.5   103   266   227   387   222   409 0.80 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67853.1           -            720 4442at5820           -            603   1.2e-48  164.2   3.7   3   3   1.4e-20   2.3e-18   64.3   0.1   371   517   420   570   408   595 0.84 ATP-dependent helicase, putative [Plasmodium vivax]
SCO65570.1           -            536 4442at5820           -            603   1.2e-47  160.9  10.6   1   2   4.8e-34   7.9e-32  108.7   5.0    30   289   136   377   110   395 0.85 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO65570.1           -            536 4442at5820           -            603   1.2e-47  160.9  10.6   2   2   6.4e-18   1.1e-15   55.5   0.4   378   472   396   490   381   504 0.88 ATP-dependent rRNA helicase RRP3, putative [Plasmodium vivax]
SCO67810.1           -           1450 4442at5820           -            603   1.4e-46  157.4   3.4   1   2   1.8e-29     3e-27   93.6   0.3    32   272   676   908   670   913 0.88 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67810.1           -           1450 4442at5820           -            603   1.4e-46  157.4   3.4   2   2   1.7e-20   2.7e-18   64.0   0.2   374   459   938  1023   924  1062 0.86 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO67619.1           -            667 4442at5820           -            603     1e-44  151.3   0.6   1   2   3.6e-27   5.8e-25   86.0   0.1    31   242   226   433   217   489 0.81 RNA helicase 1, putative [Plasmodium vivax]
SCO67619.1           -            667 4442at5820           -            603     1e-44  151.3   0.6   2   2   2.1e-20   3.5e-18   63.7   0.1   367   463   486   582   477   597 0.89 RNA helicase 1, putative [Plasmodium vivax]
SCO66253.1           -           1015 4442at5820           -            603     2e-42  143.7   5.7   1   2   1.6e-27   2.7e-25   87.2   2.9    23   301   625   903   621   908 0.82 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66253.1           -           1015 4442at5820           -            603     2e-42  143.7   5.7   2   2   1.4e-18   2.4e-16   57.6   0.1   376   464   907   995   899  1008 0.91 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO70027.1           -            717 4442at5820           -            603     5e-41  139.1   4.3   1   3   9.3e-11   1.5e-08   31.8   0.0    11   100   265   354   256   356 0.83 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4442at5820           -            603     5e-41  139.1   4.3   2   3     1e-16   1.7e-14   51.5   0.8   100   267   401   566   395   576 0.83 DNA helicase 60, putative [Plasmodium vivax]
SCO70027.1           -            717 4442at5820           -            603     5e-41  139.1   4.3   3   3   7.9e-18   1.3e-15   55.2   0.2   363   454   587   678   575   684 0.92 DNA helicase 60, putative [Plasmodium vivax]
SCO67714.1           -           1006 4442at5820           -            603   3.6e-40  136.3   0.1   1   2   9.1e-28   1.5e-25   88.0   0.0    30   211   588   768   584   781 0.89 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO67714.1           -           1006 4442at5820           -            603   3.6e-40  136.3   0.1   2   2   4.8e-15   7.8e-13   46.0   0.0   378   483   878   983   856   995 0.91 ATP-dependent RNA helicase DDX23, putative [Plasmodium vivax]
SCO68998.1           -            791 4442at5820           -            603   4.8e-40  135.9  13.4   1   2   1.2e-25   1.9e-23   81.0   6.3    30   228   247   452   221   470 0.84 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO68998.1           -            791 4442at5820           -            603   4.8e-40  135.9  13.4   2   2   5.3e-19   8.8e-17   59.0   0.6   371   487   593   711   581   749 0.84 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO66039.1           -            388 4442at5820           -            603   7.3e-40  135.3   4.5   1   2     1e-28   1.7e-26   91.1   1.8    32   297    24   272    17   281 0.84 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO66039.1           -            388 4442at5820           -            603   7.3e-40  135.3   4.5   2   2   7.5e-15   1.2e-12   45.3   0.1   373   462   277   366   265   380 0.90 eukaryotic initiation factor 4A-III, putative [Plasmodium vivax]
SCO69871.1           -            923 4442at5820           -            603   2.7e-38  130.1   9.8   1   2     2e-27   3.4e-25   86.8   5.6    22   274   339   620   329   645 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 4442at5820           -            603   2.7e-38  130.1   9.8   2   2   1.1e-14   1.7e-12   44.9   0.2   363   461   636   734   631   749 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 4442at5820           -            603   3.7e-37  126.3  18.8   1   2   9.6e-26   1.6e-23   81.3  11.1    33   298   160   421   151   443 0.80 DEAD box helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 4442at5820           -            603   3.7e-37  126.3  18.8   2   2   2.8e-16   4.7e-14   50.0   1.1   379   527   432   589   425   612 0.69 DEAD box helicase, putative [Plasmodium vivax]
SCO68760.1           -            398 4442at5820           -            603   4.2e-35  119.5   1.2   1   2     1e-22   1.6e-20   71.3   0.4    30   276    30   260     4   288 0.81 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO68760.1           -            398 4442at5820           -            603   4.2e-35  119.5   1.2   2   2   1.6e-15   2.6e-13   47.6   0.1   376   461   288   373   257   388 0.89 eukaryotic initiation factor 4a, putative [Plasmodium vivax]
SCO65802.1           -           1193 4442at5820           -            603   3.8e-34  116.4  17.0   1   2     1e-27   1.7e-25   87.8  14.7    13   302   155   435   143   440 0.86 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO65802.1           -           1193 4442at5820           -            603   3.8e-34  116.4  17.0   2   2   8.6e-10   1.4e-07   28.6   0.0   378   457   440   520   435   532 0.87 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO68599.1           -            489 4442at5820           -            603   4.1e-31  106.4   0.1   1   2   2.1e-19   3.5e-17   60.4   0.0    39   299    74   336    62   343 0.76 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 4442at5820           -            603   4.1e-31  106.4   0.1   2   2     2e-14   3.3e-12   43.9   0.0   380   465   347   433   336   454 0.85 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO66912.1           -            433 4442at5820           -            603     5e-31  106.1   5.3   1   2     4e-22   6.6e-20   69.4   1.6    30   296    67   314    44   323 0.79 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO66912.1           -            433 4442at5820           -            603     5e-31  106.1   5.3   2   2   8.3e-13   1.4e-10   38.6   0.1   378   451   325   398   314   413 0.88 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO65655.1           -            473 4442at5820           -            603   8.4e-30  102.0   9.4   1   3   2.5e-06   0.00041   17.2   0.0    11   100    49   136    37   139 0.86 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 4442at5820           -            603   8.4e-30  102.0   9.4   2   3     4e-11   6.6e-09   33.0   4.5   104   305   163   360   155   362 0.82 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO65655.1           -            473 4442at5820           -            603   8.4e-30  102.0   9.4   3   3     3e-17   4.9e-15   53.3   0.1   380   460   364   444   358   472 0.90 ATP-dependent RNA helicase UAP56, putative [Plasmodium vivax]
SCO67682.1           -            816 4442at5820           -            603   8.3e-29   98.8  20.7   1   2     9e-09   1.5e-06   25.3   0.0    31    88    10    67     4    79 0.91 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 4442at5820           -            603   8.3e-29   98.8  20.7   2   2   1.5e-22   2.4e-20   70.8  21.1   100   448   329   679   316   694 0.72 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69403.1           -            995 4442at5820           -            603   1.2e-27   94.9  31.5   1   4   5.8e-11   9.5e-09   32.5   0.1    34    94    59   119    51   125 0.85 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 4442at5820           -            603   1.2e-27   94.9  31.5   2   4      0.01       1.7    5.3   2.0   145   207   308   370   220   389 0.63 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 4442at5820           -            603   1.2e-27   94.9  31.5   3   4     2e-17   3.3e-15   53.8   9.7   244   479   446   661   423   668 0.74 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 4442at5820           -            603   1.2e-27   94.9  31.5   4   4     0.012         2    5.0   1.4   513   577   771   828   752   862 0.65 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO70166.1           -            850 4442at5820           -            603   3.9e-26   89.9   9.5   1   2   1.3e-19   2.2e-17   61.0   2.0    22   229    89   293    77   311 0.79 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 4442at5820           -            603   3.9e-26   89.9   9.5   2   2   4.5e-11   7.3e-09   32.9   1.0   411   508   516   618   494   683 0.74 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO66904.1           -            761 4442at5820           -            603   5.1e-26   89.6  21.1   1   3   3.2e-08   5.3e-06   23.4   0.3    22    90   253   321   234   331 0.89 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4442at5820           -            603   5.1e-26   89.6  21.1   2   3   3.2e-07   5.2e-05   20.1   5.2   102   274   379   541   373   561 0.77 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 4442at5820           -            603   5.1e-26   89.6  21.1   3   3     9e-18   1.5e-15   55.0   2.7   364   485   563   693   550   708 0.80 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66154.1           -            623 4442at5820           -            603   2.1e-24   84.2   6.0   1   3   4.3e-06    0.0007   16.4   0.0    33    85   141   194   136   200 0.85 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 4442at5820           -            603   2.1e-24   84.2   6.0   2   3     6e-09   9.8e-07   25.9   0.8   103   260   252   400   243   420 0.83 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 4442at5820           -            603   2.1e-24   84.2   6.0   3   3   3.5e-14   5.8e-12   43.1   0.1   375   462   450   538   447   548 0.89 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO65342.1           -           1189 4442at5820           -            603   4.8e-23   79.7  10.7   1   2   3.4e-15   5.6e-13   46.5   4.7     7   239   216   451   211   460 0.76 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
