#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65374.1           -           2536 181at5820            -           2145         0 3920.7 183.5   1   1         0         0 3918.6 183.5     1  2145    74  2491    74  2491 0.92 cysteine repeat modular protein 2, putative [Plasmodium vivax]
SCO66434.1           -           3247 181at5820            -           2145  1.8e-222  739.8 142.1   1   5   1.8e-81   3.6e-78  261.3  66.1   538  1114  1132  1748  1115  1762 0.82 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 181at5820            -           2145  1.8e-222  739.8 142.1   2   5   2.5e-08     5e-05   18.7   6.7  1117  1184  1814  1882  1800  1887 0.80 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 181at5820            -           2145  1.8e-222  739.8 142.1   3   5  1.9e-151  3.8e-148  493.4  53.3  1200  1862  2069  2736  2055  2766 0.92 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 181at5820            -           2145  1.8e-222  739.8 142.1   4   5         3   6.1e+03   -9.8   6.3  1873  1941  2917  2988  2913  3010 0.60 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO66434.1           -           3247 181at5820            -           2145  1.8e-222  739.8 142.1   5   5         3   6.1e+03  -11.0   9.3  2013  2136  3084  3203  3073  3207 0.73 cysteine repeat modular protein 1, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   1   7     1e-32   2.1e-29   99.6  52.6   609  1050   736  1200   669  1207 0.81 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   2   7   1.6e-12   3.3e-09   32.6  17.4  1019  1169  1557  1694  1440  1740 0.72 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   3   7   1.3e-05     0.026    9.7   1.5  1056  1116  1835  1894  1831  1899 0.83 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   4   7   2.8e-15   5.6e-12   41.8   4.1  1235  1340  1920  2032  1916  2039 0.83 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   5   7   0.00012      0.25    6.4  17.3  1349  1495  2142  2287  2098  2354 0.62 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   6   7   6.2e-12   1.3e-08   30.7  31.9  1560  1800  2485  2727  2468  2749 0.78 cysteine repeat modular protein 3, putative [Plasmodium vivax]
SCO69183.1           -           3294 181at5820            -           2145   9.2e-53  177.0 178.2   7   7         3   6.1e+03   -9.9   6.1  2010  2061  3126  3178  3121  3251 0.49 cysteine repeat modular protein 3, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/181at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/181at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/181at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:16 2026
# [ok]
