#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69343.1           -            610 4638at5820           -            522         0 1030.4  38.5   1   2  8.1e-172  6.1e-169  561.2  25.5     1   307     1   324     1   335 0.93 dynein-associated protein, putative [Plasmodium vivax]
SCO69343.1           -            610 4638at5820           -            522         0 1030.4  38.5   2   2  8.8e-146  6.7e-143  475.3   5.1   292   522   373   609   369   609 0.97 dynein-associated protein, putative [Plasmodium vivax]
SCO70158.1           -            472 4638at5820           -            522   2.5e-07   27.9   7.9   1   2     0.011       8.3    3.1   0.1   389   463    88   161    78   181 0.81 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO70158.1           -            472 4638at5820           -            522   2.5e-07   27.9   7.9   2   2   6.6e-10     5e-07   27.0   3.3   210   292   219   298   210   355 0.87 polyadenylation factor subunit 2, putative [Plasmodium vivax]
SCO68463.1           -            363 4638at5820           -            522   3.3e-05   21.0   3.1   1   2      0.14   1.1e+02   -0.5   0.1   214   249    24    62    16    77 0.75 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 4638at5820           -            522   3.3e-05   21.0   3.1   2   2   5.6e-08   4.2e-05   20.6   0.5   187   245    89   149    57   177 0.59 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO65804.1           -            322 4638at5820           -            522   6.4e-05   20.0   7.4   1   3   0.00023      0.17    8.7   0.3   223   283    85   143    22   157 0.81 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4638at5820           -            522   6.4e-05   20.0   7.4   2   3   2.1e-05     0.016   12.1   0.6   209   288   157   235   145   250 0.82 receptor for activated c kinase, putative [Plasmodium vivax]
SCO65804.1           -            322 4638at5820           -            522   6.4e-05   20.0   7.4   3   3     0.032        24    1.6   0.0   219   241   298   320   266   322 0.84 receptor for activated c kinase, putative [Plasmodium vivax]
SCO66129.1           -            720 4638at5820           -            522   0.00034   17.6   1.8   1   2   2.4e-06    0.0018   15.2   0.1   150   242   365   458   337   551 0.77 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO66129.1           -            720 4638at5820           -            522   0.00034   17.6   1.8   2   2      0.03        23    1.7   0.3   221   319   586   685   580   715 0.59 cytoplasmic dynein intermediate chain, putative [Plasmodium vivax]
SCO68631.1           -            533 4638at5820           -            522   0.00042   17.3   2.4   1   3     0.028        21    1.8   0.0   220   243   273   297   270   308 0.78 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 4638at5820           -            522   0.00042   17.3   2.4   2   3   0.00016      0.12    9.2   0.1   216   304   347   440   336   452 0.72 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 4638at5820           -            522   0.00042   17.3   2.4   3   3   4.2e-06    0.0032   14.4   0.4   224   292   402   470   386   523 0.72 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO65033.1           -           1073 4638at5820           -            522   0.00046   17.2   6.0   1   4      0.15   1.2e+02   -0.7   0.0   222   281   176   235   148   241 0.85 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 4638at5820           -            522   0.00046   17.2   6.0   2   4      0.12        94   -0.4   0.1   163   254   294   387   282   396 0.74 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 4638at5820           -            522   0.00046   17.2   6.0   3   4   1.4e-05      0.01   12.7   0.0   222   288   422   486   413   493 0.86 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 4638at5820           -            522   0.00046   17.2   6.0   4   4    0.0074       5.6    3.7   0.6   212   286   574   650   549   658 0.80 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65922.1           -            458 4638at5820           -            522    0.0018   15.2   0.1   1   1   4.1e-06    0.0031   14.4   0.1   213   283   332   402   292   420 0.77 ribosome assembly protein RRB1, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4638at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4638at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4638at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:31 2026
# [ok]
