#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   1   5         0         0 1919.8  70.2     1   886     1   934     1   963 0.89 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   2   5   1.2e-13   6.3e-11   38.6  27.0   820   919  1026  1128  1009  1132 0.61 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   3   5         0         0 1432.7  56.8   841  1613  1131  1962  1125  1973 0.84 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   4   5  3.2e-184  1.6e-181  604.3  64.7  1566  2046  2097  2727  2039  2737 0.84 SNF2 helicase, putative [Plasmodium vivax]
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   5   5   5.3e-09   2.7e-06   23.2   9.3  1992  2081  2855  2937  2746  2938 0.63 SNF2 helicase, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   1   8       9.4   4.8e+03   -7.5  10.6   809   911     4   103     1   120 0.43 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   2   8   1.7e-45   8.8e-43  144.2   1.3   322   535   305   515   298   522 0.89 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   3   8    0.0043       2.2    3.6   0.5   556   645   504   596   503   606 0.79 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   4   8     0.047        24    0.2   0.0   682   711   607   636   599   637 0.93 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   5   8   4.3e-47   2.2e-44  149.5   1.5   925  1059   635   769   623   786 0.96 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   6   8     0.059        30   -0.2   0.6  1939  1979   794   834   770   847 0.81 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   7   8      0.42   2.1e+02   -3.0  13.8   820   947   854   993   844  1010 0.42 chromatin remodeling protein, putative [Plasmodium vivax]
SCO67148.1           -           1396 313at5820            -           2082   1.4e-83  279.5   9.5   8   8       1.2   6.2e+02   -4.5   3.2  1831  1862  1141  1172  1023  1276 0.50 chromatin remodeling protein, putative [Plasmodium vivax]
SCO65871.1           -           1741 313at5820            -           2082   4.2e-66  221.5   7.5   1   4      0.54   2.7e+02   -3.3  10.3  1765  1885    83   200    31   250 0.76 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 313at5820            -           2082   4.2e-66  221.5   7.5   2   4      0.69   3.5e+02   -3.7   4.1   833   890   306   358   281   398 0.58 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 313at5820            -           2082   4.2e-66  221.5   7.5   3   4   1.3e-35   6.8e-33  111.4   0.7   328   513   492   676   474   703 0.87 helicase SRCAP, putative [Plasmodium vivax]
SCO65871.1           -           1741 313at5820            -           2082   4.2e-66  221.5   7.5   4   4   2.6e-39   1.3e-36  123.7   1.0   920  1057  1357  1493  1344  1501 0.93 helicase SRCAP, putative [Plasmodium vivax]
SCO66179.1           -           3266 313at5820            -           2082     6e-61  204.4   5.1   1   5   4.4e-30   2.2e-27   93.1   0.2   329   521  1384  1586  1375  1602 0.81 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 313at5820            -           2082     6e-61  204.4   5.1   2   5     0.011       5.7    2.2   0.3   550   645  1583  1682  1575  1692 0.79 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 313at5820            -           2082     6e-61  204.4   5.1   3   5   2.1e-39   1.1e-36  124.0   1.0   923  1061  1718  1856  1688  1941 0.94 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 313at5820            -           2082     6e-61  204.4   5.1   4   5       0.4     2e+02   -2.9   1.6   808   848  2322  2362  2319  2418 0.46 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO66179.1           -           3266 313at5820            -           2082     6e-61  204.4   5.1   5   5      0.46   2.3e+02   -3.1   0.6  1678  1678  2493  2493  2434  2704 0.57 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium vivax]
SCO65894.1           -           1121 313at5820            -           2082   1.3e-58  196.7  22.9   1   4       2.7   1.4e+03   -5.7  12.7   825   899   114   192   109   199 0.50 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 313at5820            -           2082   1.3e-58  196.7  22.9   2   4   6.2e-36   3.1e-33  112.5   8.3   279   541   172   443   168   478 0.81 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 313at5820            -           2082   1.3e-58  196.7  22.9   3   4      0.17        84   -1.7   0.3   534   613   502   582   488   590 0.65 DNA helicase, putative [Plasmodium vivax]
SCO65894.1           -           1121 313at5820            -           2082   1.3e-58  196.7  22.9   4   4   5.7e-32   2.9e-29   99.4   6.6   837  1055   881  1098   865  1119 0.72 DNA helicase, putative [Plasmodium vivax]
SCO65594.1           -           1570 313at5820            -           2082   8.1e-55  184.1  14.4   1   5   2.5e-36   1.3e-33  113.8   0.0   325   529   682   899   637   912 0.83 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65594.1           -           1570 313at5820            -           2082   8.1e-55  184.1  14.4   2   5      0.27   1.4e+02   -2.4   0.0   573   645   918   995   897  1011 0.71 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65594.1           -           1570 313at5820            -           2082   8.1e-55  184.1  14.4   3   5   1.8e-05    0.0093   11.5   0.2   925   973  1030  1078  1000  1081 0.91 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65594.1           -           1570 313at5820            -           2082   8.1e-55  184.1  14.4   4   5   5.8e-22   2.9e-19   66.2   0.0   978  1111  1117  1245  1106  1280 0.84 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65594.1           -           1570 313at5820            -           2082   8.1e-55  184.1  14.4   5   5      0.11        54   -1.0   1.4  1091  1161  1429  1496  1420  1568 0.61 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65021.1           -           1083 313at5820            -           2082   3.3e-43  145.6  17.3   1   4   3.4e-27   1.7e-24   83.6   4.2   297   539    92   345    84   440 0.82 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO65021.1           -           1083 313at5820            -           2082   3.3e-43  145.6  17.3   2   4   2.9e-25   1.5e-22   77.1   5.1   920  1075   540   696   449   730 0.75 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO65021.1           -           1083 313at5820            -           2082   3.3e-43  145.6  17.3   3   4      0.45   2.3e+02   -3.1   1.8   805   897   711   807   687   822 0.49 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO65021.1           -           1083 313at5820            -           2082   3.3e-43  145.6  17.3   4   4      0.47   2.4e+02   -3.2  35.5   820   915   861   955   857   969 0.46 DNA repair and recombination protein RAD54, putative [Plasmodium vivax]
SCO70255.1           -           1589 313at5820            -           2082   2.3e-36  122.9  10.1   1   4   1.7e-08   8.5e-06   21.5   0.0   330   379   225   276   127   279 0.91 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 313at5820            -           2082   2.3e-36  122.9  10.1   2   4     0.091        46   -0.8   0.0   373   440   366   429   363   442 0.68 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 313at5820            -           2082   2.3e-36  122.9  10.1   3   4   4.2e-11   2.1e-08   30.2   0.0   453   506   964  1018   949  1045 0.89 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO70255.1           -           1589 313at5820            -           2082   2.3e-36  122.9  10.1   4   4   1.8e-23     9e-21   71.2   4.3   843  1049  1342  1560  1301  1578 0.71 DNA repair protein rhp16, putative [Plasmodium vivax]
SCO68047.1           -            877 313at5820            -           2082   8.8e-31  104.4   6.3   1   2   1.7e-15   8.4e-13   44.8   0.1   329   519   313   490   267   503 0.83 DNA helicase, putative [Plasmodium vivax]
SCO68047.1           -            877 313at5820            -           2082   8.8e-31  104.4   6.3   2   2   1.1e-20   5.5e-18   62.0   0.5   926  1041   634   749   629   776 0.92 DNA helicase, putative [Plasmodium vivax]
