#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   1   9  7.4e-169  2.2e-165  551.0  19.6     1   272     1   273     1   281 0.98 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   2   9   3.3e-12     1e-08   32.7   0.4   263   295   349   381   341   387 0.89 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   3   9   1.2e-22   3.8e-19   67.2   6.6   295   364   513   585   509   590 0.80 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   4   9   7.4e-16   2.2e-12   44.8   6.5   318   381   593   657   589   686 0.85 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   5   9     0.045   1.4e+02   -0.8   0.0   377   394   789   806   785   823 0.80 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   6   9   3.5e-06     0.011   12.8   3.2   389   424   831   866   811   901 0.70 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   7   9   0.00033         1    6.2   0.1   421   441  1074  1094  1070  1097 0.88 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   8   9   0.00071       2.2    5.1   0.1   444   464  1186  1209  1162  1230 0.68 rab GTPase activator, putative [Plasmodium vivax]
SCO68768.1           -           1650 1067at5820           -            869         0 1620.7 110.4   9   9    7e-285  2.1e-281  934.8  26.1   464   869  1245  1650  1242  1650 1.00 rab GTPase activator, putative [Plasmodium vivax]
SCO67242.1           -            372 1067at5820           -            869     0.011   12.8  17.2   1   3     0.066     2e+02   -1.4   1.2   229   314     9    51     2    92 0.43 GTPase-activating protein, putative [Plasmodium vivax]
SCO67242.1           -            372 1067at5820           -            869     0.011   12.8  17.2   2   3   0.00011      0.33    7.8   0.1    76   130    93   147    60   154 0.83 GTPase-activating protein, putative [Plasmodium vivax]
SCO67242.1           -            372 1067at5820           -            869     0.011   12.8  17.2   3   3   1.3e-05      0.04   10.9   7.8   499   669   179   348   157   365 0.78 GTPase-activating protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1067at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1067at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1067at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:30:01 2026
# [ok]
