#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65169.1           -            632 4891at5820           -            503         0 1049.0  28.1   1   2   8.7e-30   8.8e-27   92.5   8.5     1    72    74   154    74   160 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO65169.1           -            632 4891at5820           -            503         0 1049.0  28.1   2   2  1.5e-293  1.5e-290  962.6  11.7    60   503   178   632   163   632 0.98 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO67755.1           -           1011 4891at5820           -            503   5.7e-41  139.3   2.5   1   5   0.00057      0.58    7.4   0.0    67   165   227   337   220   341 0.72 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO67755.1           -           1011 4891at5820           -            503   5.7e-41  139.3   2.5   2   5     0.001         1    6.5   0.0   190   231   411   452   402   466 0.81 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO67755.1           -           1011 4891at5820           -            503   5.7e-41  139.3   2.5   3   5   1.9e-18   1.9e-15   55.1   0.2   232   310   522   598   510   610 0.89 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO67755.1           -           1011 4891at5820           -            503   5.7e-41  139.3   2.5   4   5   8.5e-17   8.6e-14   49.7   0.0   356   443   836   923   825   932 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO67755.1           -           1011 4891at5820           -            503   5.7e-41  139.3   2.5   5   5   1.9e-06     0.002   15.5   0.0   453   491   969  1007   955  1010 0.90 aspartate--tRNA ligase, putative [Plasmodium vivax]
SCO65636.1           -            580 4891at5820           -            503   1.3e-27   95.3   2.0   1   2    0.0062       6.3    3.9   0.0   194   244   207   257   152   270 0.91 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO65636.1           -            580 4891at5820           -            503   1.3e-27   95.3   2.0   2   2   7.7e-29   7.8e-26   89.4   1.5   241   498   311   575   299   578 0.79 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO67800.1           -            751 4891at5820           -            503   3.5e-22   77.3   0.0   1   2     0.018        18    2.4   0.0   194   242   373   421   362   430 0.85 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO67800.1           -            751 4891at5820           -            503   3.5e-22   77.3   0.0   2   2   1.9e-23   1.9e-20   71.6   0.0   241   501   466   749   457   751 0.78 asparagine--tRNA ligase, putative [Plasmodium vivax]
SCO68432.1           -            585 4891at5820           -            503   2.6e-18   64.6   0.3   1   1   2.7e-20   2.7e-17   61.2   0.3   185   496   235   580   229   583 0.71 lysine--tRNA ligase, putative [Plasmodium vivax]
SCO69421.1           -            677 4891at5820           -            503     3e-09   34.7   1.0   1   2   5.3e-09   5.4e-06   23.9   1.3   208   326   311   430   286   547 0.80 lysine--tRNA ligase, putative [Plasmodium vivax]
SCO69421.1           -            677 4891at5820           -            503     3e-09   34.7   1.0   2   2   0.00038      0.38    7.9   0.0   442   495   618   672   603   675 0.83 lysine--tRNA ligase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4891at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4891at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4891at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:32 2026
# [ok]
