#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   1  10   1.2e-30   1.2e-27   94.3   0.7     1    56     1    57     1    64 0.95 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   2  10   7.1e-54   7.2e-51  171.2   2.8    56   173    95   222    83   237 0.91 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   3  10   8.5e-69   8.6e-66  220.7   9.9   180   309   375   507   351   512 0.95 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   4  10  3.1e-129  3.1e-126  421.1   6.1   261   546   540   863   535   872 0.85 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   5  10  1.1e-184  1.1e-181  605.0   5.2   545   830   941  1230   934  1234 0.98 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   6  10  2.8e-178  2.9e-175  583.8  26.1   830  1121  1268  1565  1265  1572 0.98 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   7  10    8e-101   8.1e-98  326.9   0.4  1120  1346  1591  1863  1579  1869 0.90 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   8  10  4.6e-181  4.7e-178  593.0  18.0  1347  1660  1920  2256  1917  2260 0.96 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   9  10   1.5e-40   1.5e-37  127.1   1.8  1662  1747  2294  2382  2290  2387 0.95 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3  10  10    2e-135    2e-132  441.7  11.5  1738  1986  2417  2675  2403  2675 0.96 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   1   8   1.1e-11   1.1e-08   31.3  11.5   224   428   207   406   174   416 0.64 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   2   8  2.8e-123  2.8e-120  401.4  37.6   435   986   522  1096   515  1142 0.88 RNA helicase, putative [Plasmodium vivax]
