#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   1   9   3.8e-62   2.3e-58  196.3  10.3     1   158    14   174    14   185 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   2   9   2.3e-93   1.4e-89  299.8   1.6   151   397   257   543   244   547 0.85 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   3   9   4.6e-45   2.8e-41  139.7   0.6   384   502   566   705   560   713 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   4   9   8.7e-34   5.3e-30  102.3   0.0   510   640   744   911   735   915 0.77 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   5   9  4.9e-115    3e-111  371.6  13.1   642   910   944  1228   940  1233 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   6   9   1.3e-40   7.6e-37  125.0   7.9   910  1048  1257  1452  1253  1457 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   7   9   2.1e-12   1.3e-08   31.4   0.0  1049  1090  1531  1579  1529  1580 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   8   9   3.5e-14   2.1e-10   37.3   0.0  1107  1169  1643  1718  1602  1724 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66534.1           -           2218 787at5820            -           1546         0 1903.1 101.7   9   9  7.8e-191  4.7e-187  622.8  24.7  1182  1545  1839  2217  1835  2218 0.97 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/787at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/787at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/787at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:05:21 2026
# [ok]
