#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   1  18  8.6e-131  5.2e-127  423.3  23.7     1   263     1   268     1   274 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   2  18   3.9e-61   2.4e-57  192.2   0.1   263   373   418   528   384   537 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   3  18   1.9e-06     0.012   10.8   0.4   371   409   734   772   725   797 0.81 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   4  18  1.8e-231  1.1e-227  757.3  73.4   410   866   933  1431   928  1461 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   5  18    0.0075        46   -1.1   0.0   870   923  1597  1654  1591  1658 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   6  18     4e-10   2.5e-06   23.0   0.2   916   948  1681  1716  1679  1723 0.91 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   7  18   1.1e-11   6.6e-08   28.2   0.1   969  1028  1824  1897  1764  1912 0.74 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   8  18   2.9e-99   1.8e-95  318.7  30.7  1036  1397  1959  2419  1954  2427 0.80 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9   9  18   1.1e-24   6.8e-21   71.3   2.6  1400  1490  2456  2562  2425  2575 0.84 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  10  18   3.8e-09   2.3e-05   19.8   0.0  1496  1540  2633  2682  2626  2686 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  11  18     5e-13   3.1e-09   32.7   0.0  1538  1579  2724  2765  2718  2797 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  12  18   8.6e-10   5.2e-06   21.9   0.1  1608  1651  2922  2966  2878  2978 0.78 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  13  18   1.8e-35   1.1e-31  107.2   0.7  1651  1755  3039  3172  3037  3176 0.82 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  14  18  6.6e-121    4e-117  390.5  19.4  1750  1983  3211  3449  3204  3459 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  15  18   2.5e-08   0.00015   17.1   3.7  1984  2059  3577  3654  3564  3672 0.73 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  16  18   5.7e-56   3.5e-52  175.1   0.1  2039  2156  3941  4061  3931  4080 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  17  18   1.6e-17   9.4e-14   47.6   0.9  2162  2214  4267  4320  4242  4329 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69991.1           -           4595 137at5820            -           2426         0 2941.9 263.9  18  18  1.8e-110  1.1e-106  355.9  20.9  2211  2426  4368  4591  4364  4591 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/137at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:33:29 2026
# [ok]
