#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69828.1           -            943 4272at5820           -            672         0 1063.3  48.4   1   5   7.4e-21   3.7e-18   63.5   0.2     7    73    11    79     3    87 0.89 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 4272at5820           -            672         0 1063.3  48.4   2   5   5.2e-18   2.6e-15   54.1   1.5    66   168   132   243   107   249 0.67 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 4272at5820           -            672         0 1063.3  48.4   3   5    3e-157  1.5e-154  514.3  11.2   164   400   265   501   254   526 0.94 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 4272at5820           -            672         0 1063.3  48.4   4   5  3.2e-134  1.6e-131  438.1   6.8   417   636   637   856   627   868 0.95 RAP protein, putative [Plasmodium vivax]
SCO69828.1           -            943 4272at5820           -            672         0 1063.3  48.4   5   5   7.2e-06    0.0036   14.0   1.1   627   661   881   915   876   940 0.80 RAP protein, putative [Plasmodium vivax]
SCO67335.1           -            730 4272at5820           -            672     1e-11   42.3   0.0   1   3       9.3   4.7e+03   -6.2   7.0    61   172   104   216    61   243 0.51 RAP protein, putative [Plasmodium vivax]
SCO67335.1           -            730 4272at5820           -            672     1e-11   42.3   0.0   2   3       0.7   3.5e+02   -2.5   0.1   441   494   434   486   426   502 0.77 RAP protein, putative [Plasmodium vivax]
SCO67335.1           -            730 4272at5820           -            672     1e-11   42.3   0.0   3   3     2e-14     1e-11   42.3   0.0   512   606   562   656   551   660 0.92 RAP protein, putative [Plasmodium vivax]
SCO67243.1           -            681 4272at5820           -            672   1.1e-09   35.5   3.0   1   1   3.4e-12   1.7e-09   34.9   3.0   471   600   493   622   479   640 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69971.1           -            836 4272at5820           -            672   6.7e-09   33.0   3.8   1   4   1.3e-11   6.7e-09   33.0   3.8   243   378   110   245    94   250 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69971.1           -            836 4272at5820           -            672   6.7e-09   33.0   3.8   2   4   2.3e-05     0.012   12.3  23.3   196   389   251   456   246   463 0.83 conserved Plasmodium protein, unknown function [Plasmodium vivax]
