#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67860.1           -            800 3060at5820           -            709         0 1354.9  75.9   1   1         0         0 1353.2  75.9     1   709    10   796    10   796 0.95 myosin B, putative [Plasmodium vivax]
SCO68507.1           -            817 3060at5820           -            709  5.8e-138  459.7  15.3   1   1  1.6e-139  1.6e-136  455.0  15.3    10   706    32   814    26   817 0.82 myosin A, putative [Plasmodium vivax]
SCO68633.1           -           1981 3060at5820           -            709     4e-67  225.6   8.1   1   2   3.3e-40   3.4e-37  126.6   0.0    54   249    50   273    28   284 0.80 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 3060at5820           -            709     4e-67  225.6   8.1   2   2   4.1e-31   4.2e-28   96.6   5.5   261   601   357   743   348   756 0.75 myosin C, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   1   7   1.2e-11   1.2e-08   32.2   4.4    79   168   108   224    45   235 0.72 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   2   7   5.5e-23   5.5e-20   69.7   0.2   178   274   345   440   333   449 0.92 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   3   7    0.0086       8.7    3.0   0.2   285   335   542   600   537   612 0.60 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   4   7    0.0016       1.6    5.4   0.0   359   389   653   683   626   692 0.77 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   5   7   8.2e-16   8.3e-13   46.0   6.4   393   497   745   858   739   862 0.85 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   6   7   8.8e-07   0.00089   16.2   1.5   473   536   855   918   850   923 0.92 myosin F, putative [Plasmodium vivax]
SCO67501.1           -           1716 3060at5820           -            709   1.7e-49  167.3  56.8   7   7   9.8e-08   9.9e-05   19.3   9.7   546   689  1020  1183  1010  1192 0.70 myosin F, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   1   6   1.4e-07   0.00014   18.8   0.2    67   118   156   207   140   220 0.88 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   2   6   6.4e-07   0.00065   16.6   0.1   122   165   238   281   235   296 0.90 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   3   6     9e-14   9.1e-11   39.3   0.0   180   318   324   488   312   500 0.70 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   4   6   8.1e-13   8.2e-10   36.1   3.0   344   455   551   674   528   722 0.75 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   5   6    0.0084       8.5    3.0   0.0   494   531   743   780   730   784 0.88 myosin D, putative [Plasmodium vivax]
SCO70054.1           -           1984 3060at5820           -            709   9.7e-39  131.7  18.8   6   6   4.1e-09   4.2e-06   23.9   0.4   549   609   842   905   833   962 0.89 myosin D, putative [Plasmodium vivax]
SCO68253.1           -           1974 3060at5820           -            709   2.7e-31  107.1  20.6   1   5   1.9e-11   1.9e-08   31.6   0.4    29   166    32   187     7   198 0.76 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 3060at5820           -            709   2.7e-31  107.1  20.6   2   5   1.1e-11   1.1e-08   32.4   0.0   176   238   293   355   281   373 0.85 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 3060at5820           -            709   2.7e-31  107.1  20.6   3   5     0.039        39    0.8   0.3   238   271   389   423   385   428 0.86 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 3060at5820           -            709   2.7e-31  107.1  20.6   4   5    0.0086       8.7    3.0   0.0   279   318   554   595   548   604 0.82 myosin E, putative [Plasmodium vivax]
SCO68253.1           -           1974 3060at5820           -            709   2.7e-31  107.1  20.6   5   5   1.3e-14   1.3e-11   42.0   4.7   391   531   730   896   724   908 0.78 myosin E, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3060at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3060at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3060at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:22 2026
# [ok]
