#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66218.1           -            281 9820at5820           -            253  1.3e-147  488.6  12.8   1   1  2.2e-150  1.5e-147  488.5  12.8     1   253    11   276    11   276 0.96 palmitoyltransferase, putative [Plasmodium vivax]
SCO67614.1           -            437 9820at5820           -            253     5e-48  162.3  22.1   1   1   1.2e-50   8.1e-48  161.7  22.1     3   251   142   414   140   416 0.86 palmitoyltransferase, putative [Plasmodium vivax]
SCO68295.1           -            284 9820at5820           -            253   5.8e-38  129.4  20.2   1   1   1.2e-40   8.2e-38  128.9  20.2    51   249    58   272    19   276 0.76 palmitoyltransferase, putative [Plasmodium vivax]
SCO67258.1           -            355 9820at5820           -            253   1.9e-23   81.8   9.2   1   1   4.5e-26     3e-23   81.1   9.2    56   239   109   308    86   322 0.75 palmitoyltransferase, putative [Plasmodium vivax]
SCO65595.1           -            272 9820at5820           -            253   7.9e-16   56.8   8.0   1   1   1.6e-18   1.1e-15   56.4   8.0    12   218     8   228     2   259 0.68 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 9820at5820           -            253   1.4e-11   42.9  35.6   1   2   4.5e-14     3e-11   41.8  29.8    21   233    44   292    35   307 0.70 palmitoyltransferase, putative [Plasmodium vivax]
SCO69812.1           -           1016 9820at5820           -            253   1.4e-11   42.9  35.6   2   2      0.16   1.1e+02    0.7   0.3    82   121   634   674   624   694 0.84 palmitoyltransferase, putative [Plasmodium vivax]
SCO69800.1           -            297 9820at5820           -            253   3.1e-09   35.2  27.7   1   1   1.3e-11   8.6e-09   33.8  27.7    39   210    62   254    30   291 0.65 palmitoyltransferase, putative [Plasmodium vivax]
SCO67309.1           -            286 9820at5820           -            253   4.3e-07   28.2  34.8   1   1   2.8e-09   1.9e-06   26.1  34.7    47   228    57   257    28   269 0.61 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 9820at5820           -            253   7.4e-05   20.9  16.3   1   2       5.2   3.5e+03   -4.3   2.3   120   148   254   286   247   315 0.56 palmitoyltransferase, putative [Plasmodium vivax]
SCO67086.1           -            611 9820at5820           -            253   7.4e-05   20.9  16.3   2   2   1.1e-07   7.4e-05   20.9  16.3    90   207   427   537   407   550 0.75 palmitoyltransferase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9820at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9820at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9820at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:15:33 2026
# [ok]
