#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   1  12  3.1e-140  1.9e-136  455.2  16.2     1   253     1   264     1   268 0.95 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   2  12   2.7e-89   1.6e-85  286.4  31.0   252   432   307   488   304   492 0.98 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   3  12   3.3e-27     2e-23   80.6   0.1   426   526   522   640   517   645 0.87 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   4  12     0.012        75   -0.8   0.0   527   545   685   703   681   705 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   5  12   5.2e-10   3.2e-06   23.6   0.1   546   589   736   782   731   797 0.86 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   6  12   4.4e-33   2.7e-29  100.1   0.0   608   741   857  1034   810  1044 0.75 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   7  12   6.2e-34   3.8e-30  102.9   0.0   744   894  1127  1338  1122  1341 0.75 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   8  12   1.5e-25   9.2e-22   75.1   0.0   895   968  1370  1448  1366  1455 0.88 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5   9  12     5e-11   3.1e-07   27.0   0.0   967  1007  1575  1615  1568  1621 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5  10  12   1.3e-41     8e-38  128.4   7.8   994  1165  1641  1852  1634  1858 0.79 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5  11  12     2e-48   1.2e-44  150.9   0.6  1169  1268  1997  2096  1991  2101 0.96 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68236.1           -           2364 674at5820            -           1482         0 1889.7 111.5  12  12  7.2e-145  4.4e-141  470.6  20.3  1267  1482  2149  2364  2141  2364 0.99 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/674at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/674at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/674at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:52:38 2026
# [ok]
