#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69523.1           -           1234 2123at5820           -            973         0 1788.9  57.7   1   2   5.1e-60     1e-56  190.7  12.3     1   169     1   227     1   247 0.92 ATP-dependent Clp protease, putative [Plasmodium vivax]
SCO69523.1           -           1234 2123at5820           -            973         0 1788.9  57.7   2   2         0         0 1601.3  37.4   170   972   294  1233   273  1234 0.97 ATP-dependent Clp protease, putative [Plasmodium vivax]
SCO65916.1           -           1051 2123at5820           -            973  2.3e-141  470.9  17.9   1   4     0.031        62   -0.6   0.0    73   115   242   284   230   314 0.76 chaperone protein ClpB1, putative [Plasmodium vivax]
SCO65916.1           -           1051 2123at5820           -            973  2.3e-141  470.9  17.9   2   4   2.2e-72   4.4e-69  231.6   0.0   311   551   312   554   275   581 0.91 chaperone protein ClpB1, putative [Plasmodium vivax]
SCO65916.1           -           1051 2123at5820           -            973  2.3e-141  470.9  17.9   3   4   1.6e-62   3.3e-59  198.9   1.1   584   786   717   920   671   927 0.89 chaperone protein ClpB1, putative [Plasmodium vivax]
SCO65916.1           -           1051 2123at5820           -            973  2.3e-141  470.9  17.9   4   4     3e-16     6e-13   45.8   6.0   836   955   928  1043   922  1047 0.93 chaperone protein ClpB1, putative [Plasmodium vivax]
SCO67267.1           -            905 2123at5820           -            973  1.1e-116  389.2  43.1   1   4    0.0082        17    1.3   3.1   158   232    82   156    33   183 0.64 heat shock protein 101, putative [Plasmodium vivax]
SCO67267.1           -            905 2123at5820           -            973  1.1e-116  389.2  43.1   2   4   2.7e-63   5.4e-60  201.5  20.1   233   631   110   520    90   530 0.82 heat shock protein 101, putative [Plasmodium vivax]
SCO67267.1           -            905 2123at5820           -            973  1.1e-116  389.2  43.1   3   4   3.5e-56   7.1e-53  178.0   0.2   619   785   592   759   585   774 0.94 heat shock protein 101, putative [Plasmodium vivax]
SCO67267.1           -            905 2123at5820           -            973  1.1e-116  389.2  43.1   4   4   1.3e-08   2.7e-05   20.5   6.0   833   922   775   860   770   902 0.83 heat shock protein 101, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2123at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2123at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2123at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:57 2026
# [ok]
