#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68491.1           -            928 3403at5820           -            757         0 1409.5  72.5   1   2         0         0 1036.8  32.2     3   528    20   573    18   586 0.96 heat shock protein 110, putative [Plasmodium vivax]
SCO68491.1           -            928 3403at5820           -            757         0 1409.5  72.5   2   2  1.4e-116  1.7e-113  378.7  32.3   522   753   617   854   611   857 0.95 heat shock protein 110, putative [Plasmodium vivax]
SCO66501.1           -            652 3403at5820           -            757   1.6e-41  140.8  16.5   1   2   1.5e-05     0.018   11.6   0.0     9    80    30   100    25   111 0.84 heat shock protein 70, putative [Plasmodium vivax]
SCO66501.1           -            652 3403at5820           -            757   1.6e-41  140.8  16.5   2   2   6.5e-40   7.9e-37  125.2  16.3   120   645   116   626   110   632 0.84 heat shock protein 70, putative [Plasmodium vivax]
SCO65882.1           -            690 3403at5820           -            757   1.5e-34  117.7   5.5   1   2   0.00013      0.15    8.6   0.0     9    85    17    92    11   101 0.88 heat shock protein 70, putative [Plasmodium vivax]
SCO65882.1           -            690 3403at5820           -            757   1.5e-34  117.7   5.5   2   2   1.5e-34   1.9e-31  107.5   4.2   177   648   153   622   109   626 0.81 heat shock protein 70, putative [Plasmodium vivax]
SCO64942.1           -            887 3403at5820           -            757   4.8e-27   92.9  40.2   1   3   7.7e-05     0.094    9.3   0.2     8    79     2    72     1    91 0.82 heat shock protein 110, putative [Plasmodium vivax]
SCO64942.1           -            887 3403at5820           -            757   4.8e-27   92.9  40.2   2   3     9e-21   1.1e-17   61.9   7.5   178   440   141   428   134   515 0.76 heat shock protein 110, putative [Plasmodium vivax]
SCO64942.1           -            887 3403at5820           -            757   4.8e-27   92.9  40.2   3   3   8.5e-11     1e-07   29.0  19.2   566   754   642   831   622   835 0.74 heat shock protein 110, putative [Plasmodium vivax]
SCO67438.1           -            663 3403at5820           -            757   8.9e-24   82.1  13.2   1   2     0.019        23    1.3   0.1     6    93    40   127    36   133 0.86 heat shock protein 70, putative [Plasmodium vivax]
SCO67438.1           -            663 3403at5820           -            757   8.9e-24   82.1  13.2   2   2   3.6e-26   4.4e-23   79.8   9.5   178   589   177   578   153   638 0.76 heat shock protein 70, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3403at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3403at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3403at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:38:44 2026
# [ok]
