#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   1  15   3.9e-91   4.7e-88  294.6  12.0     1   213    44   289    44   293 0.87 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   2  15   1.6e-46   1.9e-43  146.7   9.5   211   289   359   437   347   442 0.95 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   3  15  1.1e-132  1.3e-129  432.4  56.7   289   522   465   698   462   707 0.98 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   4  15   2.5e-35     3e-32  109.6   0.0   530   596   805   871   796   883 0.93 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   5  15  7.1e-104  8.7e-101  336.9  22.1   594   761   918  1085   915  1091 0.98 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   6  15   2.3e-63   2.7e-60  202.6  11.1   768   888  1132  1252  1116  1254 0.96 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   7  15   2.6e-45   3.1e-42  142.7   2.3   898   984  1310  1396  1305  1398 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   8  15   1.2e-45   1.5e-42  143.8   6.8   984  1087  1454  1569  1450  1571 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   9  15  8.7e-115  1.1e-111  373.1  47.4  1085  1294  1623  1835  1620  1842 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  10  15   5.5e-14   6.7e-11   38.9   0.3  1284  1318  1872  1906  1864  1926 0.90 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  11  15   0.00013      0.16    7.8   0.3  1317  1339  1958  1980  1955  1992 0.85 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  12  15   3.3e-22     4e-19   66.1   0.1  1334  1388  2070  2124  2066  2128 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  13  15   4.5e-61   5.4e-58  195.0   9.8  1379  1494  2148  2263  2143  2267 0.96 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  14  15   1.8e-57   2.1e-54  183.1   8.2  1490  1611  2298  2420  2295  2422 0.97 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6  15  15   1.9e-57   2.3e-54  183.0  12.7  1610  1767  2458  2631  2445  2631 0.89 ABC transporter I family member 1, putative [Plasmodium vivax]
